2	3	77	{00}? Oh, no.\nI can't buy that.
2	3	78	{00}? \nHow many will you sell?
2	3	79	I can pay ${00}.\nWould that be OK?
2	3	80	Turned over the {00}\nand received ${01}.
2	3	81	Money
2	3	82	${00}
2	3	84	+${00}
2	3	90	PP
2	3	91	POWER
2	3	92	ACCURACY
2	3	93	CATEGORY
2	3	94	{00}
2	3	95	{00}
2	3	102	TYPE
2	3	130	{00}
2	3	131	x{00}
2	3	132	YES
2	3	133	NO
2	3	134	{00}
2	3	135	It's empty.
2	3	138	Items have been sorted!
2	3	139	{00}
2	4	0	Welcome to Battle Competition!
2	4	1	There are two kinds of Battle Competition.\nOne is the Wi-Fi Competition, which is held\n\nvia Nintendo Wi-Fi Connection, and the\n\nother is the Live Competition, which is\n\nheld at certain events.\n\nOnly Pokémon registered in your\nBattle Box can participate.\n\nOnce registered, you cannot move\nyour Pokémon to and from your\n\nBattle Box.\n\nWhen you participate in a competition,\nyour Digital Player ID will be updated.\n\nPlease check it.\n\n
2	4	2	To the Wi-Fi Competition
2	4	3	To the Live Competition
2	4	4	Check your Digital Player ID
2	4	5	Info
2	4	6	Back
2	4	7	Participate
2	4	8	To participate in the Wi-Fi Competition,\nyou'll need to access the webpage\n\nof the Pokémon Global Link to register.\n\nhttp://www.pokemon-gl.com\n\nPlease check the Pokémon Global Link\nwebpage for the competition regulations,\n\nits duration, and other information.\n\n
2	4	9	Will you participate in\nthe Wi-Fi Competition?
2	4	13	Cancel participation
2	4	14	Will you participate in\nthe Live Competition?
2	4	15	You can check the information\nregarding the Live Competition at the\n\nPokémon official website:\n\nhttp://www.pokemon.com.\n\nPlease check the Pokémon official website\nfor the competition regulations,\n\nits duration, and other information.\n\n
2	5	0	BATTLE VIDEOS
2	5	1	BATTLE SUBWAY
2	5	2	RANDOM MATCHUP
2	5	3	CANCEL
2	5	4	QUIT
2	5	5	MY VIDEO
2	5	6	OTHER VIDEOS
2	5	7	DELETE VIDEOS
2	5	8	{00}'S VIDEO
2	5	9	EMPTY
2	5	10	{00}
2	5	11	Battle
2	5	12	Video no.: {00}-{01}-{02}
2	5	13	Video no.: {00}-{01}-{02} ★
2	5	14	{00}'S PROFILE
2	5	16	Born in {00}
2	5	17	Location
2	5	18	Trainer's quote
2	5	23	{00}
2	5	24	{00}
2	5	26	{00}'S VIDEO
2	5	27	DELETE MY VIDEO
2	5	28	DELETE OTHER VIDEOS
2	5	31	SEARCH BY RANKING
2	5	33	NEWEST 30
2	5	34	SEARCH
2	5	35	SEARCH BY NO.
2	5	36	SEARCH BY FACILITY
2	5	37	SEARCH BY POKÉMON
2	5	38	SEARCH YOUR LOCATION
2	5	39	LINK BATTLES
2	5	40	BATTLE SUBWAY
2	5	41	SEND PHOTO
2	5	42	VIEW PHOTOS
2	5	43	SEND
2	5	44	Please choose the Pokémon you want to see.
2	5	58	ABC
2	5	59	DEF
2	5	60	GHI
2	5	61	JKL
2	5	62	MNO
2	5	63	PQR
2	5	64	STU
2	5	65	VWX
2	5	66	YZ
2	5	84	SAVE
2	5	85	VIEW BATTLE\nVIDEO
2	5	87	NEWEST 30 BATTLE VIDEOS
2	5	88	TOP-RANKED BATTLE VIDEOS\nLINK BATTLE
2	5	89	TOP-RANKED BATTLE VIDEOS\nBATTLE SUBWAY
2	5	90	LIST OF BATTLE VIDEOS FROM\nSEARCH RESULTS
2	5	92	Where would you like to save\n{00}'s Battle Video?
2	5	94	Is it OK to delete\n{00}'s Battle Video?
2	5	95	VIEW BATTLE VIDEOS
2	5	96	SEND BATTLE VIDEO
2	5	100	SEARCH BY FACILITY
2	5	101	SEARCH BY POKÉMON
2	5	102	SEARCH YOUR LOCATION
2	5	103	OK!
2	5	104	Please enter the Video Number.
2	5	105	Please choose the facility.
2	5	106	Please choose the Pokémon.
2	5	107	Please enter the search criteria.
2	5	108	You haven't set any search criteria.
2	5	109	Loading Battle Video...
2	5	110	There is no matching Battle Video...
2	5	111	Sending the Battle Video...
2	5	112	The Battle Video has been sent!
2	5	113	VIEW PROFILE
2	5	114	CLOSE PROFILE
2	5	116	Please set the search criteria.
2	5	117	Undefined
2	5	119	The same Battle Video can't be sent again.\nTouch the Touch Screen to continue.
2	5	120	You have not registered your location.
2	5	121	There is no Battle Video to send.
2	5	122	{00}
2	5	124	BATTLE SUBWAY
2	5	126	SINGLE TRAIN
2	5	127	DOUBLE TRAIN
2	5	128	MULTI TRAIN
2	5	129	Wi-Fi TRAIN
2	5	130	BATTLE SUBWAY
2	5	131	SUPER SINGLE TRAIN
2	5	132	SUPER DOUBLE TRAIN
2	5	133	SUPER MULTI TRAIN
2	5	134	Please select the Record\nyou want to view.
2	5	135	PREVIOUS:
2	5	136	RECORD:
2	5	137	{00}
2	5	139	 Wins
2	5	140	Multi with Trainer
2	5	141	Multi with friend
2	5	142	RANK
2	5	143	Current Record
2	5	144	Wi-Fi Train Record
2	5	145	CURRENT:
2	5	146	{00}'S RATING
2	5	147	RATING MODE RECORD
2	5	148	FREE MODE RECORD
2	5	149	Win
2	5	150	Lose
2	5	151	Single:
2	5	152	Double:
2	5	153	Triple:
2	5	154	Rotation:
2	5	155	Launcher:
2	5	156	{00}
2	5	157	{00}
2	5	158	Rating
2	5	159	YES
2	5	160	NO
2	5	161	YES
2	5	162	NO
2	5	163	Is it OK to disconnect from\nNintendo Wi-Fi Connection?
2	5	164	Colosseum Single,\nNo Restrictions
2	5	165	Colosseum Single,\nFlat
2	5	166	Colosseum Single,\nNo Restrictions, Launcher On
2	5	167	Colosseum Single,\nFlat, Launcher On
2	5	168	Colosseum Double,\nNo Restrictions
2	5	169	Colosseum Double,\nFlat
2	5	170	Colosseum Double,\nNo Restrictions, Launcher On
2	5	171	Colosseum Double,\nFlat, Launcher On
2	5	172	Colosseum Triple,\nNo Restrictions
2	5	173	Colosseum Triple,\nFlat
2	5	174	Colosseum Triple,\nNo Restrictions, Launcher On
2	5	175	Colosseum Triple,\nFlat, Launcher On
2	5	176	Colosseum Rotation,\nNo Restrictions
2	5	177	Colosseum Rotation,\nFlat
2	5	178	Colosseum Rotation,\nNo Restrictions, Launcher On
2	5	179	Colosseum Rotation,\nFlat, Launcher On
2	5	180	Colosseum Multi,\nNo Restrictions
2	5	181	Colosseum Multi,\nFlat
2	5	182	Colosseum Multi,\nNo Restrictions, Launcher On
2	5	183	Colosseum Multi,\nFlat, Launcher On
2	5	184	Battle Subway,\nSingle
2	5	185	Battle Subway,\nDouble
2	5	186	Battle Subway,\nMulti
2	5	187	Random Matchup, Free\nSingle
2	5	188	Random Matchup, Free\nDouble
2	5	189	Random Matchup, Free\nTriple
2	5	190	Random Matchup, Free\nRotation
2	5	191	Random Matchup, Free\nLauncher Battle
2	5	192	Random Matchup, Rating\nSingle
2	5	193	Random Matchup, Rating\nDouble
2	5	194	Random Matchup, Rating\nTriple
2	5	195	Random Matchup, Rating\nRotation
2	5	196	Random Matchup, Rating\nLauncher Battle
2	5	197	Competition, Single\nLauncher Off
2	5	198	Competition, Single\nLauncher On
2	5	199	Competition, Double\nLauncher Off
2	5	200	Competition, Double\nLauncher On
2	5	201	Competition, Triple\nLauncher Off
2	5	202	Competition, Triple\nLauncher On
2	5	203	Competition, Rotation\nLauncher Off
2	5	204	Competition, Rotation\nLauncher On
2	5	205	01: Colosseum, Single\nLauncher Off
2	5	206	02: Colosseum, Single\nLauncher On
2	5	207	03: Colosseum, Double\nLauncher Off
2	5	208	04: Colosseum, Double\nLauncher On
2	5	209	05: Colosseum, Triple\nLauncher Off
2	5	210	06: Colosseum, Triple\nLauncher On
2	5	211	07: Colosseum, Rotation\nLauncher Off
2	5	212	08: Colosseum, Rotation\nLauncher On
2	5	213	09: Colosseum, Multi\nLauncher Off
2	5	214	10: Colosseum, Multi\nLauncher On
2	5	215	11: Battle Subway\nSingle
2	5	216	12: Battle Subway\nDouble
2	5	217	13: Battle Subway\nMulti
2	5	218	14: Random Matchup\nSingle
2	5	219	15: Random Matchup\nDouble
2	5	220	16: Random Matchup\nTriple
2	5	221	17: Random Matchup\nRotation
2	5	222	18: Random Matchup\nLauncher Battle
2	5	223	19: Battle Competition
2	5	224	20: Battle Castle\nMulti
2	5	225	21: Battle Arcade\nSingle
2	5	226	22: Battle Arcade\nDouble
2	5	227	23: Battle Arcade\nMulti
2	5	228	TAP HERE!
2	5	229	Is it OK to disconnect from\nNintendo Wi-Fi Connection?
2	5	231	Authentication error.\nUnable to connect.
2	5	232	This data is already registered.\nTouch the Touch Screen to continue.
2	5	233	There appears to be a problem\nwith the Musical Photo.
2	5	234	There appears to be a problem with the\nPokémon in the Musical Photo.
2	5	235	There appears to be a problem\nwith the Profile data.
2	5	236	An error occurred.\nTouch the Touch Screen to continue.
2	5	238	Authentication error.\nUnable to connect.
2	5	239	There appears to be a problem with the\nchosen Pokémon.
2	5	240	An error occurred.\nTouch the Touch Screen to continue.
2	5	262	Authentication error.\nUnable to connect.
2	5	263	This data is already registered.\nTouch the Touch Screen to continue.
2	5	264	There appears to be a problem\nwith the Battle Video.
2	5	265	There appears to be a problem\nwith the Battle Video.
2	5	266	There appears to be a problem\nwith the Profile data.
2	5	267	There appears to be a problem with the\nPokémon in the Battle Video.
2	5	268	An error occurred.\nTouch the Touch Screen to continue.
2	5	270	Authentication error.\nUnable to connect.
2	5	271	There appears to be a problem\nwith the search criteria.
2	5	272	There appears to be a problem\nwith the search criteria.
2	5	273	The search failed...
2	5	275	Authentication error.\nUnable to connect.
2	5	276	No matching Battle Videos found...\nTouch the Touch Screen to continue.
2	5	277	You cannot watch this Battle Video.
2	5	278	Failed to receive the Battle Video.
2	5	284	An error occurred.\nError Code 10601
2	5	285	An error occurred.\nError Code 10602
2	5	286	An error occurred.\nError Code 10603
2	5	287	An error occurred.\nError Code 10604
2	5	288	Unable to connect.\nError Code 10605
2	5	289	An error occurred.\nError Code 10606
2	5	290	Unable to connect.\nError Code 10607
2	5	291	An error occurred.\nError Code 10608
2	5	292	An error occurred.\nError Code 10609
2	5	293	There is no response.\nError Code 10610
2	5	294	There is no response.\nError Code 10611
2	5	295	There is no response.\nError Code 10612
2	5	296	Communication was interrupted.\nError Code 10613
2	5	297	Unable to connect.\nError Code 10614
2	5	305	The connection to the server was lost.\nTouch the Touch Screen to continue.
2	5	308	There is nothing saved.\nTouch the Touch Screen to continue.
2	5	315	The saved data could not be deleted...
2	5	316	The same Battle Video can't be saved again.\nTouch the Touch Screen to continue.
2	5	317	Saving...\nDon't turn off the power.
2	5	318	Receiving ranking data...
2	5	319	Sending save data...
2	5	320	Save completed.\nTouch the Touch Screen to continue.
2	5	321	Is it OK to delete\n{00}'s Battle Video?
2	5	322	Is it really OK to delete this data?
2	5	323	Deleting data...\nSaving... Don't turn off the power.
2	5	324	The data was deleted.\nTouch the Touch Screen to continue.
2	5	325	Sending your Musical Photo...
2	5	326	Receiving Musical Photo...
2	5	327	Sending your Box Data...
2	5	328	Receiving Box Data...
2	5	329	You have no saved data to send.\nParticipate in the data to send.
2	5	330	The same data can't be sent again.\nTouch the Touch Screen to continue.
2	5	331	Receiving Battle Videos...
2	5	332	No matching data was found...\nTouch the Touch Screen to continue.
2	5	333	No matching Musical Photo was found...\nTouch the Touch Screen to continue.
2	5	334	Your Battle Video was sent.\nVideo no.: {00}-{01}-{02}
2	5	335	The game will be saved before\nyou can view Battle Videos.
2	5	336	Deleting data... Saving a lot of\ndata... Don't turn off the power.
2	5	337	Saving a lot of data...\nDon't turn off the power.
2	5	338	Saving...\nDon't turn off the power.
2	5	339	There is no ranking data...\nTouch the Touch Screen to continue.
2	5	340	Would you like to send\nyour Battle Video?
2	5	371	Kuro*
2	7	0	NAME:
2	7	1	WORK:
2	7	2	HOBBY:
2	7	3	TIME:
2	7	4	{00}
2	7	5	{00}
2	7	6	{02}:{03}
2	7	7	FROM:
2	7	8	{00}\n{01}
2	7	9	Number of times thanked:\nNumber of people passed by:
2	7	10	{00}\n{01}
2	7	13	Passerby time: {00}:{01}
2	7	14	Passerby time: {00}:{01}
2	7	15	Battling a wild {00}
2	7	16	Battling a special Pokémon
2	7	17	Battling {00} {01}
2	7	18	Battling a Gym Leader
2	7	19	Battling a special Trainer
2	7	20	Moving through {00}
2	8	0	{00} Ppl.
2	8	1	Total: {00} 
2	8	2	Who will you thank?
2	8	3	You thanked {00}!
2	8	4	Will you use {01}?\n{02} needed/{03} held
2	8	5	Use the {01}\nthat {00} activated?
2	8	6	Special Pass Power activated!\nDo you want to use\n{01}?
2	8	7	Used {01}!
2	8	8	You do not have enough Pass Orbs\nto use this Pass Power.\n{02} needed/{03} held
2	8	9	Using {01}.\nSeconds remaining: {05}.
2	8	10	Using {01}.\nTime remaining: {04} min., {05} sec.
2	8	11	Said “{00}!"
2	8	12	CHECK
2	8	13	YES
2	8	14	NO
2	8	15	CHECK
2	8	16	CLOSE
2	8	17	Hiya!
2	8	18	{00} is nearby.
2	8	19	{00} started battling\na wild {01}!
2	8	20	{00} won the battle\nwith the wild {01}!
2	8	21	{00} started battling\na special Pokémon!
2	8	22	{00} won the battle\nwith the special Pokémon!
2	8	23	{00} started a battle with\n{01} {02}!
2	8	24	{00} won the battle with\n{01} {02}!
2	8	25	{00} started a battle\nwith a Gym Leader!
2	8	26	{00} won the battle\nwith the Gym Leader!
2	8	27	{00} started a battle\nwith a special Trainer!
2	8	28	{00} won the battle\nwith a special Trainer!
2	8	29	{00} started a battle\nwith a special Trainer!
2	8	30	{00} won the battle\nwith a special Trainer!
2	8	31	{00} caught a\nwild {01}!
2	8	32	{00} caught\na special Pokémon!
2	8	33	{00}'s {02}'s\nlevel went up!
2	8	34	{00}'s\n{02} evolved\ninto {01}!
2	8	35	Dummy Message
2	8	36	{00} found\n{01}!
2	8	37	{00}'s playing time has\nexceeded {01} hours!
2	8	38	{00} completed the\nPokédex!
2	8	39	{00} has been thanked\nmore than {01} times!
2	8	40	{00} is in the reception\narea of the Union Room.
2	8	41	{00} thanked you!
2	8	42	{01} is currently\nbeing distributed!
2	8	43	The {01} is currently being\ndistributed!
2	8	44	A Mystery Gift is currently\nbeing distributed!
2	8	45	{00}'s\n{02}'s attack\nwas a critical hit!
2	8	46	{00}'s\n{02} took\na critical hit!
2	8	47	{00} escaped\nfrom the battle!
2	8	48	{00}'s\n{02}\nhas very low HP!
2	8	49	{00}'s\n{02}\nhas very low PP!
2	8	50	{00}'s\n{02}\nhas fainted!
2	8	51	{00}'s\n{02}\nhas a status condition!
2	8	52	{00} used\n{01}!
2	8	53	{00} used\n{01}!
2	8	54	{00} received\nan Egg!
2	8	55	{01} hatched from\n{00}'s Egg!\n
2	8	56	{00} is\nshopping.
2	8	57	{00} is in a\nBattle Subway challenge.
2	8	58	{00} has\n{01} straight wins\nin the Battle Subway!
2	8	59	{00} won\na trophy in the Battle Subway!
2	8	60	{00} challenged\nthe Battle Institute.
2	8	61	{00} was certified as\n{01} in\nthe Battle Institute!
2	8	62	{00} got on\nthe Ferris wheel.
2	8	63	{00} entered\nthe Poké Transfer.
2	8	64	{00}'s\n{02} is currently\nparticipating in the Musical contest.
2	8	65	{00} used the received\n{01}!
2	8	66	{00} said\n“{01}."
2	8	67	dummy message
2	9	0	{00}
2	9	1	{00}
2	9	6	BOX 1
2	9	7	BOX 2
2	9	8	BOX 3
2	9	9	BOX 4
2	9	10	BOX 5
2	9	11	BOX 6
2	9	12	BOX 7
2	9	13	BOX 8
2	9	14	BOX 9
2	9	15	BOX 10
2	9	16	BOX 11
2	9	17	BOX 12
2	9	18	BOX 13
2	9	19	BOX 14
2	9	20	BOX 15
2	9	21	BOX 16
2	9	22	BOX 17
2	9	23	BOX 18
2	9	24	BOX 19
2	9	25	BOX 20
2	9	26	BOX 21
2	9	27	BOX 22
2	9	28	BOX 23
2	9	29	BOX 24
2	9	30	{00}
2	9	31	SWITCH BOX
2	9	32	WALLPAPER
2	9	33	NAME
2	9	34	CANCEL
2	9	35	SCENERY 1
2	9	36	SCENERY 2
2	9	37	SCENERY 3
2	9	38	MISC.
2	9	41	FOREST
2	9	42	CITY
2	9	43	DESERT
2	9	44	SAVANNA
2	9	45	CRAG
2	9	46	VOLCANO
2	9	47	SNOW
2	9	48	CAVE
2	9	49	BEACH
2	9	50	SEAFLOOR
2	9	51	RIVER
2	9	52	SKY
2	9	53	POKÉ CENTER
2	9	54	MACHINE
2	9	55	CHECKS
2	9	56	SIMPLE
2	9	57	SPECIAL
2	9	58	RESHIRAM
2	9	59	ZEKROM
2	9	60	MONOCHROME
2	9	61	TEAM PLASMA
2	9	62	MUNNA
2	9	63	ZOROARK
2	9	64	SUBWAY
2	9	65	MUSICAL
2	9	66	BACK
2	9	67	PREVIOUS
2	9	68	NEXT
2	9	69	PARTY PKMN
2	9	70	BOX LIST
2	9	71	BATTLE BOX
2	9	74	SUMMARY
2	9	75	HELD ITEMS
2	9	76	MARKING
2	9	77	RELEASE
2	9	78	WITHDRAW
2	9	79	DEPOSIT
2	9	80	CANCEL
2	9	81	MOVE
2	9	82	MOVE
2	9	83	TUCK IN
2	9	84	CONFIRM
2	9	85	CANCEL
2	9	92	BAG
2	9	93	GIVE
2	9	94	MOVE
2	9	95	♂
2	9	96	♀
2	9	97	{00}
2	9	98	{00}
2	9	99	{00}
2	9	100	NATURE
2	9	101	ABILITY
2	9	102	ITEM
2	9	103	{00}
2	9	104	{00}
2	9	105	None
2	9	106	???
2	9	107	Lv.
2	9	108	No.
2	9	109	MOVES LEARNED
2	9	110	YES
2	9	111	NO
2	10	0	{00} is selected.
2	10	2	Release this Pokémon?
2	10	3	{00} was released.
2	10	4	Bye-bye, {00}!
2	10	5	Your party's full!
2	10	6	That's your last Pokémon!
2	10	7	What do you want to do?
2	10	8	Jump to which Box?
2	10	9	Please pick a theme.
2	10	10	Pick the wallpaper.
2	10	11	Continue Box operations?
2	10	12	The Box is full.
2	10	13	The Bag is full.
2	10	14	Took the {00}.
2	10	15	{00} is now being held.
2	10	16	Which one will you take?
2	10	17	Place it in which Box?
2	10	21	Take this {00}?
2	10	22	Mail can't be taken away.
2	10	23	{00} is selected.
2	10	24	Put away {00}?
2	10	25	Placed {00} in the Bag.
2	10	26	It can hold an item.
2	10	27	Please remove the Mail.
2	10	28	You can't release an Egg.
2	10	29	{00} came back!
2	10	30	Was it worried about you?
2	10	31	An Egg can't hold an item.
2	10	32	Touch the Mark!
2	10	37	DEPOSIT POKÉMON
2	10	38	WITHDRAW POKÉMON
2	10	39	MOVE POKÉMON
2	10	40	MOVE ITEMS
2	10	41	BATTLE BOX
2	10	42	SELECT A SLEEPY POKÉMON
2	10	43	Mail cannot be moved!
2	10	44	It cannot hold {00}!
2	10	45	It has Mail!
2	10	46	You're out of Pokémon that can fight!
2	10	47	Mail cannot be moved!
2	10	48	It cannot hold Mail here.
2	10	49	Eggs cannot be selected!
2	10	50	{00} will be tucked in.\nOK?
2	10	51	This Pokémon doesn't seem\nsleepy now.
2	10	52	Select another Pokémon?
2	10	53	Your Battle Box is locked.\nYou cannot move your Pokémon.
2	10	54	Your Battle Box is locked.\nItems cannot be given or taken.
2	11	0	Joshua
2	11	1	London
2	11	2	Berry
2	11	3	Smith
2	11	4	Agneau
2	11	5	Crevett
2	11	6	Jillian
2	11	7	Coin
2	11	8	Egon
2	11	9	Ezra
2	11	10	Egbert
2	11	11	Kevyn
2	11	12	Hearts
2	11	13	Elise
2	11	14	Peaches
2	11	15	Plum
2	11	16	Pound
2	11	17	Rupee
2	11	18	Dollar
2	11	19	Rutie
2	11	20	Won
2	11	21	Peso
2	11	22	Sasha
2	11	23	Real
2	11	24	Oda
2	11	25	Hide
2	11	26	Nobu
2	11	27	Tada
2	11	28	Janice
2	11	29	Dakota
2	11	30	Monroe
2	11	31	Hellen
2	11	32	Irwin
2	11	33	Ananda
2	11	34	Serjbu
2	11	35	Myera
2	11	36	Tatyana
2	11	37	Theresa
2	11	38	Sawyer
2	11	39	Abdul
2	11	40	Vern
2	11	41	Willow
2	11	42	Chaonne
2	11	43	Terra
2	11	44	Norm
2	11	45	Ormond
2	11	46	Kali
2	11	47	Nerola
2	11	48	Karelen
2	11	49	Farna
2	11	50	Hodgman
2	11	51	Saber
2	11	52	Diplo
2	11	53	Jaguar
2	11	54	Polo
2	11	55	Leone
2	11	56	Scampi
2	11	57	Tiiu
2	11	58	Atlas
2	11	59	Calisto
2	11	60	Nichols
2	11	61	Paulo
2	11	62	Balut
2	11	63	Carabel
2	11	64	Klara
2	11	65	Olga
2	11	66	Bob
2	11	67	Bobhiko
2	11	68	Micah
2	11	69	Henrik
2	11	70	Lincoln
2	11	71	Truman
2	11	72	Herbert
2	11	73	Kiley
2	11	74	Tanna
2	11	75	Teresa
2	11	76	Chestin
2	11	77	Persim
2	11	78	Peachum
2	11	79	Roberta
2	11	80	Faun
2	11	81	Haniska
2	11	82	Rodger
2	11	83	Fabian
2	11	84	Cimon
2	11	85	Lew
2	11	86	Emil
2	11	87	Kegan
2	11	88	Way
2	11	89	Min
2	11	90	Marx
2	11	91	Durbin
2	11	92	Furze
2	11	93	Cloud
2	11	94	Basiléu
2	11	95	Hoffman
2	11	96	Lara
2	11	97	Elodie
2	11	98	Godwin
2	11	99	Kocher
2	11	100	Turtle
2	11	101	Pella
2	11	102	Trenton
2	11	103	Enzo
2	11	104	Dione
2	11	105	Nerid
2	11	106	Willy
2	11	107	Timmy
2	11	108	Roanne
2	11	109	Quyen
2	11	110	Sill
2	11	111	Sherman
2	11	112	Huitres
2	11	113	Paulina
2	11	114	Fritz
2	11	115	Layton
2	11	116	Scout
2	11	117	Percy
2	11	118	Troy
2	11	119	Bertran
2	11	120	Poisson
2	11	121	Huitre
2	11	122	Usef
2	11	123	Zaid
2	11	124	Betty
2	11	125	Helen
2	11	126	Mabon
2	11	127	Shamus
2	11	128	Zlata
2	11	129	Polina
2	11	130	Lennart
2	11	131	Karston
2	11	132	Ikaora
2	11	133	Meena
2	11	134	Sergio
2	11	135	Filippe
2	11	136	Biijal
2	11	137	Meryl
2	11	138	Tapioca
2	11	139	Glen
2	11	140	Duncan
2	11	141	Morgan
2	11	142	Cocome
2	11	143	Nu
2	11	144	Pomodi
2	11	145	Oberon
2	11	146	Triton
2	11	147	Calon
2	11	148	Xavier
2	11	149	Jacob
2	11	150	Joachim
2	11	151	Chelsie
2	11	152	Col
2	11	153	Maris
2	11	154	Surune
2	11	155	Egil
2	11	156	Brant
2	11	157	Minerva
2	11	158	Ceylon
2	11	159	Cyanea
2	11	160	Dali
2	11	161	Iron
2	11	162	Bogey
2	11	163	March
2	11	164	Hazel
2	11	165	Polka
2	11	166	Antoin
2	11	167	Rey
2	11	168	Earwin
2	11	169	Lamont
2	11	170	Hamid
2	11	171	Amhed
2	11	172	Oren
2	11	173	Minnow
2	11	174	Bobjiro
2	11	175	Bobyosi
2	11	176	Vadim
2	11	177	Yuri
2	11	178	Velour
2	11	179	Mohair
2	11	180	Ketmon
2	11	181	Nida
2	11	182	Cameron
2	11	183	Jackie
2	11	184	Frank
2	11	185	Thymine
2	11	186	Adenine
2	11	187	Tomatoe
2	11	188	Kikuri
2	11	189	Kushina
2	11	190	Daniil
2	11	191	Fedor
2	11	192	Sue
2	11	193	Kathy
2	11	194	Boyce
2	11	195	Dover
2	11	196	Ashley
2	11	197	Joice
2	11	198	Phyl
2	11	199	Florian
2	11	200	Ulfgang
2	11	201	Faust
