10;-1;0;Pattern Bush;Grass;50;52;Winter;0;false;false;5%;5%;--;Pattern Bush
10;-1;0;Route 2;Grass;3;5;Spring;0;false;false;5%;5%;--;Route 2
10;-1;0;Route 2;Grass;3;5;Summer;0;false;false;10%;10%;--;Route 2
10;-1;0;Route 2;Grass;3;5;Autumn;0;false;false;5%;5%;--;Route 2
10;-1;0;Route 2;Grass;3;5;Winter;0;false;false;5%;5%;--;Route 2
10;-1;0;Route 24;Grass;12;13;Spring;0;false;false;5%;5%;--;Route 24
10;-1;0;Route 24;Grass;12;13;Summer;0;false;false;15%;15%;--;Route 24
10;-1;0;Route 24;Grass;12;13;Autumn;0;false;false;10%;15%;--;Route 24
10;-1;0;Route 24;Grass;12;13;Winter;0;false;false;5%;5%;--;Route 24
10;-1;0;Route 24;Grass;10;11;Autumn;512;true;false;2.5%;2.5%;--;Route 24
10;-1;0;Route 25;Grass;12;13;Spring;0;false;false;10%;10%;--;Route 25
10;-1;0;Route 25;Grass;12;13;Summer;0;false;false;15%;15%;--;Route 25
10;-1;0;Route 25;Grass;12;13;Autumn;0;false;false;10%;10%;--;Route 25
10;-1;0;Route 25;Grass;12;13;Winter;0;false;false;5%;5%;--;Route 25
10;-1;0;Route 25;Grass;10;11;Summer;512;true;false;2.5%;2.5%;--;Route 25
10;-1;0;Viridian Forest;Grass;5;7;Spring;0;false;false;15%;20%;10%;Viridian Forest
10;-1;0;Viridian Forest;Grass;5;7;Autumn;0;false;false;20%;25%;10%;Viridian Forest
10;-1;0;Viridian Forest;Grass;5;7;Winter;0;false;false;20%;25%;10%;Viridian Forest
10;-1;0;Viridian Forest;Grass;5;7;Summer;0;false;false;20%;30%;15%;Viridian Forest
10;-1;0;Viridian Forest;Sweet Scent;3;5;Summer;2560;true;false;33.33%;50%;33.33%;Viridian Forest
10;-1;0;Viridian Forest;Sweet Scent;3;5;Autumn;2560;true;false;50%;50%;33.33%;Viridian Forest
10;-1;2;Route 12;Grass;52;54;Spring;0;false;false;5%;5%;15%;Route 12
10;-1;2;Route 12;Grass;52;54;Winter;0;false;false;5%;5%;10%;Route 12
10;-1;2;Route 12;Grass;52;54;Summer;0;false;false;10%;10%;15%;Route 12
10;-1;2;Route 12;Grass;52;54;Autumn;0;false;false;10%;10%;15%;Route 12
10;-1;2;Route 12;Grass;50;51;Autumn;1024;false;true;2.5%;2.5%;2.5%;Route 12
10;-1;4;Ilex Forest;Cave;12;13;Spring;0;false;false;15%;15%;--;Ilex Forest
10;-1;4;Ilex Forest;Cave;12;13;Summer;0;false;false;20%;20%;--;Ilex Forest
10;-1;4;Ilex Forest;Cave;12;13;Autumn;0;false;false;15%;15%;--;Ilex Forest
10;-1;4;Ilex Forest;Cave;12;13;Winter;0;false;false;10%;10%;--;Ilex Forest
10;-1;4;Ilex Forest;Cave;9;11;Spring;512;true;false;2.5%;2.5%;--;Ilex Forest
10;-1;4;National Park;Grass;16;17;Spring;0;false;false;10%;10%;--;National Park
10;-1;4;National Park;Grass;16;17;Summer;0;false;false;15%;15%;--;National Park
10;-1;4;National Park;Grass;16;17;Autumn;0;false;false;10%;10%;--;National Park
10;-1;4;National Park;Grass;16;17;Winter;0;false;false;5%;5%;--;National Park
10;-1;4;National Park;Grass;13;15;Summer;512;true;false;2.5%;5%;--;National Park
10;-1;4;Route 30;Grass;3;4;Spring;0;false;false;15%;20%;--;Route 30
10;-1;4;Route 30;Grass;3;4;Summer;0;false;false;20%;25%;--;Route 30
10;-1;4;Route 30;Grass;3;4;Autumn;0;false;false;15%;20%;--;Route 30
10;-1;4;Route 30;Grass;3;4;Winter;0;false;false;10%;10%;--;Route 30
10;-1;4;Route 30;Sweet Scent;2;2;Autumn;2560;true;false;50%;50%;--;Route 30
10;-1;4;Route 31;Grass;4;7;Spring;0;false;false;10%;15%;--;Route 31
10;-1;4;Route 31;Grass;4;7;Summer;0;false;false;15%;20%;--;Route 31
10;-1;4;Route 31;Grass;4;7;Autumn;0;false;false;10%;15%;--;Route 31
10;-1;4;Route 31;Grass;4;7;Winter;0;false;false;10%;10%;--;Route 31
10;-1;4;Route 31;Sweet Scent;2;3;Summer;2560;true;false;50%;50%;--;Route 31
10;-1;4;Route 31;Sweet Scent;2;3;Winter;2560;true;false;50%;50%;--;Route 31
11;-1;0;Pattern Bush;Grass;51;53;Spring;0;false;false;10%;15%;10%;Pattern Bush
11;-1;0;Pattern Bush;Grass;51;53;Summer;0;false;false;10%;15%;10%;Pattern Bush
11;-1;0;Pattern Bush;Grass;51;53;Autumn;0;false;false;10%;15%;10%;Pattern Bush
11;-1;0;Pattern Bush;Grass;51;53;Winter;0;false;false;10%;15%;10%;Pattern Bush
11;-1;0;Pattern Bush;Grass;50;51;Winter;1024;false;true;2.5%;2.5%;2.5%;Pattern Bush
11;-1;0;Route 24;Grass;12;14;Spring;0;false;false;5%;5%;--;Route 24
11;-1;0;Route 24;Grass;12;14;Summer;0;false;false;5%;5%;--;Route 24
11;-1;0;Route 24;Grass;12;14;Autumn;0;false;false;5%;5%;--;Route 24
11;-1;0;Route 24;Grass;12;14;Winter;0;false;false;5%;5%;--;Route 24
11;-1;0;Route 25;Grass;12;14;Spring;0;false;false;5%;5%;--;Route 25
11;-1;0;Route 25;Grass;12;14;Summer;0;false;false;5%;5%;--;Route 25
11;-1;0;Route 25;Grass;12;14;Autumn;0;false;false;5%;5%;--;Route 25
11;-1;0;Route 25;Grass;12;14;Winter;0;false;false;5%;5%;--;Route 25
11;-1;0;Viridian Forest;Grass;7;7;Spring;0;false;false;10%;10%;5%;Viridian Forest
11;-1;0;Viridian Forest;Grass;7;7;Autumn;0;false;false;10%;10%;5%;Viridian Forest
11;-1;0;Viridian Forest;Grass;7;7;Winter;0;false;false;10%;10%;5%;Viridian Forest
11;-1;0;Viridian Forest;Grass;7;7;Summer;0;false;false;10%;10%;10%;Viridian Forest
11;-1;2;Route 12;Dark Grass;54;56;Spring;0;false;false;5%;5%;15%;Route 12
11;-1;2;Route 12;Dark Grass;54;56;Winter;0;false;false;5%;5%;10%;Route 12
11;-1;2;Route 12;Dark Grass;54;56;Summer;0;false;false;10%;10%;15%;Route 12
11;-1;2;Route 12;Dark Grass;54;56;Autumn;0;false;false;10%;10%;15%;Route 12
11;-1;2;Route 12;Dark Grass;52;53;Summer;1024;false;true;2.5%;2.5%;2.5%;Route 12
11;-1;4;Ilex Forest;Cave;12;14;Spring;0;false;false;15%;15%;--;Ilex Forest
11;-1;4;Ilex Forest;Cave;12;14;Summer;0;false;false;15%;15%;--;Ilex Forest
11;-1;4;Ilex Forest;Cave;12;14;Autumn;0;false;false;15%;15%;--;Ilex Forest
11;-1;4;Ilex Forest;Cave;12;14;Winter;0;false;false;10%;10%;--;Ilex Forest
11;-1;4;Ilex Forest;Cave;9;11;Autumn;512;true;false;2.5%;2.5%;--;Ilex Forest
11;-1;4;National Park;Grass;17;18;Spring;0;false;false;5%;5%;--;National Park
11;-1;4;National Park;Grass;17;18;Summer;0;false;false;10%;15%;--;National Park
11;-1;4;National Park;Grass;17;18;Autumn;0;false;false;10%;10%;--;National Park
11;-1;4;National Park;Grass;17;18;Winter;0;false;false;5%;5%;--;National Park
11;-1;4;Route 30;Grass;7;7;Spring;0;false;false;10%;10%;--;Route 30
11;-1;4;Route 30;Grass;7;7;Summer;0;false;false;15%;15%;--;Route 30
11;-1;4;Route 30;Grass;7;7;Autumn;0;false;false;10%;10%;--;Route 30
11;-1;4;Route 30;Grass;7;7;Winter;0;false;false;10%;10%;--;Route 30
11;-1;4;Route 31;Grass;7;7;Spring;0;false;false;10%;10%;--;Route 31
11;-1;4;Route 31;Grass;7;7;Summer;0;false;false;15%;15%;--;Route 31
11;-1;4;Route 31;Grass;7;7;Autumn;0;false;false;10%;10%;--;Route 31
11;-1;4;Route 31;Grass;7;7;Winter;0;false;false;5%;5%;--;Route 31
12;-1;0;Pattern Bush;Grass;52;53;Spring;0;false;false;10%;20%;--;Pattern Bush
12;-1;0;Pattern Bush;Grass;52;53;Summer;0;false;false;10%;20%;--;Pattern Bush
12;-1;0;Pattern Bush;Grass;52;53;Autumn;0;false;false;10%;20%;--;Pattern Bush
12;-1;0;Pattern Bush;Grass;52;53;Winter;0;false;false;10%;20%;--;Pattern Bush
12;-1;0;Pattern Bush;Grass;50;51;Spring;1024;false;true;2.5%;5%;--;Pattern Bush
12;-1;0;Pattern Bush;Grass;50;51;Summer;1024;false;true;2%;2%;--;Pattern Bush
12;-1;0;Pattern Bush;Grass;50;51;Autumn;1024;false;true;2.5%;2.5%;--;Pattern Bush
12;-1;0;Route 2;Grass;10;10;Any;256;false;false;Lure;Lure;Lure;Route 2
12;-1;0;Route 24;Grass;13;14;Spring;0;false;false;5%;5%;--;Route 24
12;-1;0;Route 24;Grass;13;14;Summer;0;false;false;5%;5%;--;Route 24
12;-1;0;Route 24;Grass;13;14;Autumn;0;false;false;5%;5%;--;Route 24
12;-1;0;Route 24;Grass;13;14;Winter;0;false;false;5%;5%;--;Route 24
12;-1;0;Route 25;Grass;13;14;Spring;0;false;false;5%;5%;--;Route 25
12;-1;0;Route 25;Grass;13;14;Summer;0;false;false;5%;5%;--;Route 25
12;-1;0;Route 25;Grass;13;14;Autumn;0;false;false;5%;5%;--;Route 25
12;-1;0;Route 25;Grass;13;14;Winter;0;false;false;5%;5%;--;Route 25
12;-1;2;Pinwheel Forest;Grass;17;19;Spring;64;false;false;Special;Special;Special;Pinwheel Forest (Inner)
12;-1;2;Pinwheel Forest;Grass;17;19;Summer;64;false;false;Special;Special;Special;Pinwheel Forest (Inner)
12;-1;2;Pinwheel Forest;Grass;17;19;Autumn;64;false;false;Special;Special;Special;Pinwheel Forest (Inner)
12;-1;2;Pinwheel Forest;Grass;17;19;Winter;64;false;false;Special;Special;Special;Pinwheel Forest (Inner)
12;-1;2;Route 12;Grass;60;65;Spring;64;false;false;Special;Special;Special;Route 12
12;-1;2;Route 12;Grass;60;65;Summer;64;false;false;Special;Special;Special;Route 12
12;-1;2;Route 12;Grass;60;65;Autumn;64;false;false;Special;Special;Special;Route 12
12;-1;2;Route 12;Grass;60;65;Winter;64;false;false;Special;Special;Special;Route 12
12;-1;4;Azalea Town;Headbutt;11;12;Winter;0;false;false;5%;5%;15%;Azalea Town
12;-1;4;Azalea Town;Headbutt;11;12;Spring;0;false;false;10%;10%;20%;Azalea Town
12;-1;4;Azalea Town;Headbutt;11;12;Autumn;0;false;false;10%;10%;20%;Azalea Town
12;-1;4;Azalea Town;Headbutt;11;12;Summer;0;false;false;15%;15%;25%;Azalea Town
12;-1;4;Ilex Forest;Headbutt;12;14;Winter;0;false;false;5%;5%;15%;Ilex Forest
12;-1;4;Ilex Forest;Headbutt;12;14;Spring;0;false;false;10%;10%;20%;Ilex Forest
12;-1;4;Ilex Forest;Headbutt;12;14;Autumn;0;false;false;10%;10%;20%;Ilex Forest
12;-1;4;Ilex Forest;Headbutt;12;14;Summer;0;false;false;15%;15%;25%;Ilex Forest
12;-1;4;Route 34;Headbutt;13;14;Winter;0;false;false;5%;5%;10%;Route 34
12;-1;4;Route 34;Headbutt;13;14;Spring;0;false;false;10%;10%;15%;Route 34
12;-1;4;Route 34;Headbutt;13;14;Autumn;0;false;false;10%;10%;15%;Route 34
12;-1;4;Route 34;Headbutt;13;14;Summer;0;false;false;15%;15%;20%;Route 34
13;-1;0;Pattern Bush;Grass;50;52;Spring;0;false;false;5%;5%;--;Pattern Bush
13;-1;0;Pattern Bush;Grass;50;52;Summer;0;false;false;5%;5%;--;Pattern Bush
13;-1;0;Pattern Bush;Grass;50;52;Autumn;0;false;false;5%;5%;--;Pattern Bush
13;-1;0;Pattern Bush;Grass;50;52;Winter;0;false;false;5%;5%;--;Pattern Bush
13;-1;0;Route 2;Grass;3;5;Spring;0;false;false;5%;5%;--;Route 2
13;-1;0;Route 2;Grass;3;5;Summer;0;false;false;10%;10%;--;Route 2
13;-1;0;Route 2;Grass;3;5;Autumn;0;false;false;5%;5%;--;Route 2
13;-1;0;Route 2;Grass;3;5;Winter;0;false;false;5%;5%;--;Route 2
13;-1;0;Route 24;Grass;12;13;Spring;0;false;false;5%;5%;--;Route 24
13;-1;0;Route 24;Grass;12;13;Summer;0;false;false;15%;15%;--;Route 24
13;-1;0;Route 24;Grass;12;13;Autumn;0;false;false;10%;15%;--;Route 24
13;-1;0;Route 24;Grass;12;13;Winter;0;false;false;5%;5%;--;Route 24
13;-1;0;Route 24;Grass;10;11;Spring;512;true;false;5%;5%;--;Route 24
13;-1;0;Route 25;Grass;12;13;Spring;0;false;false;10%;10%;--;Route 25
13;-1;0;Route 25;Grass;12;13;Summer;0;false;false;15%;15%;--;Route 25
13;-1;0;Route 25;Grass;12;13;Autumn;0;false;false;10%;10%;--;Route 25
13;-1;0;Route 25;Grass;12;13;Winter;0;false;false;5%;5%;--;Route 25
13;-1;0;Route 25;Grass;10;11;Summer;512;true;false;2.5%;2.5%;--;Route 25
13;-1;0;Viridian Forest;Grass;5;7;Spring;0;false;false;15%;20%;10%;Viridian Forest
13;-1;0;Viridian Forest;Grass;5;7;Autumn;0;false;false;20%;25%;10%;Viridian Forest
13;-1;0;Viridian Forest;Grass;5;7;Winter;0;false;false;20%;25%;10%;Viridian Forest
13;-1;0;Viridian Forest;Grass;5;7;Summer;0;false;false;20%;30%;15%;Viridian Forest
13;-1;0;Viridian Forest;Sweet Scent;3;5;Summer;2560;true;false;33.33%;50%;33.33%;Viridian Forest
13;-1;0;Viridian Forest;Sweet Scent;3;5;Autumn;2560;true;false;50%;50%;33.33%;Viridian Forest
13;-1;2;Route 12;Grass;52;54;Spring;0;false;false;5%;5%;15%;Route 12
13;-1;2;Route 12;Grass;52;54;Winter;0;false;false;5%;5%;10%;Route 12
13;-1;2;Route 12;Grass;52;54;Summer;0;false;false;10%;10%;15%;Route 12
13;-1;2;Route 12;Grass;52;54;Autumn;0;false;false;10%;10%;15%;Route 12
13;-1;2;Route 12;Grass;50;51;Autumn;1024;false;true;2.5%;2.5%;2.5%;Route 12
13;-1;4;Ilex Forest;Cave;12;13;Spring;0;false;false;15%;15%;--;Ilex Forest
13;-1;4;Ilex Forest;Cave;12;13;Summer;0;false;false;20%;20%;--;Ilex Forest
13;-1;4;Ilex Forest;Cave;12;13;Autumn;0;false;false;15%;15%;--;Ilex Forest
13;-1;4;Ilex Forest;Cave;12;13;Winter;0;false;false;10%;10%;--;Ilex Forest
13;-1;4;Ilex Forest;Cave;9;11;Spring;512;true;false;2.5%;2.5%;--;Ilex Forest
13;-1;4;National Park;Grass;16;17;Spring;0;false;false;10%;10%;--;National Park
13;-1;4;National Park;Grass;16;17;Summer;0;false;false;15%;15%;--;National Park
13;-1;4;National Park;Grass;16;17;Autumn;0;false;false;10%;10%;--;National Park
13;-1;4;National Park;Grass;16;17;Winter;0;false;false;5%;5%;--;National Park
13;-1;4;National Park;Grass;13;15;Autumn;512;true;false;2.5%;2.5%;--;National Park
13;-1;4;Route 30;Grass;3;4;Spring;0;false;false;15%;20%;--;Route 30
13;-1;4;Route 30;Grass;3;4;Summer;0;false;false;20%;25%;--;Route 30
13;-1;4;Route 30;Grass;3;4;Autumn;0;false;false;15%;20%;--;Route 30
13;-1;4;Route 30;Grass;3;4;Winter;0;false;false;10%;10%;--;Route 30
13;-1;4;Route 30;Sweet Scent;2;2;Autumn;2560;true;false;50%;50%;--;Route 30
13;-1;4;Route 31;Grass;4;7;Spring;0;false;false;10%;15%;--;Route 31
13;-1;4;Route 31;Grass;4;7;Summer;0;false;false;15%;20%;--;Route 31
13;-1;4;Route 31;Grass;4;7;Autumn;0;false;false;10%;15%;--;Route 31
13;-1;4;Route 31;Grass;4;7;Winter;0;false;false;10%;10%;--;Route 31
13;-1;4;Route 31;Sweet Scent;2;3;Summer;2560;true;false;50%;50%;--;Route 31
14;-1;0;Pattern Bush;Grass;51;53;Spring;0;false;false;10%;15%;10%;Pattern Bush
14;-1;0;Pattern Bush;Grass;51;53;Summer;0;false;false;10%;15%;10%;Pattern Bush
14;-1;0;Pattern Bush;Grass;51;53;Autumn;0;false;false;10%;15%;10%;Pattern Bush
14;-1;0;Pattern Bush;Grass;51;53;Winter;0;false;false;10%;15%;10%;Pattern Bush
14;-1;0;Pattern Bush;Grass;50;51;Winter;1024;false;true;2.5%;2.5%;2.5%;Pattern Bush
14;-1;0;Route 24;Grass;12;14;Spring;0;false;false;5%;5%;--;Route 24
14;-1;0;Route 24;Grass;12;14;Summer;0;false;false;5%;5%;--;Route 24
14;-1;0;Route 24;Grass;12;14;Autumn;0;false;false;5%;5%;--;Route 24
14;-1;0;Route 24;Grass;12;14;Winter;0;false;false;5%;5%;--;Route 24
14;-1;0;Route 25;Grass;12;14;Spring;0;false;false;5%;5%;--;Route 25
14;-1;0;Route 25;Grass;12;14;Summer;0;false;false;5%;5%;--;Route 25
14;-1;0;Route 25;Grass;12;14;Autumn;0;false;false;5%;5%;--;Route 25
14;-1;0;Route 25;Grass;12;14;Winter;0;false;false;5%;5%;--;Route 25
14;-1;0;Viridian Forest;Grass;7;7;Spring;0;false;false;10%;10%;5%;Viridian Forest
14;-1;0;Viridian Forest;Grass;7;7;Autumn;0;false;false;10%;10%;5%;Viridian Forest
14;-1;0;Viridian Forest;Grass;7;7;Winter;0;false;false;10%;10%;5%;Viridian Forest
14;-1;0;Viridian Forest;Grass;7;7;Summer;0;false;false;10%;10%;10%;Viridian Forest
14;-1;2;Route 12;Dark Grass;54;56;Spring;0;false;false;5%;5%;15%;Route 12
14;-1;2;Route 12;Dark Grass;54;56;Winter;0;false;false;5%;5%;10%;Route 12
14;-1;2;Route 12;Dark Grass;54;56;Summer;0;false;false;10%;10%;15%;Route 12
14;-1;2;Route 12;Dark Grass;54;56;Autumn;0;false;false;10%;10%;15%;Route 12
14;-1;2;Route 12;Dark Grass;52;53;Summer;1024;false;true;2.5%;2.5%;2.5%;Route 12
14;-1;4;Ilex Forest;Cave;12;14;Spring;0;false;false;15%;15%;--;Ilex Forest
14;-1;4;Ilex Forest;Cave;12;14;Summer;0;false;false;15%;15%;--;Ilex Forest
14;-1;4;Ilex Forest;Cave;12;14;Autumn;0;false;false;15%;15%;--;Ilex Forest
14;-1;4;Ilex Forest;Cave;12;14;Winter;0;false;false;10%;10%;--;Ilex Forest
14;-1;4;Ilex Forest;Cave;9;11;Autumn;512;true;false;2.5%;2.5%;--;Ilex Forest
14;-1;4;National Park;Grass;17;18;Spring;0;false;false;5%;5%;--;National Park
14;-1;4;National Park;Grass;17;18;Summer;0;false;false;10%;15%;--;National Park
14;-1;4;National Park;Grass;17;18;Autumn;0;false;false;10%;10%;--;National Park
14;-1;4;National Park;Grass;17;18;Winter;0;false;false;5%;5%;--;National Park
14;-1;4;Route 30;Grass;7;7;Spring;0;false;false;10%;10%;--;Route 30
14;-1;4;Route 30;Grass;7;7;Summer;0;false;false;15%;15%;--;Route 30
14;-1;4;Route 30;Grass;7;7;Autumn;0;false;false;10%;10%;--;Route 30
14;-1;4;Route 30;Grass;7;7;Winter;0;false;false;10%;10%;--;Route 30
14;-1;4;Route 31;Grass;7;7;Spring;0;false;false;10%;10%;--;Route 31
14;-1;4;Route 31;Grass;7;7;Summer;0;false;false;15%;15%;--;Route 31
14;-1;4;Route 31;Grass;7;7;Autumn;0;false;false;10%;10%;--;Route 31
14;-1;4;Route 31;Grass;7;7;Winter;0;false;false;5%;5%;--;Route 31
15;-1;0;Pattern Bush;Grass;52;53;Spring;0;false;false;10%;20%;--;Pattern Bush
15;-1;0;Pattern Bush;Grass;52;53;Summer;0;false;false;10%;20%;--;Pattern Bush
15;-1;0;Pattern Bush;Grass;52;53;Autumn;0;false;false;10%;20%;--;Pattern Bush
15;-1;0;Pattern Bush;Grass;52;53;Winter;0;false;false;10%;20%;--;Pattern Bush
15;-1;0;Pattern Bush;Grass;50;51;Summer;1024;false;true;2%;2%;--;Pattern Bush
15;-1;0;Pattern Bush;Grass;50;51;Autumn;1024;false;true;2.5%;2.5%;--;Pattern Bush
15;-1;2;Pinwheel Forest;Grass;17;19;Spring;64;false;false;Special;Special;Special;Pinwheel Forest (Inner)
15;-1;2;Pinwheel Forest;Grass;17;19;Summer;64;false;false;Special;Special;Special;Pinwheel Forest (Inner)
15;-1;2;Pinwheel Forest;Grass;17;19;Autumn;64;false;false;Special;Special;Special;Pinwheel Forest (Inner)
15;-1;2;Pinwheel Forest;Grass;17;19;Winter;64;false;false;Special;Special;Special;Pinwheel Forest (Inner)
15;-1;2;Route 12;Grass;60;65;Spring;64;false;false;Special;Special;Special;Route 12
15;-1;2;Route 12;Grass;60;65;Summer;64;false;false;Special;Special;Special;Route 12
15;-1;2;Route 12;Grass;60;65;Autumn;64;false;false;Special;Special;Special;Route 12
15;-1;2;Route 12;Grass;60;65;Winter;64;false;false;Special;Special;Special;Route 12
15;-1;4;Lake of Rage;Headbutt;26;28;Spring;0;false;false;5%;5%;10%;Lake of Rage
15;-1;4;Lake of Rage;Headbutt;26;28;Winter;0;false;false;5%;5%;10%;Lake of Rage
15;-1;4;Lake of Rage;Headbutt;26;28;Autumn;0;false;false;10%;10%;15%;Lake of Rage
15;-1;4;Lake of Rage;Headbutt;26;28;Summer;0;false;false;15%;15%;20%;Lake of Rage
15;-1;4;Mahogany Town;Headbutt;24;26;Winter;0;false;false;5%;5%;10%;Mahogany Town
15;-1;4;Mahogany Town;Headbutt;24;26;Spring;0;false;false;10%;10%;15%;Mahogany Town
15;-1;4;Mahogany Town;Headbutt;24;26;Autumn;0;false;false;10%;10%;15%;Mahogany Town
15;-1;4;Mahogany Town;Headbutt;24;26;Summer;0;false;false;15%;15%;20%;Mahogany Town
15;-1;4;Route 43;Headbutt;26;28;Spring;0;false;false;5%;5%;10%;Route 43
15;-1;4;Route 43;Headbutt;26;28;Winter;0;false;false;5%;5%;10%;Route 43
15;-1;4;Route 43;Headbutt;26;28;Autumn;0;false;false;10%;10%;15%;Route 43
15;-1;4;Route 43;Headbutt;26;28;Summer;0;false;false;15%;15%;20%;Route 43
15;-1;4;Route 44;Headbutt;30;32;Winter;0;false;false;5%;5%;10%;Route 44
15;-1;4;Route 44;Headbutt;30;32;Spring;0;false;false;10%;10%;15%;Route 44
15;-1;4;Route 44;Headbutt;30;32;Autumn;0;false;false;10%;10%;15%;Route 44
15;-1;4;Route 44;Headbutt;30;32;Summer;0;false;false;15%;15%;20%;Route 44
16;-1;0;Berry Forest;Grass;42;44;Spring;0;false;false;5%;5%;--;Berry Forest
16;-1;0;Berry Forest;Grass;42;44;Summer;0;false;false;5%;5%;--;Berry Forest
16;-1;0;Berry Forest;Grass;42;44;Autumn;0;false;false;10%;10%;--;Berry Forest
16;-1;0;Berry Forest;Grass;42;44;Winter;0;false;false;5%;5%;--;Berry Forest
16;-1;0;Bond Bridge;Grass;41;43;Spring;0;false;false;5%;5%;--;Bond Bridge
16;-1;0;Bond Bridge;Grass;41;43;Summer;0;false;false;5%;5%;--;Bond Bridge
16;-1;0;Bond Bridge;Grass;41;43;Autumn;0;false;false;5%;5%;--;Bond Bridge
16;-1;0;Bond Bridge;Grass;41;43;Winter;0;false;false;5%;5%;--;Bond Bridge
16;-1;0;Route 1;Grass;2;5;Winter;0;false;false;30%;40%;5%;Route 1
16;-1;0;Route 1;Grass;2;5;Spring;0;false;false;40%;50%;10%;Route 1
16;-1;0;Route 1;Grass;2;5;Summer;0;false;false;40%;50%;10%;Route 1
16;-1;0;Route 1;Grass;2;5;Autumn;0;false;false;40%;50%;10%;Route 1
16;-1;0;Route 1;Sweet Scent;2;3;Spring;2560;true;false;33.33%;50%;--;Route 1
16;-1;0;Route 1;Sweet Scent;2;3;Summer;2560;true;false;50%;50%;--;Route 1
16;-1;0;Route 1;Sweet Scent;2;3;Autumn;2560;true;false;100%;100%;--;Route 1
16;-1;0;Route 2;Grass;4;6;Spring;0;false;false;20%;20%;5%;Route 2
16;-1;0;Route 2;Grass;4;6;Summer;0;false;false;20%;20%;5%;Route 2
16;-1;0;Route 2;Grass;4;6;Autumn;0;false;false;25%;25%;5%;Route 2
16;-1;0;Route 2;Grass;4;6;Winter;0;false;false;15%;15%;5%;Route 2
16;-1;0;Route 2;Sweet Scent;3;4;Autumn;2560;true;false;100%;100%;--;Route 2
16;-1;0;Route 3;Grass;7;9;Spring;0;false;false;15%;15%;--;Route 3
16;-1;0;Route 3;Grass;7;9;Summer;0;false;false;10%;10%;--;Route 3
16;-1;0;Route 3;Grass;7;9;Autumn;0;false;false;15%;15%;--;Route 3
16;-1;0;Route 3;Grass;7;9;Winter;0;false;false;10%;10%;--;Route 3
16;-1;0;Route 5;Grass;14;15;Spring;0;false;false;15%;15%;--;Route 5
16;-1;0;Route 5;Grass;14;15;Summer;0;false;false;15%;15%;--;Route 5
16;-1;0;Route 5;Grass;14;15;Autumn;0;false;false;20%;20%;--;Route 5
16;-1;0;Route 5;Grass;14;15;Winter;0;false;false;10%;10%;--;Route 5
16;-1;0;Route 6;Grass;15;17;Spring;0;false;false;15%;15%;--;Route 6
16;-1;0;Route 6;Grass;15;17;Summer;0;false;false;10%;10%;--;Route 6
16;-1;0;Route 6;Grass;15;17;Autumn;0;false;false;20%;20%;--;Route 6
16;-1;0;Route 6;Grass;15;17;Winter;0;false;false;10%;10%;--;Route 6
16;-1;0;Route 6;Grass;12;14;Summer;512;true;false;2.5%;2.5%;--;Route 6
16;-1;0;Route 6;Grass;12;14;Autumn;512;true;false;2.5%;2.5%;--;Route 6
16;-1;0;Route 7;Grass;23;25;Spring;0;false;false;5%;5%;--;Route 7
16;-1;0;Route 7;Grass;23;25;Summer;0;false;false;10%;10%;--;Route 7
16;-1;0;Route 7;Grass;23;25;Autumn;0;false;false;15%;15%;--;Route 7
