573;0;5150;Chesto Berry
574;0;5156;Persim Berry
575;0;5156;Persim Berry
575;1;5539;Float Stone
576;0;5156;Persim Berry
576;1;5539;Float Stone
577;0;5156;Persim Berry
578;0;5156;Persim Berry
579;0;5156;Persim Berry
582;0;5246;NeverMeltIce
582;1;5282;Icy Rock
583;0;5246;NeverMeltIce
583;1;5282;Icy Rock
584;0;5246;NeverMeltIce
584;1;5282;Icy Rock
587;0;5149;Cheri Berry
590;0;5086;TinyMushroom
591;0;5086;TinyMushroom
591;1;5087;Big Mushroom
591;2;5580;BalmMushroom
597;0;5288;Sticky Barb
598;0;5288;Sticky Barb
607;0;5108;Dusk Stone
608;0;5108;Dusk Stone
613;0;5153;Aspear Berry
614;0;5153;Aspear Berry
615;0;5246;NeverMeltIce
618;0;5237;Soft Sand
621;0;5250;Dragon Fang
622;0;5269;Light Clay
623;0;5269;Light Clay
631;0;5273;Flame Orb
637;0;5222;SilverPowder
653;0;5222;SilverPowder
654;0;5222;SilverPowder
662;0;5243;Mystic Water
663;0;5243;Mystic Water
664;0;5243;Mystic Water
665;0;5227;DeepSeaScale
