1428;Mysterious {STRING_245003} (2022)
1429;Mysterious {STRING_245002} (2022)
1430;Mysterious {STRING_245012} (2022)
1431;Xmas Present (2022)
1432;Santa's Present (2022)
1433;Rat Zodiac Tablet
1434;Ox Zodiac Tablet
1435;Tiger Zodiac Tablet
1436;Rabbit Zodiac Tablet
1437;Dragon Zodiac Tablet
1438;Snake Zodiac Tablet
1439;Horse Zodiac Tablet
1440;Goat Zodiac Tablet
1441;Monkey Zodiac Tablet
1442;Rooster Zodiac Tablet
1443;Dog Zodiac Tablet
1444;Pig Zodiac Tablet
1445;Dying Flower
1446;Gracidea
1447;Pokémon
1448;Pokémon
1449;Pokémon
1450;Pokémon
1451;Pokémon
1452;Pokémon
1453;Pokémon
1454;Pokémon
1455;Pokémon
1456;Pokémon
1457;Pokémon
1458;Pokémon
1459;Pokémon
1460;Pokémon
1461;Pokémon
1462;Pokémon
1463;Pokémon
1464;Pokémon
1465;Pokémon
1466;Pokémon
1467;Pokémon
1468;Pokémon
1469;Pokémon
1470;Pokémon
1471;Pokémon
1472;Red Envelope (2023)
1473;Lucky Red Envelope (2023)
1474;Rainbow Quill
1475;Legendary Lure
1476;Goodie Bag (2023)
1477;Pumpking Goodie Bag (2023)
1478;Mysterious {STRING_245004} (2023)
1479;Mysterious {STRING_245003} (2023)
1480;Mysterious {STRING_245002} (2023)
1481;Mysterious {STRING_245012} (2023)
1482;Elemental Orb
1483;Wishing Stone
1484;Mystic Mirror
1485;Mysterious {STRING_245016} (2024)
1486;Red Envelope (2024)
1487;Lucky Red Envelope (2024)
1488;Mellow Bait
1489;Hearty Bait
1490;Giant Bait
1491;Witch Cookie
1492;Werewolf Cookie
1493;Mysterious Shard
1494;Mysterious Handle
1495;Carving Blade
1496;Pumpkin Carving Knife
1497;{STRING_150491} Summoning Orb
1498;Mysterious {STRING_245013} (2024)
1499;Dream Essence
1500;{STRING_101116} (Elfbot)
1501;{STRING_101118} (Elfbot)
1502;{STRING_101116} (Robosanta)
1503;{STRING_101118} (Robosanta)
1504;{STRING_101116} (Elf)
1505;{STRING_101118} (Elf)
1506;Punching Gloves
1507;Pure Amulet
1508;Covert Mantle
1509;Loaded Dice
1510;Safety Goggles
1511;Type Policy
1512;Accident Policy
1513;Mirror Herb
1514;Throat Spray
1515;Ability Guard
1516;Protective Pads
1517;Room Service
1518;Eject Pack
1519;Utility Umbrella
1520;Snowball
1521;Glowing Moss
1522;Deep Black Sphere
1523;Wilted Bouquet
1524;Rejuvenated Bouquet
1525;Nian Tablet
1526;Blank Tablet
1534;ElfUp: Gold Edition™
1535;Attribute Recombinator
1536;Energy Elixir
1537;Lost Present
1538;Lost Big Present
1539;Teleport Gem
1540;POKéNAV
1541;POKéGEAR
1542;Egg Incubator
1543;Temporary Egg Incubator
1544;Egg Incubator
1547;Chum Bucket
1570;Mystic Watch
1571;Catcher's Bag
1572;Strange Chunk
1573;Dream Sphere
1574;Goodie Bag (2024)
1575;Pumpking Goodie Bag (2024)
1576;Mysterious {STRING_245004} (2024)
1577;Mysterious {STRING_245003} (2024)
1578;Mysterious {STRING_245002} (2024)
1579;{STRING_0}'s Wish Tag
1580;Wishing Star
1581;Blank Wish Tag
1582;Xmas Present (2024)
1583;Santa's Present (2024)
1584;Mysterious {STRING_245016} (2025)
1585;Red Envelope (2025)
1586;Lucky Red Envelope (2025)
1587;Mysterious {STRING_245013}
1588;Goodie Bag
1589;Pumpking Goodie Bag
1590;Halloween Mystery Box
1591;Lunar Wing
1592;Mysterious {STRING_245004}
1593;Mysterious {STRING_245003}
1594;Mysterious {STRING_245002}
1595;Relic Note
1596;Xmas Present
1597;Santa's Present
1598;Xmas Mystery Box
1599;Mysterious {STRING_245016}
1600;Unknown Item
1601;Unknown Item
1602;Unknown Item
1603;Unknown Item
1604;Unknown Item
1605;Unknown Item
1606;Unknown Item
1607;Unknown Item
1608;Unknown Item
1609;Unknown Item
1610;Unknown Item
1611;Unknown Item
1612;Unknown Item
1613;Unknown Item
1614;Unknown Item
1615;Unknown Item
1616;Unknown Item
1617;Unknown Item
1618;Unknown Item
1619;Unknown Item
1620;Unknown Item
1621;Unknown Item
1622;Unknown Item
1623;Unknown Item
1624;Unknown Item
1625;Unknown Item
1626;Unknown Item
1627;Unknown Item
1628;Unknown Item
1629;Unknown Item
1630;Unknown Item
1631;Unknown Item
1632;Unknown Item
1633;Unknown Item
1634;Unknown Item
1635;Unknown Item
1636;Unknown Item
1637;Unknown Item
1638;Unknown Item
1639;Unknown Item
1640;Unknown Item
1641;Unknown Item
1642;Unknown Item
1643;Unknown Item
1644;Unknown Item
1645;Unknown Item
1646;Unknown Item
1647;Unknown Item
1648;Unknown Item
1649;Unknown Item
1650;Unknown Item
1651;Unknown Item
1652;Unknown Item
1653;Unknown Item
1654;Unknown Item
1655;Unknown Item
1656;Unknown Item
1657;Unknown Item
1658;Unknown Item
1659;Unknown Item
1660;Unknown Item
1661;Unknown Item
1662;Unknown Item
1663;Unknown Item
1664;Unknown Item
1665;Unknown Item
1666;Unknown Item
1667;Unknown Item
1668;Unknown Item
1669;Unknown Item
1670;Unknown Item
1671;Unknown Item
1672;Unknown Item
1673;Unknown Item
1674;Unknown Item
1675;Unknown Item
1676;Unknown Item
1677;Unknown Item
1678;Unknown Item
1679;Unknown Item
1680;Unknown Item
1681;Unknown Item
1682;Unknown Item
1683;Unknown Item
1684;Unknown Item
1685;Unknown Item
1686;Unknown Item
1687;Unknown Item
1688;Unknown Item
1689;Unknown Item
1690;Unknown Item
1691;Unknown Item
1692;Unknown Item
1693;Unknown Item
1694;Unknown Item
1695;Unknown Item
1696;Unknown Item
1697;Unknown Item
1698;Unknown Item
1699;Unknown Item
1700;Unknown Item
1701;Unknown Item
1702;Unknown Item
1703;Unknown Item
1704;Unknown Item
1705;Unknown Item
1706;Unknown Item
1707;Unknown Item
1708;Unknown Item
1709;Unknown Item
1710;Unknown Item
1711;Unknown Item
1712;Unknown Item
1713;Unknown Item
1714;Unknown Item
1715;Unknown Item
1716;Unknown Item
1717;Unknown Item
1718;Unknown Item
1719;Unknown Item
1720;Unknown Item
1721;Unknown Item
1722;Unknown Item
1723;Unknown Item
1724;Unknown Item
1725;Unknown Item
1726;Unknown Item
1727;Unknown Item
1728;Unknown Item
1729;Unknown Item
1730;Unknown Item
1731;Unknown Item
1732;Unknown Item
1733;Unknown Item
1734;Unknown Item
1735;Unknown Item
1736;Unknown Item
1737;Unknown Item
1738;Unknown Item
1739;Unknown Item
1740;Unknown Item
1741;Unknown Item
1742;Unknown Item
1743;Unknown Item
1744;Unknown Item
1745;Unknown Item
1746;Unknown Item
1747;Unknown Item
1748;Unknown Item
1749;Unknown Item
1750;Unknown Item
1751;Unknown Item
1752;Unknown Item
1753;Unknown Item
1754;Unknown Item
1755;Unknown Item
1756;Unknown Item
1757;Unknown Item
1758;Unknown Item
1759;Unknown Item
1760;Unknown Item
1761;Unknown Item
1762;Unknown Item
1763;Unknown Item
1764;Unknown Item
1765;Unknown Item
1766;Unknown Item
1767;Unknown Item
1768;Unknown Item
1769;Unknown Item
1770;Unknown Item
1771;Unknown Item
1772;Unknown Item
1773;Unknown Item
1774;Unknown Item
1775;Unknown Item
1776;Unknown Item
1777;Unknown Item
1778;Unknown Item
1779;Unknown Item
1780;Unknown Item
1781;Unknown Item
1782;Unknown Item
1900;Plume of Feathers
1901;Red Envelope
1902;Lucky Red Envelope
1903;Lunar New Year Mystery Box
2256;Ocean Bandana
2257;Backwards Cap
2258;Bandana
2259;Beanie
2260;Beret
2261;Swimming Cap
2262;Blue Turtle Hat
2263;Boater
2264;Bow
2265;Derby
2266;Veil
2267;Cap
2268;Chef Hat
2269;Santa Hat
2270;Visor Cap
2271;Classic Cap
2272;Cowboy Hat
2273;Elf Hat
2274;Explorer's Hat
2275;Fedora
2276;Fez
2277;Flat Cap
2278;Reflective Goggles
2279;Headband
2280;Headphones
2281;Fighter's Headband
2282;Guardian Hat
2283;Hood
2284;Black Cat Ears
2285;Knight Helmet
2286;Kyu Hat
2287;Lava Hood
2288;Ninja Mask
2289;Nurse Hat
2290;Pink Cat Ears
2291;Liberty Hood
2292;Pointy Yellow Ears
2293;Pointed Hat
2294;Newsboy Cap
2295;R Cap
2296;Peaked Cap
2297;Chunky Beret
2298;Stripy Cap
2299;Backwards Stripy Cap
2300;Teddy Ears
2301;Top Hat
2302;Tricorne
2303;Viking Helmet
2304;Big Straw Hat
2305;Bunny Ears
2306;Two Tone Cap
2307;Floppy Bunny Ears
2308;Get Out Hat
2309;Horns
2310;Halo
2311;Candy Horns
2312;Cap & Sunglasses
2313;Boater & Sunglasses
2314;Fennec Fox Ears
2315;Blue Frog Hat
2316;Chestnut Hat
2317;White Cat Ears
2318;Motorcycle Helmet
2319;Spartan Helmet
2320;Party Hat
2321;Camping Cap
2322;Cloud Nest Hat
2323;Conical
2324;Watch Cap
2325;Straw Hat
2326;Jester Hat
2327;Breeder's Bandana
2328;Blue Flaming Skull Mask
2329;Dragon Antlers
2330;Rock Helmet
2331;Side Tie Bandana
2332;Sweatband
2333;Wyrm Worm
2334;Bug Catcher's Hat
2335;Emerald Knit Hat
2336;Orange Flaming Skull Mask
2337;Horse Head
2338;Pillar of Hats
2340;Bobble Hat
2341;Reindeer Antlers
2342;Bird Nest Hat
2343;Jack-O-Lantern Mask
2344;Vampire Fangs
2345;Ghost Costume
2346;Holly Hairclip
2347;Santa's Little Helper Hat
2348;Propeller Cap
2349;Plumber's Cap
2351;Scary Hockey Mask
2352;Earmuffs
2353;Nutcracker Hat
2354;Bones Cap
2355;Neo Liberty Hat
2356;Electric Elfbot Hat
2357;Grass Elfbot Hat
2358;Psychic Elfbot Hat
2359;Water Elfbot Hat
2360;Fire Elfbot Hat
2361;Ground Elfbot Hat
2362;League Expo Cap
2363;Duck Cap
2364;Lillipad Sombrero
2365;Mining Hard Hat
2366;Sailor Cap
2367;Patriotic Top Hat
2368;Football Helmet
2369;Baseball Cap
2370;Kufi Cap
2371;Sky Helmet
2372;Black Reaper Hood
2373;Penguin Hood
2374;Snowman Hood
2375;Frog Hood
2376;Rudolph's Antlers
2378;Turkey Hat
2379;Land Snake Hat
2380;Samurai Helmet
2381;Sleigh Bell Ribbons
2382;Gingerbread Head
2383;Fighting Elfbot Hat
2384;Flying Elfbot Hat
2385;Poison Elfbot Hat
2386;Rock Elfbot Hat
2387;Bug Elfbot Hat
2388;Ghost Elfbot Hat
2389;Steel Elfbot Hat
2390;Ice Elfbot Hat
2391;Dragon Elfbot Hat
2392;Dark Elfbot Hat
2393;Panda Hood
2394;Bear Hood
2395;Bunny Hood
2396;Pink LED Cat Headphones
2397;Blue LED Cat Headphones
2398;Space Helmet
2399;Pilot Cap
2400;Leprechaun Top Hat
2401;Jungle Explorer's Hat
2402;Android Cap
2403;Blue Dragon Head
2404;Blue Dragon Body
2405;Blue Dragon Tail
2406;Red Dragon Head
2407;Red Dragon Body
2408;Red Dragon Tail
2409;Lion Hood
2410;Mummy Head Wrap
2411;Pharaoh Headdress
2412;Monkey Hood
2413;Bee Hairband
2414;Pirate Hat
2415;Gladiator Helmet
2416;Bronze Beauty Tiara
2417;Bronze Cool Tiara
2418;Bronze Cute Tiara
2419;Bronze Smart Tiara
2420;Bronze Tough Tiara
2421;Silver Beauty Tiara
2422;Silver Cool Tiara
2423;Silver Cute Tiara
2424;Silver Smart Tiara
2425;Silver Tough Tiara
2426;Gold Beauty Tiara
2427;Gold Cool Tiara
2428;Gold Cute Tiara
2429;Gold Smart Tiara
2430;Gold Tough Tiara
2431;Bronze NU Crown
2432;Bronze UU Crown
2433;Bronze OU Crown
2434;Silver NU Crown
2435;Silver UU Crown
2436;Silver OU Crown
2437;Gold NU Crown
2438;Gold UU Crown
2439;Gold OU Crown
2440;Bronze Spring Crown
2441;Silver Spring Crown
2442;Gold Spring Crown
2443;Bronze Summer Crown
2444;Silver Summer Crown
2445;Gold Summer Crown
2446;Bronze Autumn Crown
2447;Silver Autumn Crown
2448;Gold Autumn Crown
2449;Bronze Winter Crown
2450;Silver Winter Crown
2451;Gold Winter Crown
2452;Bycocket
2453;White Plague Doctor Mask
2454;Red Reaper Hood
2455;Aura Cap
2456;Grassquerade Mask
2457;Zombie Head
2458;Ghostly Pointed Hat
2459;Ecto Goggles
2460;Aviator Helmet
2461;Turkey Hood
2462;Reindeer Hood
2463;Detective Cap
2464;Military Cap
2465;Yawn Hood
2466;Phoenix Hood
2467;Hellcat Hood
2468;Boar Hood
2469;Pig Hood
2470;Tropical Beanie
2471;Fire Bunny Ears
2472;Grass Chimp Hood
2473;Water Newt Hat
2474;Sombrero
2475;Cycling Helmet
2476;Ball Hairclip
2477;Polygon Cap
2478;Iron Hero Helmet
2479;Fairy Fox Ears
2480;Berd Hat
2481;Owl Hood
2482;Kitten Hat
2483;Otter Hood
2484;Snake Hat
2485;Pig Cap
2486;Sealion Cap
2487;Squirrel Hairband
2488;Sheep Hood
2489;Flower Hairclip
2490;Shell Turban
2491;Lederhosen Hat
2492;Clown Hat
2493;Beaver Hat
2494;Kaiju Hood
2495;Pumpkin Cap
2499;Black Plague Doctor Mask
2503;Hair Ribbons
2504;Pumpkin Hood
2505;Brown Rat Hat
2506;Helix Hat
2507;Dome Helmet
2508;Purple Rat Hat
2509;Black Rat Hat
2510;Snow Mountain Beanie
2511;UFO Hat
2512;Default Hair
2513;Afro
2517;Sideswept
2521;Disco Afro
2526;Faux Hawk
2535;Reverse Scene
2554;THE ELECTRIC STORM
2558;Idol Hairstyle
2559;Golden Cuffed Ponytail
2560;Mermaid Hair
2561;Mermaid Hair (Alt)
2562;Elven Ponytail
2563;Elegant Ponytail
2565;Origin Hairstyle
2566;Colorful Unicorn Hair
2771;Glasses
2772;Rockstar
2773;Sunglasses
2776;Swimming Goggles
2777;Red Contacts
2780;Amethyst Contacts
2784;Violet Contacts
2785;Flame Glasses
2786;Joke Glasses
2787;Villain Mask
3029;Moustache
3031;Eyebrows & Moustache
3044;Santa Beard
3045;Kitty Face Mask
3046;Frowny Face Mask
3047;Cheeky Face Mask
3280;Angel Wings
3281;Backpack
3282;Cape
3283;Devil Wings
3284;Fairy Wings
3285;Shoulder Bag
3286;Scythe
3287;Butterfly Wings
3288;Ban Hammer
3289;Fancy Butterfly Wings
3290;Witch's Broomstick
3291;Pumpkin Backpack
3292;Candy Cane
3293;Pink Candy Cane
3294;Gingerbread Man
3295;Scarf
3296;Fox Tail
3297;Raccoon Tail
3298;White Kitty Tail
3299;Winged Heart Backpack
3300;Poncho
3301;Bug Catcher's Net
3302;Black Kitty Tail
3303;Ninja Scarf
3304;Collared Cape
3305;Hex Cloak
3306;Double Faced Scarf
3307;Easter Egg Backpack
3308;Chipmunk Tail
3309;Proto Pack
3310;Turkey Tail
3311;Pitchfork
3312;Katana
3313;Xmas Lights
3314;Golden Dragon Tail
3315;Phoenix Tail
3316;Xmas Wreath
3317;Pig Tail
3318;Hiking Backpack
3319;Acoustic Guitar
3320;Squirrel Tail
3321;Red Xmas Stocking
3322;Rat Tail
3323;Green Xmas Stocking
3324;Blue Xmas Stocking
3325;Yellow Xmas Stocking
3326;Small Purple Rat Tail
3327;Small Black Rat Tail
3328;Speckled Moth Wings
3329;Leaf Wings
3330;Crook & Flail
3331;Spooky Arms
3332;Toy Plane
3333;Retro Games Handheld
3334;Teddy Bear
3335;Xmas Gift Sack
3336;Ox Tail
3337;General's War Fan
3338;Carnival Backpiece
3339;Mage's Staff
3340;Nutcracker Doll
3341;Tiger Tail
3342;Bronze Team Trophy
3343;Silver Team Trophy
3344;Gold Team Trophy
3345;Pointed Yellow Tail
3346;Giant Turtle Shell
3347;Paladin's Shield
3348;Glistening Blue Wings
3349;STRING_25069
3350;STRING_25070
3351;STRING_25071
3352;STRING_25072
3353;Glistening Purple Wings
3354;STRING_25074
3355;STRING_25075
3356;STRING_25076
3357;STRING_25077
3358;Green Unity Cape
3359;Red Unity Cape
3360;Bunny Tail
3361;Bronze Cup of the Year Trophy
3362;Silver Cup of the Year Trophy
3363;Gold Cup of the Year Trophy
3364;Volcano Beast Wings
3365;Skeleton Wings
3366;Temporal Cape
3367;Battle Axe
3368;Dragon Wings
3369;Shovel
3370;Skull Moth Wings
3371;Shadow Cape
3372;Fire Dragon Wings
3373;Charcoal Dragon Wings
3374;Sparkling Charcoal Dragon Wings
3375;Yellow Wasp Abdomen
3376;Shiny Wasp Abdomen
3378;Snowboarder Scarf
3379;Star Backpiece
3380;Snow Leopard Tail
3381;Elegant Scarf
3382;Sand Snake Scarf
3383;Ancient Coin
3384;Orange Flaming Wings
3385;Blue Flaming Wings
3386;Strange Tentacles
3387;Elven Quiver
3388;Red Petal Scarf
3389;Origin Ring
3390;Flower Cape
3536;Desu's Lab Coat (Colour)
3537;Overcoat
3538;Sleeveless Top
3539;T-Shirt
3540;Vest
3541;Long Sleeve Top
3542;Yellow Overalls
3543;Tuxedo
3544;R Uniform
3545;Zodiac Dragon Outfit
3546;Santa Suit
3547;Desu's Lab Coat
3548;STRING_26012
3549;Santa's Little Helper Outfit
3550;Lava Uniform
3551;Blue Overalls
3552;Cool Jacket
3553;Pink Overalls
3554;Gi
3555;Turtle Gi
3556;Crossed Jumper
3557;Combat Armor
3558;Skeleton Costume
3559;Breeder's Overalls
3560;Fishing Outfit
3561;Elf Tunic
3562;Nutcracker Uniform
3563;Ocean Uniform
3564;White Striped Top
3565;Maid Outfit
3566;Galaxy Uniform
3567;Flame Uniform
3568;Bones Uniform
3569;Neo Liberty Uniform
3570;Electric Elfbot Outfit
3571;Grass Elfbot Outfit
3572;Psychic Elfbot Outfit
3573;Water Elfbot Outfit
3574;Fire Elfbot Outfit
3575;Ground Elfbot Outfit
3576;Trainer's Jacket
3577;Ranger Uniform
3578;Groom Suit
3579;Liberty Uniform
3580;Restaurant Uniform
3581;Varsity Jacket
3582;Lab Coat
3583;Explorer's Outfit
3584;Camping Outfit
3585;Sage's Robe
3586;Engineer's Overalls
3587;Sailor Uniform
3588;White R Uniform
3589;Hiking Clothing
3590;Baseball Jersey
3591;Football Jersey
3592;Sky Suit
3593;Ninja Outfit
3594;Fire Performer's Outfit
3595;Ski Suit
3596;Gardener's Overalls
3597;Punk Jacket
3598;Soccer Jersey
3599;Basketball Jersey
3600;Business Suit
