3;58;0;4;8;101;0;2
3;59;0;5;13;101;0;2
3;60;0;4;8;101;0;2
3;61;0;11;12;101;0;2
3;61;0;15;3;95;0;5
3;62;0;8;3;94;0;9
3;62;0;1;1;0;128;15
3;63;0;8;3;94;0;9
3;64;0;4;8;101;0;2
3;65;0;305;530;105;128;13
3;65;0;309;548;105;128;13
3;65;0;310;539;105;128;13
3;65;0;305;519;105;128;13
3;65;0;315;548;105;128;13
3;65;0;298;562;105;128;13
3;65;0;327;537;105;128;13
3;65;0;316;521;105;128;13
3;65;0;304;569;101;0;2
3;65;0;305;569;101;0;2
3;65;0;312;562;105;128;13
3;65;0;310;530;105;128;13
3;66;0;3;11;101;0;2
3;67;0;11;27;101;0;2
3;67;0;11;0;0;128;15
3;68;0;16;29;101;0;2
3;69;0;8;12;101;0;2
3;69;0;2;10;106;0;7
3;69;0;14;10;106;0;11
3;70;0;2;10;106;0;7
3;70;0;8;2;110;0;13
3;71;0;7;11;101;0;2
3;72;0;11;15;101;0;2
3;72;0;14;6;95;0;5
3;72;0;20;6;95;0;5
3;72;0;2;2;110;0;13
3;73;0;3;3;94;0;9
3;73;0;20;3;95;0;5
3;73;0;8;3;94;0;9
3;73;0;14;3;95;0;5
3;74;0;8;3;94;0;9
3;74;0;20;3;95;0;5
3;74;0;2;3;94;0;9
3;74;0;14;3;95;0;5
3;75;0;8;3;94;0;9
3;75;0;3;3;94;0;9
3;76;0;11;12;101;0;2
3;76;0;15;3;95;0;5
3;77;0;8;3;94;0;9
3;77;0;15;3;95;0;5
3;78;0;8;3;94;0;9
3;78;0;1;1;0;128;15
3;79;0;8;3;94;0;9
3;80;0;7;2;110;0;1
3;80;0;7;12;101;0;2
3;80;0;6;12;101;0;6
3;80;0;8;12;101;0;10
3;80;0;6;2;110;0;5
3;80;0;8;2;110;0;9
3;81;0;4;8;101;0;2
3;82;0;4;8;101;0;2
3;83;0;4;8;101;0;2
3;84;0;4;8;101;0;2
3;86;0;458;683;110;0;5
3;86;0;459;683;110;0;9
3;86;0;479;691;105;128;13
3;86;0;500;683;110;0;5
3;86;0;501;683;110;0;9
3;86;0;465;697;105;128;13
3;86;0;470;697;105;128;13
3;86;0;494;710;105;128;13
3;86;0;499;697;105;128;13
3;86;0;460;709;110;0;13
3;86;0;472;710;105;128;13
3;86;0;477;710;105;128;13
3;86;0;488;710;105;128;13
3;86;0;486;697;105;128;13
3;86;0;454;726;109;0;4
3;86;0;458;729;111;0;2
3;86;0;459;729;111;0;2
3;86;0;505;727;108;0;8
3;86;0;454;727;109;0;4
3;86;0;505;726;108;0;8
3;87;0;3;11;101;0;2
3;88;0;11;7;0;128;15
3;88;0;4;2;105;128;13
3;88;0;12;7;0;128;7
3;88;0;4;8;101;0;2
3;88;0;11;3;103;0;9
3;89;0;8;10;101;0;2
3;89;0;4;2;105;128;13
3;89;0;8;2;105;128;13
3;89;0;12;2;105;128;13
3;90;0;14;22;101;0;2
3;90;0;4;2;105;128;13
3;90;0;9;2;105;128;13
3;90;0;14;2;105;128;13
3;90;0;19;2;105;128;13
3;90;0;24;2;105;128;13
3;91;0;3;17;0;0;0
3;91;0;1;17;0;0;0
3;91;0;5;17;0;0;0
3;91;0;4;13;101;0;2
3;91;0;14;3;103;0;9
3;92;0;7;10;0;0;2
3;93;0;9;2;105;128;13
3;93;0;4;2;105;128;13
3;93;0;14;2;105;128;13
3;93;0;9;22;0;0;2
3;94;0;7;10;0;0;2
3;95;0;9;2;105;128;13
3;95;0;4;2;105;128;13
3;95;0;14;2;105;128;13
3;95;0;9;22;0;0;2
3;96;0;7;10;0;0;2
3;97;0;7;10;0;0;2
3;98;0;7;10;0;0;2
3;99;0;7;10;0;0;2
3;100;0;9;12;0;0;5
3;101;0;8;12;101;0;2
3;101;0;2;10;106;0;7
3;101;0;14;10;106;0;11
3;102;0;2;10;106;0;7
3;102;0;8;2;110;0;13
3;103;0;10;12;101;0;2
3;103;0;18;2;105;128;13
3;104;0;18;2;105;128;13
3;105;0;3;6;101;0;2
3;106;0;6;17;101;0;2
3;107;0;5;12;101;0;2
3;107;0;5;2;110;0;13
3;108;0;5;12;101;0;2
3;108;0;5;2;110;0;13
3;109;0;10;7;98;0;8
3;109;0;1;7;99;0;4
3;110;0;1;7;99;0;4
3;110;0;10;7;98;0;8
3;111;0;5;2;110;0;13
3;111;0;5;12;101;0;2
3;112;0;10;12;101;0;2
3;112;0;18;2;105;128;13
3;113;0;18;2;105;128;13
3;114;0;3;6;101;0;2
3;115;0;5;8;101;0;2
3;116;0;8;13;101;0;2
3;117;0;16;13;101;0;2
3;117;0;23;2;110;0;13
3;119;0;8;20;101;0;2
3;120;0;589;827;105;128;13
3;120;0;601;835;105;128;13
3;120;0;601;844;105;128;13
3;120;0;600;824;105;128;13
3;120;0;611;835;105;128;13
3;120;0;624;819;105;128;13
3;120;0;589;844;105;128;13
3;120;0;610;809;110;0;5
3;120;0;611;809;110;0;9
3;120;0;600;815;105;128;13
3;120;0;639;812;108;0;8
3;120;0;639;813;108;0;8
3;121;0;3;11;101;0;2
3;122;0;13;42;101;0;2
3;123;0;8;12;101;0;2
3;123;0;2;10;106;0;7
3;123;0;14;10;106;0;11
3;124;0;2;10;106;0;7
3;124;0;8;2;110;0;13
3;125;0;5;11;101;0;2
3;125;0;10;8;95;0;5
3;125;0;5;2;110;0;13
3;126;0;7;8;94;0;8
3;127;0;4;8;101;0;2
3;128;0;4;8;101;0;2
3;129;0;4;8;101;0;2
3;130;0;4;8;101;0;2
3;131;0;4;8;101;0;2
3;132;0;678;598;109;0;4
3;132;0;678;599;109;0;4
3;132;0;706;623;110;0;13
3;132;0;701;603;105;128;13
3;132;0;701;591;110;0;13
3;132;0;716;623;105;128;13
3;132;0;690;623;105;128;13
3;132;0;696;623;105;128;13
3;132;0;711;602;105;128;13
3;132;0;717;602;105;128;13
3;132;0;717;611;105;128;13
3;132;0;718;638;111;0;2
3;132;0;719;638;111;0;2
3;132;0;684;611;105;128;13
3;132;0;714;589;105;128;13
3;132;0;717;589;105;128;13
3;132;0;720;589;105;128;13
3;133;0;12;30;101;0;2
3;134;0;8;12;101;0;2
3;134;0;2;10;106;0;7
3;134;0;14;10;106;0;11
3;135;0;2;10;106;0;7
3;135;0;8;2;110;0;13
3;136;0;5;11;101;0;2
3;137;0;10;12;101;0;2
3;137;0;12;8;107;0;7
3;137;0;15;2;105;128;13
3;137;0;7;8;107;0;11
3;138;0;7;8;107;0;11
3;138;0;12;8;107;0;7
3;138;0;15;2;105;128;13
3;139;0;7;8;107;0;11
3;139;0;12;8;107;0;7
3;139;0;15;2;105;128;13
3;140;0;7;8;107;0;11
3;140;0;12;8;107;0;7
3;140;0;15;2;105;128;13
3;141;0;7;8;107;0;11
3;141;0;15;2;105;128;13
3;142;0;3;6;101;0;2
3;143;0;8;11;101;0;2
3;143;0;13;3;94;0;9
3;144;0;4;8;101;0;2
3;145;0;4;8;101;0;2
3;146;0;4;8;101;0;2
3;147;0;4;8;101;0;2
3;148;0;4;8;101;0;2
3;149;0;10;7;98;0;8
3;149;0;1;7;99;0;4
3;150;0;849;762;110;0;5
3;150;0;883;743;105;128;13
3;150;0;845;768;105;128;13
3;150;0;832;790;109;0;5
3;150;0;875;743;105;128;13
3;150;0;853;768;105;128;13
3;150;0;832;791;109;0;6
3;150;0;832;751;0;128;15
3;150;0;832;750;0;128;14
3;150;0;888;771;105;128;13
3;150;0;886;790;110;0;13
3;150;0;860;784;105;128;13
3;150;0;845;747;105;128;13
3;150;0;850;762;110;0;9
3;151;0;8;12;101;0;2
3;151;0;2;10;106;0;7
3;151;0;14;10;106;0;11
3;152;0;2;10;106;0;7
3;152;0;8;2;110;0;13
3;153;0;3;11;101;0;2
3;154;0;8;14;101;0;2
3;154;0;8;2;110;0;13
3;155;0;9;21;101;0;2
3;155;0;9;2;110;0;13
3;156;0;11;25;101;0;2
3;157;0;5;12;101;0;2
3;158;0;4;8;101;0;2
3;159;0;4;8;101;0;2
3;160;0;4;8;101;0;2
3;161;0;4;8;101;0;2
3;162;0;4;8;101;0;2
3;163;0;4;8;101;0;2
3;164;0;6;9;105;128;13
3;165;0;353;208;105;128;13
3;165;0;379;208;105;128;13
3;165;0;366;197;110;0;5
3;165;0;353;232;105;128;13
3;165;0;379;233;105;128;13
3;165;0;367;222;105;128;13
3;165;0;367;197;110;0;9
3;166;0;3;11;101;0;2
3;167;0;11;28;101;0;2
3;168;0;8;12;101;0;2
3;168;0;2;10;106;0;7
3;168;0;14;10;106;0;11
3;169;0;2;10;106;0;7
3;169;0;8;2;110;0;13
3;170;0;4;8;101;0;2
3;171;0;4;8;101;0;2
3;172;0;842;598;105;128;13
3;172;0;847;559;110;0;13
3;172;0;851;597;110;0;1
3;172;0;853;582;108;0;8
3;172;0;850;597;110;0;5
3;172;0;852;597;110;0;9
3;172;0;853;581;108;0;8
3;172;0;853;583;108;0;8
3;173;0;8;12;101;0;2
3;173;0;2;10;106;0;7
3;173;0;14;10;106;0;11
3;174;0;2;10;106;0;7
3;174;0;8;2;110;0;13
3;175;0;11;2;110;0;13
3;175;0;11;11;101;0;2
3;175;0;2;12;106;0;7
3;175;0;6;14;106;0;11
3;176;0;4;2;110;0;13
3;176;0;4;15;0;0;2
3;177;0;8;2;110;0;13
3;177;0;8;11;0;0;0
3;178;0;4;2;110;0;13
3;178;0;4;15;0;0;2
3;179;0;8;2;110;0;13
3;179;0;8;11;0;0;0
3;180;0;4;2;110;0;13
3;180;0;4;15;0;0;2
3;181;0;8;2;110;0;13
3;181;0;8;11;0;0;0
3;182;0;4;2;110;0;13
3;182;0;4;15;0;0;2
3;183;0;8;2;110;0;13
3;183;0;8;11;0;0;0
3;184;0;4;2;110;0;13
3;184;0;4;23;0;0;2
3;185;0;8;2;110;0;13
3;185;0;8;18;0;0;2
3;186;0;5;2;110;0;13
3;186;0;5;23;44;0;2
3;187;0;8;15;44;0;2
3;188;0;630;421;110;0;5
3;188;0;631;421;110;0;9
3;188;0;654;423;110;0;5
3;188;0;655;423;110;0;9
3;188;0;654;438;105;128;13
3;188;0;654;444;105;128;13
3;188;0;647;429;105;128;13
3;188;0;660;429;105;128;13
3;189;0;8;12;101;0;2
3;189;0;2;10;106;0;7
3;189;0;14;10;106;0;11
3;190;0;2;10;106;0;7
3;190;0;8;2;110;0;13
3;191;0;3;11;101;0;2
3;192;0;5;2;0;128;5
3;193;0;5;12;101;0;2
3;193;0;5;2;110;0;13
3;194;0;4;8;101;0;2
3;195;0;4;8;101;0;2
3;198;0;11;1;110;0;5
3;198;0;12;1;110;0;1
3;198;0;13;1;110;0;9
3;198;0;12;21;111;0;2
3;198;0;11;21;111;0;2
3;198;0;13;21;111;0;2
3;199;0;15;1;110;0;13
3;200;0;243;654;105;128;13
3;201;0;12;16;101;0;2
3;203;0;28;86;111;0;6
3;203;0;29;86;111;0;10
3;203;0;86;36;108;0;9
3;203;0;86;37;108;0;10
3;203;0;74;15;105;128;13
3;204;0;169;587;110;0;1
3;204;0;168;587;110;0;5
3;204;0;170;587;110;0;9
3;205;0;26;26;101;0;2
3;207;0;4;8;109;0;4
3;207;0;27;20;108;0;8
3;207;0;25;3;94;0;12
3;208;0;27;48;95;0;4
3;208;0;2;59;109;0;4
3;208;0;7;23;110;0;13
3;208;0;7;12;111;0;2
3;208;0;11;4;94;0;8
3;208;0;21;4;95;0;4
3;209;0;14;26;95;0;4
3;209;0;18;26;94;0;8
3;209;0;3;29;111;0;6
3;210;0;42;40;109;0;4
3;210;0;13;19;108;0;8
3;210;0;45;28;108;0;12
3;211;0;12;35;110;0;13
3;211;0;11;17;110;0;13
3;211;0;39;18;110;0;13
3;212;0;7;25;111;0;2
3;212;0;35;24;111;0;2
3;212;0;17;6;110;0;13
3;212;0;59;6;111;0;2
3;212;0;40;10;108;0;8
3;213;0;2;3;109;0;4
3;213;0;18;8;94;0;8
3;214;0;21;7;95;0;4
3;214;0;13;24;95;0;4
3;215;0;10;24;94;0;8
3;215;0;7;5;110;0;13
3;215;0;7;5;110;0;13
3;215;0;7;5;110;0;13
3;215;0;7;5;110;0;13
3;216;0;2;58;109;0;4
3;216;0;16;13;110;0;13
3;217;0;10;27;95;0;4
3;217;0;2;18;109;0;4
3;217;0;15;16;110;0;13
3;217;0;15;16;110;0;13
3;218;0;21;61;111;0;3
3;218;0;11;10;95;0;4
3;218;0;2;41;109;0;4
3;218;0;29;35;108;0;8
3;219;0;8;60;94;0;8
3;219;0;8;3;94;0;8
3;220;0;31;53;111;0;2
3;221;0;31;53;111;0;2
3;225;0;5;11;111;0;2
3;225;0;8;3;108;0;8
3;226;0;5;11;111;0;2
3;226;0;6;3;94;0;8
3;226;0;6;10;94;0;8
3;226;0;4;3;95;0;4
3;227;0;4;3;95;0;4
3;228;0;5;3;94;0;8
3;229;0;4;3;95;0;4
3;229;0;4;10;95;0;4
3;229;0;6;3;94;0;8
3;229;0;6;10;94;0;8
3;230;0;2;3;95;0;4
3;231;0;6;10;94;0;8
3;231;0;6;3;94;0;8
3;231;0;4;3;95;0;4
3;231;0;4;10;95;0;4
3;232;0;2;3;95;0;4
3;233;0;4;3;95;0;4
3;234;0;6;3;94;0;8
3;235;0;5;3;94;0;8
3;236;0;5;3;94;0;8
3;237;0;4;3;95;0;4
3;237;0;4;10;95;0;4
3;237;0;6;10;94;0;8
3;238;0;4;3;95;0;4
3;238;0;6;3;94;0;8
3;238;0;4;10;95;0;4
3;238;0;6;10;94;0;8
3;239;0;2;3;95;0;4
3;239;0;6;3;94;0;8
3;239;0;2;10;95;0;4
3;239;0;6;10;94;0;8
3;240;0;8;3;94;0;8
3;241;0;2;3;95;0;4
3;242;0;5;3;94;0;8
3;244;0;4;37;95;0;4
3;244;0;7;47;95;0;5
3;244;0;42;41;94;0;8
3;244;0;44;48;94;0;8
3;244;0;41;24;94;0;8
3;244;0;4;25;95;0;4
3;244;0;45;33;108;0;8
3;244;0;15;78;111;0;2
3;244;0;34;5;109;0;4
3;244;0;14;78;111;0;2
3;244;0;16;78;111;0;2
3;244;0;34;4;109;0;5
3;244;0;34;6;109;0;4
3;245;0;20;16;94;0;8
3;245;0;23;26;94;0;9
3;245;0;20;4;94;0;8
3;246;0;4;39;95;0;4
3;246;0;6;46;95;0;4
3;246;0;3;22;95;0;5
3;247;0;3;58;109;0;4
3;247;0;56;13;108;0;8
3;248;0;5;20;109;0;4
3;248;0;21;10;108;0;8
3;249;0;12;16;109;0;4
3;249;0;29;16;108;0;8
3;251;0;24;52;0;128;14
3;251;0;25;52;0;128;14
3;253;0;10;51;111;0;2
3;253;0;11;51;111;0;2
3;253;0;52;51;111;0;2
3;253;0;53;51;111;0;2
3;254;0;19;50;111;0;2
3;254;0;28;44;111;0;2
3;0;1;50;9;110;0;5
3;0;1;51;9;110;0;9
3;0;1;39;45;105;128;13
3;0;1;12;54;101;0;6
3;0;1;13;54;101;0;10
3;1;1;4;8;101;0;2
3;2;1;4;22;109;0;4
3;2;1;27;22;108;0;8
3;2;1;20;5;94;0;8
3;3;1;48;4;95;0;4
3;4;1;53;268;110;0;5
3;4;1;54;268;110;0;9
3;5;1;16;21;111;0;6
3;5;1;17;21;111;0;10
3;6;1;750;231;110;0;13
3;7;1;20;29;111;0;2
3;7;1;17;2;110;0;13
3;8;1;47;2;110;0;13
3;8;1;42;86;111;0;14
3;9;1;7;17;111;0;2
3;11;1;12;56;111;0;6
3;11;1;13;56;111;0;10
3;11;1;31;16;110;0;13
3;12;1;11;1;110;0;13
3;12;1;20;11;108;0;8
3;12;1;11;20;111;0;2
3;12;1;2;11;109;0;4
3;12;1;11;16;111;0;2
3;13;1;11;1;110;0;13
3;13;1;20;11;108;0;8
3;13;1;11;20;111;0;2
3;13;1;2;11;109;0;4
3;14;1;11;1;110;0;13
3;14;1;20;11;108;0;8
3;14;1;11;20;111;0;2
3;14;1;2;11;109;0;4
3;15;1;11;1;110;0;13
3;15;1;20;11;108;0;8
3;15;1;11;20;111;0;2
3;15;1;2;11;109;0;4
3;16;1;11;1;110;0;13
3;16;1;20;11;108;0;8
3;16;1;11;20;111;0;2
3;16;1;2;11;109;0;4
3;17;1;11;1;110;0;13
3;17;1;20;11;108;0;8
3;17;1;11;20;111;0;2
3;17;1;2;11;109;0;4
3;22;1;8;13;111;0;2
3;22;1;14;3;95;0;12
3;23;1;4;3;94;0;8
3;23;1;14;3;95;0;12
3;24;1;6;3;94;0;8
3;24;1;14;3;95;0;4
3;25;1;6;3;94;0;8
3;25;1;14;3;95;0;4
3;26;1;6;3;94;0;8
3;26;1;14;3;95;0;4
3;27;1;8;3;94;0;8
3;28;1;30;55;111;0;2
3;28;1;41;53;111;0;6
3;28;1;28;54;95;0;5
3;28;1;55;54;95;0;5
3;29;1;43;38;94;0;8
3;29;1;16;40;94;0;8
3;30;1;6;7;108;0;8
3;31;1;14;25;111;0;2
3;31;1;15;25;111;0;2
3;32;1;111;499;105;128;13
3;32;1;117;489;110;0;13
3;32;1;103;489;108;0;8
3;33;1;6;8;111;0;2
3;33;1;4;3;95;0;4
3;33;1;8;3;94;0;8
3;34;1;15;3;94;0;9
3;35;1;6;26;95;0;4
3;35;1;16;26;94;0;8
3;35;1;2;3;95;0;4
3;36;1;2;3;95;0;4
3;37;1;38;3;94;0;8
3;37;1;14;48;109;0;4
3;38;1;2;5;109;0;4
3;38;1;14;15;108;0;8
3;38;1;14;1;110;0;13
3;38;1;14;1;110;0;13
3;39;1;1;6;99;0;4
3;39;1;17;6;98;0;8
3;39;1;9;5;110;0;12
3;39;1;9;2;110;0;13
3;39;1;9;15;101;0;2
3;40;1;19;11;101;0;2
3;41;1;7;5;98;0;8
3;41;1;24;5;99;0;4
3;42;1;19;5;101;0;2
3;42;1;4;2;110;0;13
3;42;1;11;2;110;0;13
3;42;1;19;2;110;0;13
3;42;1;27;2;110;0;13
3;42;1;34;2;110;0;13
3;43;1;4;7;101;0;2
3;44;1;11;7;101;0;2
3;45;1;12;7;101;0;2
3;46;1;13;7;101;0;2
3;47;1;10;7;101;0;2
3;49;1;8;22;101;0;2
3;49;1;29;22;101;0;2
3;49;1;42;22;101;0;2
3;49;1;4;3;94;0;9
3;49;1;19;14;95;0;5
3;49;1;27;3;95;0;5
3;49;1;11;3;95;0;5
3;49;1;46;3;95;0;5
3;49;1;52;21;103;0;8
3;49;1;41;3;103;0;9
3;49;1;39;3;103;0;5
3;49;1;32;3;103;0;5
3;49;1;36;8;103;0;8
3;49;1;1;8;103;0;4
3;49;1;41;14;0;0;5
3;50;1;7;3;95;0;5
3;50;1;24;3;94;0;9
3;50;1;10;11;94;0;9
3;50;1;12;3;94;0;9
3;50;1;50;3;95;0;5
3;50;1;1;3;103;0;5
3;50;1;17;5;103;0;4
3;50;1;1;14;103;0;4
3;50;1;45;12;103;0;9
3;50;1;52;6;103;0;8
3;50;1;29;13;103;0;4
3;50;1;52;12;103;0;9
3;50;1;18;20;103;0;9
3;50;1;1;22;103;0;6
3;50;1;45;22;103;0;10
3;51;1;15;3;95;0;5
3;51;1;47;3;94;0;9
3;51;1;10;11;94;0;9
3;51;1;6;14;103;0;4
3;51;1;15;13;103;0;5
3;51;1;17;11;103;0;5
3;51;1;52;12;103;0;9
3;51;1;19;11;103;0;1
3;51;1;32;22;103;0;6
3;52;1;3;15;95;0;5
3;52;1;22;3;103;0;9
3;52;1;21;17;103;0;0
3;52;1;8;3;103;0;1
3;53;1;11;3;94;0;9
3;53;1;3;7;95;0;4
3;54;1;50;3;94;0;9
3;54;1;81;3;94;0;9
3;54;1;3;16;95;0;5
3;55;1;46;54;111;0;6
3;55;1;47;54;111;0;10
3;56;1;32;32;110;0;13
3;56;1;46;54;111;0;6
3;56;1;47;54;111;0;10
3;57;1;14;29;111;0;2
3;58;1;52;10;108;0;9
3;58;1;32;32;110;0;13
3;58;1;52;11;108;0;10
3;59;1;51;8;0;128;15
3;59;1;32;32;110;0;13
3;59;1;51;7;0;128;15
3;59;1;52;10;108;0;9
3;59;1;52;11;108;0;10
3;60;1;14;29;111;0;2
3;60;1;14;29;111;0;2
3;61;1;14;50;111;0;6
3;61;1;15;50;111;0;10
3;62;1;11;50;0;128;15
3;62;1;32;32;110;0;13
3;62;1;12;50;0;128;15
3;62;1;14;50;111;0;6
3;62;1;15;50;111;0;10
3;63;1;14;29;111;0;2
3;64;1;137;268;110;0;5
3;64;1;138;268;110;0;9
3;65;1;16;21;111;0;2
3;65;1;17;21;111;0;2
3;66;1;20;33;110;0;13
3;66;1;29;33;110;0;13
3;66;1;24;53;111;0;2
3;66;1;25;53;111;0;2
3;67;1;5;17;101;0;2
3;67;1;21;17;101;0;2
3;70;1;15;19;101;0;2
3;70;1;14;19;101;0;2
3;70;1;16;19;101;0;2
3;78;1;81;843;110;0;9
3;78;1;80;843;110;0;5
3;78;1;80;843;110;0;5
3;78;1;81;843;110;0;9
3;80;1;706;790;105;128;13
3;80;1;715;781;105;128;13
3;80;1;690;791;105;128;13
3;80;1;717;760;109;0;5
3;80;1;717;761;109;0;6
3;80;1;717;760;109;0;5
3;80;1;717;761;109;0;6
3;81;1;9;12;101;0;2
3;82;1;6;8;101;0;2
3;83;1;6;8;101;0;2
3;84;1;308;229;110;0;5
3;84;1;309;229;110;0;9
3;84;1;308;229;110;0;5
3;84;1;309;229;110;0;9
3;85;1;762;713;110;0;5
3;85;1;763;713;110;0;9
3;88;1;246;749;108;0;8
3;89;1;171;705;110;0;13
3;90;1;180;698;110;0;13
3;91;1;206;581;110;0;5
3;91;1;207;581;110;0;9
3;91;1;214;594;105;128;13
3;92;1;4;8;101;0;2
3;93;1;259;525;109;0;6
3;93;1;259;524;109;0;5
3;94;1;302;688;110;0;1
3;94;1;303;688;110;0;1
3;94;1;302;681;111;0;2
3;94;1;303;681;111;0;2
3;94;1;304;576;110;0;5
3;94;1;305;576;110;0;9
3;94;1;300;681;111;0;2
3;94;1;301;681;111;0;2
3;94;1;304;681;111;0;2
3;94;1;305;681;111;0;2
3;94;1;301;688;110;0;5
3;94;1;304;688;110;0;9
3;94;1;299;611;110;0;4
3;94;1;310;607;110;0;13
3;95;1;6;2;110;0;5
3;95;1;6;12;101;0;2
3;95;1;7;2;110;0;1
3;95;1;8;2;110;0;9
3;95;1;7;12;101;0;2
3;95;1;8;12;101;0;2
3;96;1;5;2;110;0;13
3;96;1;5;12;101;0;2
3;97;1;341;712;108;0;8
3;97;1;348;717;108;0;8
3;98;1;447;726;108;0;8
3;98;1;447;727;108;0;8
3;98;1;441;716;105;128;13
3;98;1;392;724;109;0;4
3;99;1;4;8;101;0;2
3;100;1;512;726;109;0;4
3;100;1;512;727;109;0;4
3;100;1;568;680;110;0;13
3;101;1;7;14;101;0;2
3;101;1;4;3;94;0;9
3;102;1;11;3;95;0;5
3;102;1;4;3;94;0;9
3;103;1;11;3;95;0;5
3;103;1;4;3;94;0;9
3;104;1;11;3;95;0;5
3;104;1;4;3;94;0;9
3;105;1;11;3;95;0;5
3;106;1;566;591;105;128;13
3;107;1;564;516;105;128;13
3;108;1;4;8;101;0;2
3;109;1;380;532;108;0;8
3;110;1;419;527;109;0;4
3;111;1;458;736;110;0;5
3;111;1;459;736;110;0;9
3;111;1;470;772;105;128;13
3;112;1;33;16;101;0;2
3;112;1;5;5;110;0;13
3;112;1;13;5;110;0;13
3;112;1;21;5;110;0;13
3;112;1;48;5;110;0;13
3;112;1;33;2;110;0;13
3;113;1;20;9;101;0;2
3;113;1;4;9;101;0;2
3;113;1;12;9;101;0;2
3;114;1;16;10;101;0;2
3;115;1;517;846;105;128;12
