2;137;0;31;51;210
2;138;0;31;2;211
2;139;0;30;11;219
2;140;0;15;30;121
2;141;0;15;30;122
2;142;0;15;30;123
2;143;0;15;30;124
2;144;0;16;29;125
2;145;0;16;16;126
2;146;0;7;19;54
2;147;0;395;746;0
2;148;0;17;22;168
2;149;0;5;4;227
2;150;0;5;4;89
2;151;0;5;4;102
2;152;0;52;11;14
2;153;0;26;3;15
2;154;0;584;588;0
2;155;0;86;73;16
2;156;0;15;23;224
2;157;0;371;488;0
2;158;0;83;83;103
2;159;0;5;14;12
2;160;0;7;20;17
2;161;0;26;4;18
2;162;0;13;7;19
2;163;0;15;5;20
2;164;0;12;6;21
2;165;0;7;7;22
2;166;0;9;8;70
2;167;0;12;7;71
2;168;0;12;7;71
2;169;0;12;7;71
2;170;0;12;7;71
2;171;0;12;7;72
2;172;0;12;7;72
2;173;0;12;7;72
2;174;0;12;7;72
2;175;0;12;7;72
2;176;0;12;7;72
2;177;0;6;1;73
2;178;0;6;1;73
2;179;0;6;1;74
2;180;0;6;1;74
2;181;0;0;7;75
2;182;0;16;27;76
2;183;0;26;24;78
2;184;0;10;19;79
2;185;0;10;19;80
2;186;0;10;19;81
2;187;0;12;14;82
2;188;0;12;14;83
2;189;0;12;14;84
2;190;0;15;21;85
2;191;0;164;472;0
2;192;0;8;31;86
2;193;0;4;17;69
2;194;0;107;339;0
2;195;0;7;60;23
2;196;0;23;42;24
2;197;0;9;7;25
2;198;0;140;202;0
2;199;0;13;47;93
2;200;0;4;61;94
2;201;0;46;53;95
2;202;0;4;61;96
2;203;0;7;26;97
2;204;0;4;10;91
2;205;0;179;141;0
2;206;0;21;51;207
2;207;0;14;30;200
2;208;0;15;26;201
2;209;0;1;0;202
2;210;0;31;15;203
2;211;0;1;0;204
2;212;0;17;28;205
2;213;0;11;24;206
2;214;0;5;-2;162
2;215;0;12;40;151
2;216;0;12;10;152
2;217;0;13;9;153
2;218;0;5;4;154
2;219;0;11;14;155
2;220;0;5;25;156
2;221;0;8;10;157
2;222;0;18;21;158
2;223;0;14;21;159
2;224;0;15;20;194
2;225;0;4;18;195
2;226;0;13;22;196
2;227;0;11;41;197
2;228;0;9;10;198
2;229;0;5;9;199
2;230;0;684;152;0
2;231;0;23;62;184
2;232;0;26;79;250
2;233;0;26;79;251
2;234;0;16;31;252
2;235;0;304;755;0
2;236;0;8;23;239
2;237;0;4;10;240
2;238;0;725;711;0
2;239;0;6;9;191
2;240;0;801;289;0
2;241;0;4;0;236
2;242;0;4;0;244
2;243;0;4;0;245
2;244;0;4;0;246
2;245;0;87;23;247
2;246;0;5;4;248
2;247;0;5;4;249
2;248;0;5;4;254
2;249;0;0;0;133
2;250;0;16;30;41
2;251;0;1;4;137
2;252;0;9;11;138
2;253;0;43;44;106
2;254;0;15;159;136
2;255;0;2;31;182
2;0;1;6;9;44
2;1;1;6;9;44
2;2;1;6;9;44
2;3;1;6;9;44
2;4;1;6;9;44
2;5;1;6;9;44
2;6;1;5;5;65
2;7;1;14;31;135
2;8;1;43;4;127
2;9;1;6;14;171
2;10;1;9;20;164
2;11;1;9;20;164
2;12;1;9;20;164
2;13;1;42;14;173
2;14;1;9;20;170
2;15;1;9;20;164
2;16;1;9;20;164
2;17;1;6;14;171
2;18;1;9;20;163
2;19;1;9;20;164
2;20;1;9;20;164
2;21;1;42;14;174
2;22;1;16;60;172
2;23;1;16;16;117
2;24;1;16;16;119
2;25;1;5;4;228
2;26;1;5;4;229
2;27;1;5;4;230
2;28;1;5;4;231
2;29;1;5;4;232
2;30;1;5;4;233
2;31;1;5;4;234
2;32;1;5;4;235
2;33;1;387;438;175
2;34;1;243;432;175
2;35;1;103;310;175
2;36;1;171;208;175
2;37;1;387;175;175
2;38;1;11;51;226
2;39;1;10;51;225
2;40;1;178;454;175
2;41;1;107;341;175
2;42;1;140;203;175
2;43;1;175;151;175
2;44;1;687;153;175
2;45;1;211;47;106
2;46;1;15;158;136
2;47;1;14;33;135
2;48;1;374;438;175
2;49;1;152;404;175
2;50;1;111;266;175
2;51;1;242;180;175
2;52;1;336;175;175
2;53;1;457;175;175
2;54;1;586;175;175
2;55;1;753;284;175
2;56;1;692;373;175
2;57;1;585;436;175
2;58;1;457;438;175
2;59;1;645;179;175
2;60;1;753;299;175
2;61;1;742;747;0
2;62;1;15;4;50
2;63;1;761;647;0
2;64;1;15;4;50
2;65;1;678;598;0
2;66;1;5;11;53
2;67;1;6;13;28
2;68;1;30;5;108
2;69;1;2;58;109
2;70;1;430;489;0
2;71;1;4;10;91
2;72;1;4;10;91
2;73;1;377;437;0
2;74;1;5;5;65
2;75;1;135;369;0
2;76;1;6;9;92
2;77;1;1;6;110
2;78;1;4;20;111
2;79;1;16;27;112
2;80;1;6;9;44
2;81;1;107;232;0
2;82;1;16;28;185
2;83;1;17;22;186
2;84;1;15;8;187
2;85;1;16;20;188
2;86;1;21;14;189
2;87;1;6;9;44
2;88;1;6;9;44
2;89;1;244;180;0
2;90;1;29;49;183
2;91;1;1;7;129
2;92;1;335;175;0
2;93;1;0;8;129
2;94;1;15;28;90
2;95;1;6;9;141
2;96;1;12;25;113
2;97;1;5;28;114
2;98;1;13;26;115
2;99;1;431;127;0
2;100;1;15;25;142
2;101;1;15;21;143
2;102;1;15;21;144
2;103;1;15;21;145
2;104;1;15;21;146
2;105;1;14;21;147
2;106;1;15;21;148
2;107;1;15;21;149
2;108;1;15;21;150
2;109;1;503;174;0
2;110;1;1;4;50
2;111;1;5;5;65
2;112;1;583;174;0
2;113;1;1;4;50
2;114;1;644;207;0
2;115;1;6;9;47
2;116;1;5;1;12
2;117;1;6;9;47
2;118;1;677;357;0
2;119;1;5;14;12
2;120;1;50;54;190
2;121;1;5;9;46
2;122;1;633;426;0
2;123;1;1;4;50
2;124;1;4;1;131
2;125;1;10;23;140
2;126;1;5;5;65
2;127;1;503;431;0
2;128;1;1;8;130
2;129;1;12;52;237
2;130;1;5;5;65
2;131;1;636;737;0
2;132;1;4;10;91
2;133;1;782;748;0
2;134;1;6;10;39
2;135;1;9;2;40
2;136;1;6;10;37
2;137;1;2;2;38
2;138;1;6;10;35
2;139;1;2;2;36
2;140;1;4;11;42
2;141;1;796;657;0
2;142;1;7;19;13
2;143;1;7;10;26
2;144;1;10;2;27
2;145;1;7;10;26
2;146;1;10;2;27
2;147;1;7;10;26
2;148;1;10;2;32
2;149;1;5;9;45
2;150;1;660;184;0
2;151;1;7;19;13
2;152;1;6;9;47
2;153;1;6;9;47
2;154;1;6;9;47
2;155;1;6;9;47
2;156;1;760;299;0
2;157;1;7;19;13
2;158;1;18;20;104
2;159;1;6;9;44
2;160;1;6;9;44
2;161;1;6;9;44
2;162;1;40;37;128
2;163;1;5;9;46
2;164;1;5;9;46
2;165;1;5;9;46
2;166;1;5;4;88
2;167;1;735;747;0
2;168;1;8;50;225
2;169;1;7;19;13
2;170;1;6;9;44
3;0;0;16;16;0
3;3;0;180;755;0
3;4;0;3;11;122
3;5;0;4;14;123
3;6;0;8;12;116
3;7;0;2;10;117
3;8;0;3;12;141
3;9;0;15;3;142
3;10;0;15;3;143
3;11;0;9;18;148
3;12;0;7;3;149
3;13;0;7;3;150
3;14;0;7;3;151
3;15;0;3;13;152
3;16;0;8;10;153
3;17;0;8;10;154
3;18;0;3;6;207
3;19;0;11;12;132
3;20;0;8;3;208
3;21;0;8;3;208
3;22;0;8;3;208
3;23;0;9;11;125
3;24;0;11;12;132
3;25;0;8;3;208
3;26;0;8;3;208
3;27;0;8;3;208
3;28;0;13;18;205
3;29;0;7;11;140
3;30;0;11;12;132
3;31;0;5;8;125
3;32;0;5;8;125
3;33;0;39;731;0
3;34;0;3;11;122
3;35;0;16;27;112
3;36;0;8;12;116
3;37;0;2;10;117
3;38;0;11;11;217
3;39;0;4;4;218
3;40;0;4;3;219
3;41;0;4;8;123
3;42;0;4;8;123
3;43;0;4;8;243
3;44;0;4;8;243
3;45;0;282;756;0
3;46;0;3;11;122
3;47;0;5;24;113
3;48;0;8;12;116
3;49;0;2;10;117
3;50;0;11;12;132
3;51;0;8;3;208
3;52;0;8;3;136
3;53;0;8;3;208
3;54;0;11;12;132
3;55;0;8;3;208
3;56;0;8;3;136
3;57;0;8;3;208
3;58;0;4;8;123
3;59;0;5;13;155
3;60;0;4;8;123
3;61;0;11;12;132
3;62;0;8;3;208
3;63;0;8;3;208
3;64;0;4;8;123
3;65;0;305;530;0
3;66;0;3;11;122
3;67;0;11;27;220
3;68;0;16;29;221
3;69;0;8;12;116
3;70;0;2;10;117
3;71;0;7;11;138
3;72;0;11;15;266
3;73;0;3;3;162
3;74;0;8;3;163
3;75;0;8;3;164
3;76;0;11;12;132
3;77;0;8;3;135
3;78;0;8;3;208
3;79;0;8;3;208
3;80;0;7;2;259
3;81;0;4;8;170
3;82;0;4;8;124
3;83;0;4;8;124
3;84;0;4;8;248
3;86;0;458;683;0
3;87;0;3;11;122
3;88;0;11;7;222
3;89;0;8;10;223
3;90;0;14;22;224
3;91;0;3;17;225
3;92;0;7;10;223
3;93;0;9;2;224
3;94;0;7;10;223
3;95;0;9;2;224
3;96;0;7;10;223
3;97;0;7;10;223
3;98;0;7;10;223
3;99;0;7;10;223
3;100;0;9;12;225
3;101;0;8;12;116
3;102;0;2;10;117
3;103;0;10;12;209
3;104;0;18;2;210
3;105;0;3;6;207
3;106;0;6;17;156
3;107;0;5;12;157
3;108;0;5;12;157
3;109;0;10;7;258
3;110;0;1;7;258
3;111;0;5;2;257
3;112;0;10;12;209
3;113;0;18;2;210
3;114;0;3;6;207
3;115;0;5;8;245
3;116;0;8;13;237
3;117;0;16;13;165
3;119;0;8;20;167
3;120;0;589;827;0
3;121;0;3;11;206
3;122;0;13;42;111
3;123;0;8;12;116
3;124;0;2;10;117
3;125;0;5;11;181
3;126;0;7;8;182
3;127;0;4;8;123
3;128;0;4;8;123
3;129;0;4;8;125
3;130;0;4;8;123
3;131;0;4;8;123
3;132;0;678;598;0
3;133;0;12;30;115
3;134;0;8;12;116
3;135;0;2;10;117
3;136;0;5;11;139
3;137;0;10;12;172
3;138;0;7;8;173
3;139;0;7;8;174
3;140;0;7;8;175
3;141;0;7;8;176
3;142;0;3;6;207
3;143;0;8;11;177
3;144;0;4;8;204
3;145;0;4;8;125
3;146;0;4;8;125
3;147;0;4;8;123
3;148;0;4;8;123
3;149;0;10;7;258
3;150;0;849;762;0
3;151;0;8;12;116
3;152;0;2;10;117
3;153;0;3;11;122
3;154;0;8;14;226
3;155;0;9;21;227
3;156;0;11;25;228
3;157;0;5;12;203
3;158;0;4;8;243
3;159;0;4;8;248
3;160;0;4;8;243
3;161;0;4;8;243
3;162;0;4;8;243
3;163;0;4;8;125
3;164;0;6;9;230
3;165;0;353;208;0
3;166;0;3;11;122
3;167;0;11;28;114
3;168;0;8;12;116
3;169;0;2;10;117
3;170;0;4;8;123
3;171;0;4;8;244
3;172;0;842;598;0
3;173;0;8;12;116
3;174;0;2;10;117
3;175;0;11;2;144
3;176;0;4;2;187
3;177;0;8;2;183
3;178;0;4;2;188
3;179;0;8;2;184
3;180;0;4;2;188
3;181;0;8;2;185
3;182;0;4;2;188
3;183;0;8;2;186
3;184;0;4;2;189
3;185;0;8;2;190
3;186;0;5;2;192
3;187;0;8;15;191
3;188;0;630;421;0
3;189;0;8;12;116
3;190;0;2;10;117
3;191;0;3;11;122
3;192;0;5;2;250
3;193;0;5;12;257
3;194;0;4;8;123
3;195;0;4;8;123
3;198;0;11;1;5
3;199;0;15;1;6
3;200;0;243;654;0
3;201;0;12;16;234
3;202;0;208;528;0
3;203;0;28;86;7
3;204;0;169;587;0
3;205;0;26;26;8
3;207;0;4;8;9
3;208;0;27;48;10
3;209;0;14;26;11
3;210;0;42;40;12
3;211;0;12;35;13
3;212;0;7;25;14
3;213;0;2;3;15
3;214;0;21;7;16
3;215;0;10;24;17
3;216;0;2;58;18
3;217;0;10;27;19
3;218;0;21;61;20
3;219;0;8;60;21
3;220;0;31;53;22
3;221;0;31;53;23
3;225;0;5;11;25
3;226;0;5;11;26
3;227;0;4;3;40
3;228;0;5;3;35
3;229;0;4;3;39
3;230;0;2;3;31
3;231;0;6;10;34
3;232;0;2;3;31
3;233;0;4;3;40
3;234;0;6;3;42
3;235;0;5;3;35
3;236;0;5;3;35
3;237;0;4;3;36
3;238;0;4;3;34
3;239;0;2;3;30
3;240;0;8;3;41
3;241;0;2;3;31
3;242;0;5;3;35
3;244;0;4;37;43
3;245;0;20;16;44
3;246;0;4;39;45
3;247;0;3;58;46
3;248;0;5;20;47
3;249;0;12;16;48
3;251;0;24;52;49
3;253;0;10;51;50
3;254;0;19;50;51
3;0;1;50;9;52
3;1;1;4;8;123
3;2;1;4;22;3
3;3;1;48;4;4
3;4;1;53;268;0
3;5;1;16;21;53
3;6;1;750;231;0
3;7;1;20;29;57
3;8;1;47;2;58
3;9;1;7;17;59
3;11;1;12;56;60
3;12;1;11;1;61
3;13;1;11;1;62
3;14;1;11;1;63
3;15;1;11;1;64
3;16;1;11;1;64
3;17;1;11;1;65
3;18;1;912;208;0
3;22;1;8;13;68
3;23;1;4;3;69
3;24;1;6;3;70
3;25;1;6;3;71
3;26;1;6;3;72
3;27;1;8;3;73
3;28;1;30;55;74
3;29;1;43;38;75
3;30;1;6;7;76
3;31;1;14;25;79
3;32;1;111;499;0
3;33;1;6;8;80
3;34;1;15;3;81
3;35;1;6;26;82
3;36;1;2;3;83
3;37;1;38;3;84
3;38;1;2;5;85
3;39;1;1;6;86
3;40;1;19;11;87
3;41;1;7;5;88
3;42;1;19;5;89
3;43;1;4;7;90
3;44;1;11;7;91
3;45;1;12;7;92
3;46;1;13;7;93
3;47;1;10;7;94
3;49;1;8;22;95
3;50;1;7;3;96
3;51;1;15;3;97
3;52;1;3;15;98
3;53;1;11;3;100
3;54;1;50;3;99
3;55;1;46;54;101
3;56;1;32;32;102
3;57;1;14;29;103
3;58;1;52;10;104
3;59;1;51;8;105
3;60;1;14;29;106
3;61;1;14;50;107
3;62;1;11;50;108
3;63;1;14;29;109
3;64;1;137;268;0
3;65;1;16;21;110
3;66;1;20;33;229
3;67;1;5;17;231
3;70;1;15;19;193
3;78;1;81;843;0
3;80;1;706;790;0
3;81;1;9;12;147
3;82;1;6;8;146
3;83;1;6;8;146
3;84;1;308;229;0
3;85;1;762;713;0
3;86;1;112;848;0
3;87;1;176;816;0
3;88;1;246;749;0
3;89;1;171;705;0
3;90;1;180;698;0
3;91;1;206;581;0
3;92;1;4;8;243
3;93;1;259;525;0
3;94;1;302;688;0
3;95;1;6;2;260
3;96;1;5;2;157
3;97;1;341;712;0
3;98;1;447;726;0
3;99;1;4;8;249
3;100;1;512;726;0
3;101;1;7;14;212
3;102;1;11;3;213
3;103;1;11;3;214
3;104;1;11;3;215
3;105;1;11;3;216
3;106;1;566;591;0
3;107;1;564;516;0
3;108;1;4;8;123
3;109;1;380;532;0
3;110;1;419;527;0
3;111;1;458;736;0
3;112;1;33;16;178
3;113;1;20;9;179
3;114;1;16;10;180
3;115;1;517;846;0
3;116;1;4;8;244
3;117;1;646;812;0
3;118;1;10;7;258
3;119;1;4;8;247
3;120;1;8;2;145
3;121;1;6;8;146
3;122;1;6;8;146
3;123;1;6;8;146
3;124;1;718;645;0
3;125;1;5;2;257
3;126;1;671;598;0
3;127;1;375;403;0
3;128;1;4;8;243
3;129;1;293;311;0
3;130;1;4;8;124
3;131;1;4;8;124
3;132;1;70;754;0
3;133;1;1;7;258
3;134;1;1;7;258
3;135;1;176;880;0
3;136;1;261;900;0
3;137;1;7;19;201
3;138;1;4;8;244
3;139;1;825;790;0
3;140;1;4;8;123
3;141;1;4;8;123
3;142;1;1;7;258
3;143;1;878;560;0
3;144;1;630;413;0
3;147;1;740;302;0
3;150;1;774;331;0
3;151;1;784;432;0
3;155;1;105;875;0
3;156;1;6;10;126
3;157;1;3;4;127
3;158;1;6;10;128
3;159;1;8;4;129
3;160;1;4;8;123
3;161;1;4;8;123
3;162;1;187;842;0
3;163;1;3;11;122
3;164;1;8;12;116
3;165;1;2;10;117
3;166;1;7;15;160
3;167;1;6;10;130
3;168;1;6;3;131
3;169;1;4;8;123
3;170;1;184;657;0
3;171;1;3;11;122
3;172;1;8;12;116
3;173;1;2;10;117
3;174;1;8;11;236
3;175;1;4;8;123
3;176;1;4;8;123
3;177;1;553;645;0
3;178;1;3;11;122
3;179;1;8;12;116
3;180;1;2;10;117
3;181;1;9;11;137
3;182;1;4;8;123
3;183;1;4;8;244
3;184;1;4;8;123
3;185;1;4;8;123
3;186;1;463;515;0
3;187;1;8;12;116
3;188;1;2;10;117
3;189;1;5;8;168
3;190;1;4;8;170
3;191;1;4;8;124
3;192;1;4;8;124
3;193;1;10;20;169
3;194;1;652;338;0
3;195;1;3;11;122
3;196;1;8;12;116
3;197;1;2;10;117
3;198;1;7;11;265
3;199;1;4;8;125
3;200;1;4;8;244
3;201;1;822;469;0
3;202;1;3;11;122
3;203;1;8;12;116
3;204;1;2;10;117
3;205;1;15;15;199
3;206;1;5;2;200
3;207;1;3;6;207
3;208;1;11;11;264
3;209;1;4;8;123
3;210;1;8;14;120
3;211;1;176;912;0
3;212;1;848;624;0
3;213;1;739;339;0
3;215;1;688;432;0
3;216;1;912;240;0
3;218;1;14;10;235
3;219;1;14;10;235
3;220;1;14;10;235
3;221;1;14;10;235
3;222;1;14;10;235
3;223;1;14;10;235
3;224;1;14;10;235
3;225;1;14;10;235
3;226;1;14;10;235
3;227;1;14;10;235
3;228;1;14;10;235
3;229;1;14;10;235
3;230;1;14;10;235
3;231;1;14;10;235
3;232;1;14;10;235
3;233;1;14;10;235
3;234;1;14;10;235
3;235;1;4;8;124
3;236;1;5;8;171
3;238;1;8;13;238
3;239;1;2;10;117
3;240;1;14;10;235
3;241;1;1;11;239
3;242;1;4;8;123
3;243;1;4;8;244
3;244;1;4;8;243
3;245;1;1;7;258
3;246;1;4;8;244
3;247;1;4;8;125
3;253;1;68;118;240
3;254;1;31;53;241
3;0;2;60;7;77
3;1;2;92;7;78
3;2;2;4;8;243
3;3;2;2;3;31
3;4;2;3;6;207
3;5;2;8;3;208
3;6;2;11;1;65
3;7;2;11;1;66
3;8;2;11;1;66
3;9;2;11;1;64
3;10;2;11;1;64
3;11;2;11;1;65
3;12;2;11;1;65
3;13;2;11;1;66
3;14;2;11;1;66
3;15;2;11;1;64
3;16;2;11;1;64
3;17;2;11;1;65
3;18;2;11;1;65
3;19;2;11;1;66
3;20;2;11;1;66
3;46;2;29;14;166
3;47;2;48;17;256
3;48;2;7;2;250
3;50;2;1;7;252
3;51;2;25;9;253
3;52;2;21;9;254
3;53;2;1;6;255
3;54;2;11;8;246
3;55;2;16;5;262
3;56;2;13;4;263
3;57;2;24;6;261
3;59;2;7;11;267
3;61;2;31;53;269
3;72;2;31;53;280
3;73;2;31;53;281
3;75;2;7;12;283
3;76;2;7;12;284
3;77;2;7;12;285
3;78;2;7;12;286
3;79;2;7;12;287
3;80;2;7;12;288
4;2;0;8;14;74
4;6;0;9;9;67
4;7;0;15;26;25
4;9;0;1036;288;0
4;10;0;1034;192;0
4;11;0;1172;102;0
4;12;0;1195;112;0
4;13;0;1300;189;0
4;14;0;1300;261;0
4;15;0;1273;240;0
4;16;0;1344;240;0
4;18;0;1419;163;0
4;19;0;1401;305;0
4;20;0;1408;305;0
4;23;0;1248;422;0
4;24;0;1151;276;0
4;26;0;1155;426;0
4;27;0;936;266;0
4;29;0;1407;38;0
4;30;0;923;345;0
4;31;0;740;396;0
4;32;0;887;266;0
4;33;0;626;389;0
4;34;0;568;294;0
4;35;0;518;269;0
4;36;0;454;293;0
4;37;0;467;461;0
4;38;0;372;449;0
4;39;0;358;316;0
4;40;0;374;238;0
4;42;0;351;166;0
4;43;0;265;164;0
4;44;0;422;175;0
4;45;0;524;156;0
4;46;0;633;169;0
4;47;0;650;198;0
4;48;0;626;380;0
4;49;0;1033;363;0
4;50;0;1045;239;0
4;51;0;1048;78;0
4;52;0;1305;116;0
4;53;0;1418;234;0
4;54;0;1292;294;0
4;55;0;1201;237;0
4;56;0;1241;422;0
4;57;0;1039;502;0
4;58;0;912;218;0
4;59;0;1300;253;0
4;60;0;684;393;0
4;61;0;4;14;100
4;62;0;12;6;101
4;63;0;3;10;71
4;64;0;3;4;72
4;65;0;4;8;66
4;66;0;3;10;71
4;67;0;564;391;0
4;68;0;4;11;104
4;69;0;8;19;73
4;70;0;4;8;97
4;71;0;4;8;96
4;72;0;4;8;97
4;73;0;511;269;0
4;74;0;392;462;0
4;75;0;172;357;0
4;76;0;358;325;0
4;77;0;269;238;0
4;78;0;376;149;0
4;79;0;4;11;104
4;80;0;16;53;90
4;81;0;8;19;73
4;83;0;9;11;68
4;84;0;4;8;66
4;85;0;4;8;66
4;86;0;7;17;126
4;87;0;524;165;0
4;88;0;497;42;0
4;89;0;697;144;0
4;90;0;811;260;0
4;91;0;1203;453;0
4;92;0;1127;501;0
4;94;0;237;266;0
4;95;0;208;341;0
4;96;0;40;86;27
4;97;0;1;7;70
4;98;0;10;7;70
4;99;0;27;43;42
4;100;0;10;7;70
4;101;0;5;12;69
4;102;0;25;11;196
4;103;0;5;2;69
4;104;0;1;7;70
4;106;0;4;6;2
4;107;0;4;4;3
4;108;0;23;36;6
4;109;0;24;52;8
4;110;0;15;28;12
4;111;0;15;26;15
4;112;0;2;14;28
4;113;0;430;261;0
4;114;0;17;5;45
4;115;0;8;17;47
4;116;0;5;9;138
4;117;0;15;80;56
4;118;0;5;9;57
4;119;0;20;46;62
4;120;0;11;58;132
4;121;0;37;25;141
4;122;0;40;61;265
4;123;0;6;57;98
4;124;0;46;59;161
4;125;0;6;9;145
4;126;0;30;22;151
4;127;0;4;8;66
4;131;0;14;10;77
4;132;0;1;7;70
4;133;0;4;8;95
4;134;0;5;12;69
4;135;0;15;28;87
4;136;0;7;11;88
4;137;0;6;25;89
4;138;0;6;27;91
4;139;0;13;19;92
4;140;0;5;19;229
4;141;0;13;87;94
4;142;0;5;12;69
4;143;0;4;9;103
4;144;0;14;10;77
4;145;0;49;42;78
4;146;0;55;28;81
4;147;0;32;77;86
4;149;0;10;7;70
4;150;0;5;12;69
4;151;0;149;384;0
4;153;0;29;43;43
4;154;0;2;43;44
4;155;0;11;14;13
4;156;0;15;27;14
4;157;0;4;11;104
4;158;0;8;19;73
4;159;0;6;11;102
4;160;0;4;8;95
4;162;0;4;8;95
4;163;0;4;9;125
4;164;0;4;9;127
4;165;0;4;11;104
4;166;0;8;19;73
4;167;0;14;10;77
4;168;0;14;10;77
4;169;0;8;19;73
4;170;0;14;10;77
4;171;0;5;2;69
4;172;0;10;7;70
4;173;0;4;15;227
4;174;0;88;293;0
4;176;0;5;26;99
4;177;0;42;27;46
4;178;0;7;31;162
4;179;0;38;14;163
4;180;0;9;37;105
4;181;0;13;20;106
4;182;0;6;11;107
4;183;0;7;16;109
4;184;0;5;9;108
4;185;0;8;19;73
4;186;0;23;5;29
4;187;0;3;5;30
4;188;0;12;5;31
4;189;0;3;5;32
4;190;0;8;12;110
4;191;0;12;11;113
4;192;0;18;7;114
4;193;0;18;7;115
4;194;0;18;7;116
4;195;0;18;7;117
4;196;0;18;7;118
4;197;0;6;18;111
4;199;0;4;3;58
4;200;0;25;3;59
4;201;0;27;4;60
4;202;0;3;18;61
4;203;0;4;8;97
4;204;0;4;8;96
4;205;0;4;8;96
4;206;0;5;8;140
4;207;0;13;18;237
4;214;0;6;10;128
4;215;0;7;9;129
4;216;0;3;19;130
4;217;0;23;16;26
4;219;0;14;10;77
4;220;0;5;3;48
4;221;0;8;12;49
4;222;0;13;7;50
4;223;0;10;7;51
4;224;0;4;5;52
4;225;0;9;10;131
4;226;0;8;19;73
4;227;0;4;11;104
4;228;0;4;8;97
4;229;0;4;8;97
4;230;0;4;8;97
4;231;0;5;10;136
4;232;0;4;8;95
4;233;0;5;9;139
4;234;0;4;8;97
4;235;0;4;8;95
4;236;0;8;19;73
4;237;0;6;21;133
4;238;0;26;11;134
4;239;0;5;11;135
4;240;0;7;2;137
4;241;0;14;10;77
4;242;0;23;11;142
4;243;0;27;28;143
4;244;0;16;38;144
4;245;0;5;12;69
4;246;0;8;19;73
4;247;0;51;4;53
4;248;0;10;29;54
4;249;0;51;29;55
4;250;0;35;81;63
4;251;0;27;55;64
4;252;0;32;71;65
4;253;0;28;6;146
4;9;1;15;19;232
4;16;1;48;17;230
4;17;1;7;2;231
4;19;1;1;7;233
