obj;2;6;0;5;5;22;2;0;0;16;1;0;0;792;584;0;0
obj;2;6;0;6;6;28;0;0;0;10;1;0;0;752;584;0;0
obj;2;6;0;7;7;187;0;0;538;12;1;0;0;788;587;0;0
obj;2;6;0;8;8;85;0;0;539;13;1;0;0;788;587;0;0
obj;2;6;0;9;9;74;0;0;540;15;3;2;2;787;590;0;0
obj;2;6;0;10;10;63;0;0;0;17;3;0;0;740;582;0;0
obj;2;6;0;11;11;9;3;0;0;6;1;1;1;770;599;0;0
obj;2;6;0;12;12;61;0;0;0;19;0;0;0;795;601;0;0
obj;2;6;0;13;13;110;0;0;1362;7171;1;0;0;774;605;0;0
obj;2;6;0;14;14;110;0;0;1256;7170;1;0;0;748;603;0;0
obj;2;7;0;0;0;187;0;0;0;1;1;0;0;15;41;0;0
obj;2;7;0;1;1;179;0;0;530;3;1;0;0;12;3;0;0
obj;2;7;0;2;2;178;0;0;530;4;1;0;0;12;3;0;0
obj;2;7;0;3;3;85;0;0;0;5;1;0;0;12;3;0;0
obj;2;7;0;4;4;185;0;0;0;2000;1;0;0;9;34;0;7
obj;2;7;0;5;5;185;0;0;0;2000;1;0;0;9;24;0;7
obj;2;7;0;6;6;185;0;0;0;2000;1;0;0;9;14;0;7
obj;2;7;0;7;7;42;17;1;0;3009;3;0;0;9;30;0;6
obj;2;7;0;8;8;43;16;1;0;3010;2;0;0;15;20;0;6
obj;2;7;0;9;9;43;0;0;0;18;3;0;0;7;42;0;0
obj;2;8;0;0;0;78;15;0;0;2100;1;0;0;7;10;0;0
obj;2;8;0;1;1;77;16;0;0;3;2;0;0;11;16;0;0
obj;2;8;0;2;2;19;3;0;0;1;1;0;0;11;13;0;0
obj;2;8;0;3;3;25;3;0;0;2;1;1;2;3;15;0;0
obj;2;8;0;4;4;82;0;0;0;10100;1;0;0;7;4;0;0
obj;2;8;0;5;5;77;16;0;0;4;2;0;0;11;18;0;0
obj;2;8;0;6;6;81;0;0;0;10105;1;0;0;10;4;0;0
obj;2;8;0;7;7;79;0;0;0;2101;1;0;0;4;4;0;0
obj;2;8;0;8;8;70;0;0;657;10397;3;0;0;5;18;0;0
obj;2;9;0;0;0;20;0;0;0;2;3;0;0;10;7;0;0
obj;2;9;0;1;1;21;3;0;0;3;1;1;1;4;6;0;0
obj;2;9;0;2;2;12;0;0;0;4;1;3;3;7;2;0;0
obj;2;9;0;3;3;74;0;0;541;1;1;0;0;7;9;0;0
obj;2;10;0;0;0;74;0;0;0;2;0;2;1;11;8;0;0
obj;2;10;0;1;1;16;0;0;0;3;3;0;4;4;7;0;0
obj;2;11;0;0;0;29;0;0;0;3;1;0;0;3;4;0;0
obj;2;11;0;1;1;28;0;0;0;2;1;0;0;4;4;0;0
obj;2;11;0;2;2;20;2;0;0;1;2;0;0;10;7;0;0
obj;2;12;0;0;0;18;3;0;0;2;1;1;1;10;7;0;0
obj;2;12;0;1;1;44;3;0;0;1;2;0;0;7;7;0;0
obj;2;12;0;2;2;23;3;0;0;3;1;1;1;12;5;0;0
obj;2;13;0;0;0;10;4;0;0;3;1;0;0;8;4;0;0
obj;2;13;0;1;1;27;0;0;0;1;2;0;0;4;3;0;0
obj;2;13;0;2;2;18;3;0;0;2;3;0;0;2;3;0;0
obj;2;14;0;0;0;35;0;0;0;2;0;0;0;5;8;0;0
obj;2;14;0;1;1;128;20;0;0;3;2;0;0;9;9;0;0
obj;2;14;0;2;2;162;0;0;0;4;3;0;0;4;8;0;0
obj;2;14;0;3;3;18;3;0;0;1;1;1;1;12;6;0;0
obj;2;15;0;0;0;44;0;0;0;1;1;0;0;6;12;0;0
obj;2;15;0;1;1;30;3;0;0;4;1;2;1;5;7;0;0
obj;2;15;0;2;2;12;15;0;0;5;1;0;0;11;5;0;0
obj;2;15;0;3;3;14;3;0;0;2;1;1;1;10;10;0;0
obj;2;15;0;4;4;11;46;0;0;3;1;3;1;12;8;0;0
obj;2;15;0;5;5;7;0;0;542;7;0;0;0;9;2;0;0
obj;2;16;0;0;0;132;2;0;0;5;1;0;0;629;582;0;0
obj;2;16;0;1;1;49;3;0;0;4;1;3;0;636;602;0;0
obj;2;16;0;2;2;22;3;0;0;1;1;0;3;654;594;0;0
obj;2;16;0;3;3;19;0;0;0;2;0;0;0;624;599;0;0
obj;2;16;0;4;4;27;21;0;0;3;2;2;0;626;602;0;0
obj;2;16;0;5;5;86;2;0;562;9;1;0;0;644;589;0;0
obj;2;16;0;6;6;87;0;0;563;2000;1;0;0;635;589;0;0
obj;2;16;0;7;7;7;0;0;563;2000;1;0;0;634;587;0;0
obj;2;16;0;8;8;134;0;0;563;2000;1;0;0;644;579;0;0
obj;2;16;0;9;9;105;0;0;614;2000;1;0;0;645;583;0;0
obj;2;16;0;10;10;104;0;0;614;2000;1;0;0;643;583;0;0
obj;2;16;0;11;11;97;0;0;614;2000;1;0;0;642;584;0;0
obj;2;16;0;12;12;134;0;0;751;13;1;0;0;646;584;0;0
obj;2;16;0;13;13;86;0;0;751;14;1;0;0;644;579;0;0
obj;2;16;0;14;14;110;0;0;1328;2000;1;0;0;603;598;0;0
obj;2;17;0;0;0;76;17;0;0;1;3;0;0;9;26;0;0
obj;2;17;0;1;1;76;17;0;0;2;3;0;0;9;25;0;0
obj;2;17;0;2;2;73;14;0;0;3;0;0;0;12;21;0;0
obj;2;17;0;3;3;28;0;0;0;8;1;0;0;3;12;0;0
obj;2;17;0;4;4;18;3;0;0;6;3;0;0;18;17;0;0
obj;2;17;0;5;5;16;15;0;0;7;0;0;0;7;5;0;0
obj;2;17;0;6;6;7;3;0;547;5;1;0;0;15;11;0;0
obj;2;17;0;7;7;134;3;0;547;4;1;0;0;6;14;0;0
obj;2;17;0;8;8;8198;0;0;569;2000;1;0;0;12;19;0;0
obj;2;17;0;9;9;162;0;0;623;2000;1;0;0;6;9;-32768;0
obj;2;17;0;10;10;76;0;0;0;10280;2;0;0;15;25;0;0
obj;2;17;0;11;11;98;14;0;648;2000;0;0;0;11;14;0;0
obj;2;17;0;12;12;98;0;0;648;2000;1;0;0;10;15;0;0
obj;2;17;0;13;13;99;0;0;648;2000;1;0;0;9;15;0;0
obj;2;17;0;14;14;98;14;0;648;2000;0;0;0;13;14;0;0
obj;2;17;0;15;15;98;0;0;648;2000;1;0;0;14;15;0;0
obj;2;17;0;16;16;98;0;0;648;2000;1;0;0;15;15;0;0
obj;2;18;0;0;0;74;14;0;0;6;0;0;0;6;3;0;0
obj;2;18;0;1;1;187;15;0;0;4;1;0;0;11;26;0;0
obj;2;18;0;2;2;16;14;0;0;5;0;0;0;13;11;0;0
obj;2;18;0;3;3;185;0;0;0;2000;1;0;0;11;10;0;4
obj;2;18;0;4;4;12;17;1;0;3086;3;0;0;6;24;0;7
obj;2;19;0;0;0;86;15;0;564;2;1;0;0;5;10;0;0
obj;2;20;0;0;0;77;16;0;0;4;2;0;0;11;16;0;0
obj;2;20;0;1;1;78;15;0;0;2100;1;0;0;7;10;0;0
obj;2;20;0;2;2;15;3;0;0;1;1;1;1;10;11;0;0
obj;2;20;0;3;3;48;0;0;0;3;2;0;0;3;16;0;0
obj;2;20;0;4;4;79;0;0;0;2101;1;0;0;4;4;0;0
obj;2;20;0;5;5;81;0;0;0;10105;1;0;0;10;4;0;0
obj;2;20;0;6;6;82;0;0;0;10100;1;0;0;7;4;0;0
obj;2;20;0;7;7;77;16;0;0;5;2;0;0;11;18;0;0
obj;2;20;0;8;8;70;0;0;657;10397;3;0;0;5;18;0;0
obj;2;20;0;9;9;10;0;0;0;2;0;0;0;3;14;0;0
obj;2;21;0;0;0;22;0;0;0;10435;1;0;0;6;6;0;0
obj;2;22;0;0;0;56;2;0;0;1;0;0;0;8;2;0;0
obj;2;22;0;1;1;8;2;0;0;2;3;2;2;10;7;0;0
obj;2;22;0;2;2;18;0;0;0;3;2;2;2;3;8;0;0
obj;2;23;0;0;0;162;2;0;0;2;2;0;3;10;8;0;0
obj;2;23;0;1;1;15;2;0;0;1;0;0;0;3;3;0;0
obj;2;23;0;2;2;14;0;0;0;3;3;0;0;9;8;0;0
obj;2;23;0;3;3;10;0;0;0;4;2;0;0;3;8;0;0
obj;2;24;0;0;0;46;0;0;0;1;2;0;0;9;3;0;0
obj;2;24;0;1;1;46;0;0;0;2;3;0;0;3;3;0;0
obj;2;24;0;2;2;11;0;0;0;3;1;0;0;9;8;0;0
obj;2;24;0;3;3;77;0;0;0;4;3;0;0;3;8;0;0
obj;2;25;0;0;0;19;3;0;0;2;0;0;0;4;4;0;0
obj;2;25;0;1;1;22;3;0;0;1;1;1;1;8;8;0;0
obj;2;25;0;2;2;31;0;0;0;3;3;0;0;4;8;0;0
obj;2;26;0;0;0;43;0;0;0;1;2;0;0;9;12;0;0
obj;2;26;0;1;1;20;0;0;0;4;3;0;0;8;3;0;0
obj;2;26;0;2;2;25;0;0;0;3;0;0;0;4;7;0;0
obj;2;26;0;3;3;23;20;0;0;2;1;0;6;10;4;0;0
obj;2;26;0;4;4;19;0;0;0;5;3;0;0;8;5;0;0
obj;2;26;0;5;5;31;0;0;0;7;1;0;0;8;7;0;0
obj;2;26;0;6;6;30;0;0;0;6;0;0;0;8;9;0;0
obj;2;27;0;0;0;76;0;0;0;1;1;0;0;13;2;0;0
obj;2;27;0;1;1;14;0;0;0;3;0;0;0;3;7;0;0
obj;2;27;0;2;2;15;3;0;0;2;1;1;1;12;7;0;0
obj;2;28;0;0;0;52;76;0;0;9;1;0;0;4;4;-2;0
obj;2;28;0;1;1;52;79;0;0;10;1;0;0;3;17;-2;0
obj;2;28;0;2;2;52;70;0;0;8;1;0;0;2;20;3;0
obj;2;28;0;3;3;52;70;0;0;6;1;0;0;4;20;-2;0
obj;2;28;0;4;4;52;70;0;0;7;1;0;0;3;6;-2;0
obj;2;28;0;5;5;53;81;0;0;1;1;1;1;2;9;-2;0
obj;2;28;0;6;6;53;70;0;0;2;1;0;0;3;18;3;0
obj;2;28;0;7;7;53;70;0;0;4;1;0;0;5;18;3;0
obj;2;28;0;8;8;53;81;0;0;3;1;1;1;5;15;-2;0
obj;2;28;0;9;9;53;73;0;0;5;1;0;0;4;10;3;0
obj;2;28;0;10;10;87;72;0;641;2000;0;0;0;4;28;-1;0
obj;2;29;0;0;0;0;3;0;0;2000;1;0;0;32;33;0;0
obj;2;29;0;1;1;0;3;0;0;2000;1;0;0;38;29;0;0
obj;2;29;0;2;2;0;3;0;0;2000;1;0;0;26;29;0;0
obj;2;29;0;3;3;0;3;0;0;2000;1;0;0;20;25;0;0
obj;2;29;0;4;4;0;3;0;0;2000;1;0;0;26;21;0;0
obj;2;29;0;5;5;0;3;0;0;2000;1;0;0;38;21;0;0
obj;2;29;0;6;6;0;3;0;0;2000;1;0;0;32;17;0;0
obj;2;29;0;7;7;54;0;0;570;18;1;0;0;38;24;0;0
obj;2;29;0;8;8;54;0;0;571;19;1;0;0;20;28;0;0
obj;2;29;0;9;9;87;0;0;0;20;1;0;0;32;4;0;0
obj;2;29;0;10;10;187;0;0;0;21;1;0;0;34;45;0;0
obj;2;29;0;11;11;54;17;1;0;3198;3;0;0;24;18;0;4
obj;2;29;0;12;12;54;15;1;0;3196;1;0;0;40;31;0;5
obj;2;30;0;0;0;55;0;0;0;1;1;0;0;15;17;0;0
obj;2;30;0;1;1;55;0;0;702;2;1;0;0;14;17;0;0
obj;2;30;0;2;2;55;0;0;703;3;1;0;0;16;17;0;0
obj;2;30;0;3;3;28;3;0;0;6;2;1;1;22;16;0;0
obj;2;30;0;4;4;87;80;0;641;2000;1;0;0;13;3;-1;0
obj;2;31;0;0;0;32;3;0;0;1;1;2;2;16;45;0;0
obj;2;31;0;1;1;31;3;0;0;2;1;1;1;14;52;0;0
obj;2;31;0;2;2;98;0;0;796;15;3;0;0;9;33;0;0
obj;2;31;0;3;3;98;0;0;796;9;3;0;0;8;32;0;0
obj;2;31;0;4;4;99;0;0;796;10;3;0;0;8;34;0;0
obj;2;31;0;5;5;87;0;0;796;14;2;0;0;11;32;0;0
obj;2;31;0;6;6;134;0;0;797;2000;0;0;0;12;39;0;0
obj;2;31;0;7;7;92;0;0;797;2000;0;0;0;13;38;0;0
obj;2;31;0;8;8;52;3;0;0;11;1;2;2;19;22;0;0
obj;2;31;0;9;9;52;3;0;0;12;1;2;2;10;57;0;0
obj;2;31;0;10;10;53;3;0;0;13;1;2;2;11;20;0;0
obj;2;32;0;0;0;52;3;0;0;3;1;1;1;13;35;0;0
obj;2;32;0;1;1;31;3;0;0;4;1;1;1;18;26;0;0
obj;2;33;0;0;0;43;0;0;0;1;3;0;0;10;35;0;0
obj;2;33;0;1;1;52;0;1;689;6;2;0;0;12;35;0;0
obj;2;33;0;2;2;22;0;0;689;7;0;0;0;12;36;0;0
obj;2;33;0;3;3;53;0;0;689;8;0;0;0;12;37;0;0
obj;2;33;0;4;4;53;0;0;689;9;0;0;0;12;38;0;0
obj;2;33;0;5;5;52;0;0;689;10;0;0;0;12;39;0;0
obj;2;33;0;6;6;22;0;0;690;11;0;0;0;13;48;0;0
obj;2;33;0;7;7;53;0;0;690;12;0;0;0;13;48;0;0
obj;2;33;0;8;8;52;0;0;690;13;0;0;0;13;48;0;0
obj;2;33;0;9;9;0;0;0;0;16;3;0;0;10;36;0;0
obj;2;35;0;0;0;61;0;0;0;1;1;0;0;18;32;0;0
obj;2;35;0;1;1;61;0;0;0;2;0;0;0;18;33;0;0
obj;2;35;0;2;2;83;0;0;0;4;0;0;0;13;49;0;0
obj;2;35;0;3;3;55;0;0;700;6;1;0;0;14;38;0;0
obj;2;36;0;0;0;32;81;0;0;2;1;1;1;0;2;0;0
obj;2;36;0;1;1;11;81;0;0;1;1;2;1;0;8;0;0
obj;2;36;0;2;2;71;69;0;0;3;2;0;0;0;0;4;0
obj;2;37;0;0;0;17;3;0;0;1;1;2;4;19;11;0;0
obj;2;37;0;1;1;55;19;0;701;2;1;4;4;17;22;0;0
obj;2;37;0;2;2;76;0;0;0;3;1;0;0;12;10;0;0
obj;2;38;0;0;0;21;0;0;0;1;1;0;0;15;23;0;0
obj;2;38;0;1;1;44;3;0;0;2;2;0;0;11;18;0;0
obj;2;38;0;2;2;92;0;0;798;7;0;0;0;16;12;0;0
obj;2;38;0;3;3;134;0;0;798;6;0;0;0;15;12;0;0
obj;2;38;0;4;4;87;0;0;800;2000;3;0;0;14;11;0;0
obj;2;39;0;0;0;76;0;0;0;2;2;0;0;18;16;0;0
obj;2;40;0;0;0;61;0;0;0;1;3;0;0;15;14;0;0
obj;2;40;0;1;1;73;5;0;0;5;3;2;0;9;19;0;0
obj;2;41;0;0;0;21;0;0;0;1;1;1;1;3;13;0;0
obj;2;41;0;1;1;52;6;0;0;2;2;0;1;2;15;0;0
obj;2;41;0;2;2;79;0;0;0;2101;1;0;0;4;4;0;0
obj;2;41;0;3;3;81;0;0;0;10105;1;0;0;10;4;0;0
obj;2;41;0;4;4;82;0;0;0;10100;1;0;0;7;4;0;0
obj;2;41;0;5;5;78;15;0;0;2100;1;0;0;7;10;0;0
obj;2;41;0;6;6;77;0;0;0;3;2;0;0;11;16;0;0
obj;2;41;0;7;7;77;0;0;0;4;2;0;0;11;18;0;0
obj;2;41;0;8;8;70;0;0;657;10397;3;0;0;5;18;0;0
obj;2;41;0;9;9;83;0;0;0;10325;1;0;0;1;5;0;0
obj;2;41;0;10;10;35;0;0;0;5;0;1;1;9;12;0;0
obj;2;42;0;0;0;73;0;0;0;1;1;0;0;8;5;0;0
obj;2;42;0;1;1;11;0;0;0;4;3;0;0;12;10;0;0
obj;2;42;0;2;2;17;0;0;0;5;3;0;0;12;4;0;0
obj;2;42;0;3;3;10;0;0;709;6;2;0;0;11;8;0;0
obj;2;42;0;4;4;12;0;0;710;7;3;0;0;5;10;0;0
obj;2;42;0;5;5;14;0;0;711;8;3;0;0;2;10;0;0
obj;2;42;0;6;6;15;0;0;712;9;3;0;0;2;5;0;0
obj;2;42;0;7;7;13;0;0;713;10;1;0;0;5;2;0;0
obj;2;42;0;8;8;18;0;0;714;11;1;0;0;10;3;0;0
obj;2;42;0;9;9;16;15;0;715;12;1;0;0;6;8;0;0
obj;2;42;0;10;10;22;0;0;0;3;2;0;0;5;5;0;0
obj;2;43;0;0;0;83;0;0;0;1;1;0;0;4;3;0;0
obj;2;43;0;1;1;45;0;0;0;2;0;0;0;7;5;0;0
obj;2;43;0;2;2;54;0;0;0;9;2;0;0;14;10;0;0
obj;2;44;0;0;0;76;0;0;0;1;3;0;0;3;3;0;0
obj;2;44;0;1;1;69;0;0;647;2000;1;0;0;7;6;0;0
obj;2;44;0;2;2;52;0;0;0;5;1;0;0;10;5;0;0
obj;2;45;0;0;0;52;16;1;0;3165;2;0;0;5;7;0;3
obj;2;45;0;1;1;53;46;1;0;3094;2;0;0;2;11;0;2
obj;2;45;0;2;2;53;45;1;0;3093;2;0;0;9;5;0;2
obj;2;45;0;3;3;52;14;1;0;3166;0;0;0;10;13;0;2
obj;2;45;0;4;4;73;17;1;0;3113;3;0;0;6;10;0;3
obj;2;45;0;5;5;73;14;0;0;2;0;0;0;13;11;0;0
obj;2;45;0;6;6;52;5;0;0;1;3;2;0;13;7;0;0
obj;2;45;0;7;7;110;0;0;1211;7108;1;0;0;2;14;0;0
obj;2;46;0;0;0;69;0;0;0;1;1;0;0;12;2;0;0
obj;2;46;0;1;1;52;8;1;0;3167;2;0;0;2;6;0;3
obj;2;46;0;2;2;73;45;1;0;3114;0;0;0;8;12;0;2
obj;2;46;0;3;3;52;16;1;0;3170;2;0;0;12;7;0;2
obj;2;46;0;4;4;74;17;1;0;3116;3;0;0;2;12;0;0
obj;2;46;0;5;5;110;0;0;1383;7107;1;0;0;5;9;0;0
obj;2;47;0;0;0;10;0;0;729;1;3;0;0;4;6;0;0
obj;2;47;0;1;1;14;0;0;730;2;2;0;0;5;6;0;0
obj;2;47;0;2;2;195;0;0;731;3;1;0;0;4;6;0;0
obj;2;48;0;0;0;19;0;0;0;1;1;0;0;12;2;0;0
obj;2;48;0;1;1;73;0;0;0;2;3;0;0;12;9;0;0
obj;2;48;0;2;2;21;0;0;0;3;3;0;0;12;13;0;0
obj;2;48;0;3;3;18;0;0;0;4;2;0;0;7;12;0;0
obj;2;48;0;4;4;25;0;0;0;5;0;0;0;6;13;0;0
obj;2;48;0;5;5;30;0;0;0;6;3;0;0;5;12;0;0
obj;2;49;0;0;0;28;0;0;0;2225;1;0;0;10;8;0;0
obj;2;49;0;1;1;64;0;0;0;1;3;0;0;10;5;0;0
obj;2;49;0;2;2;111;0;0;0;2;2;0;0;12;5;0;0
obj;2;49;0;3;3;27;0;0;0;4;1;0;0;5;7;0;0
obj;2;49;0;4;4;76;0;0;0;3;3;0;0;3;3;0;0
obj;2;50;0;0;0;73;0;0;0;1;3;0;0;12;11;0;0
obj;2;50;0;1;1;54;0;0;0;2;1;0;0;12;2;0;0
obj;2;51;0;0;0;25;3;0;0;1;2;0;0;7;6;0;0
obj;2;51;0;1;1;76;0;0;0;3;2;0;0;9;11;0;0
obj;2;52;0;0;0;75;0;0;0;2;0;0;0;29;18;0;0
obj;2;52;0;1;1;75;0;0;0;3;3;0;0;22;12;0;0
obj;2;52;0;2;2;75;3;0;0;4;0;2;2;9;17;0;0
obj;2;52;0;3;3;75;0;0;0;5;2;0;0;30;14;0;0
obj;2;52;0;4;4;75;0;0;0;6;2;0;0;36;12;0;0
obj;2;52;0;5;5;11;29;0;0;7;1;4;6;15;25;0;0
obj;2;52;0;6;6;18;39;0;0;8;1;2;3;17;15;0;0
obj;2;52;0;7;7;14;43;0;0;9;0;4;5;41;25;0;0
obj;2;52;0;8;8;16;28;0;0;10;0;12;2;40;6;0;0
obj;2;52;0;9;9;10;18;0;0;11;1;4;4;46;16;0;0
obj;2;52;0;10;10;169;0;0;0;19;1;0;0;144;19;0;0
obj;2;52;0;11;11;170;0;0;0;20;1;0;0;149;3;0;0
obj;2;52;0;12;12;168;0;0;0;18;1;0;0;136;3;0;0
obj;2;52;0;13;13;166;0;0;0;16;1;0;0;124;3;0;0
obj;2;52;0;14;14;165;0;0;0;15;1;0;0;118;20;0;0
obj;2;52;0;15;15;167;0;0;0;17;1;0;0;131;20;0;0
obj;2;52;0;16;16;163;0;0;0;13;1;0;0;104;19;0;0
obj;2;52;0;17;17;164;0;0;0;14;1;0;0;111;3;0;0
obj;2;52;0;18;18;176;0;0;0;26;1;0;0;98;3;0;0
obj;2;52;0;19;19;175;0;0;0;25;1;0;0;91;3;0;0
obj;2;52;0;20;20;162;0;0;0;12;1;0;0;92;19;0;0
obj;2;52;0;21;21;174;0;0;0;24;1;0;0;79;19;0;0
obj;2;52;0;22;22;173;0;0;0;23;1;0;0;74;20;0;0
obj;2;52;0;23;23;171;0;0;0;21;1;0;0;73;3;0;0
obj;2;52;0;24;24;172;0;0;0;22;1;0;0;79;3;0;0
obj;2;53;0;0;0;56;2;0;0;1;1;0;0;5;4;0;0
obj;2;53;0;1;1;42;0;0;0;2;1;1;0;3;2;0;0
obj;2;53;0;2;2;83;0;0;0;3;2;0;0;8;4;0;0
obj;2;53;0;3;3;52;0;0;0;4;0;0;0;2;8;0;0
obj;2;54;0;0;0;23;0;0;0;1;0;0;0;10;7;0;0
obj;2;54;0;1;1;64;0;0;0;2;3;0;0;11;5;0;0
obj;2;54;0;2;2;130;0;0;0;3;3;0;0;12;5;0;0
obj;2;54;0;3;3;20;0;0;0;4;3;0;0;3;3;0;0
obj;2;55;0;0;0;20;0;0;0;1;2;0;0;7;12;0;0
obj;2;55;0;1;1;64;0;0;0;2;0;0;0;6;13;0;0
obj;2;56;0;0;0;100;0;0;799;2000;1;0;0;7;5;0;0
obj;2;56;0;1;1;188;0;0;799;2000;1;0;0;6;5;0;0
obj;2;56;0;2;2;191;0;0;799;2000;1;0;0;8;5;0;0
obj;2;56;0;3;3;98;0;0;799;2000;1;0;0;5;4;0;0
obj;2;56;0;4;4;98;0;0;799;2000;1;0;0;7;4;0;0
obj;2;56;0;5;5;99;0;0;799;2000;1;0;0;9;4;0;0
obj;2;56;0;6;6;87;0;0;799;2000;0;0;0;6;9;0;0
obj;2;56;0;7;7;92;0;0;799;2000;0;0;0;8;9;0;0
obj;2;56;0;8;8;134;0;0;799;2000;0;0;0;9;9;0;0
obj;2;56;0;9;9;110;0;0;843;2;1;0;0;5;4;0;0
obj;2;58;0;0;0;52;0;0;0;1;1;0;0;10;5;0;0
obj;2;58;0;1;1;52;0;0;0;2;0;0;0;12;7;0;0
obj;2;58;0;2;2;73;3;0;0;3;3;1;1;9;3;0;0
obj;2;58;0;3;3;18;0;0;0;4;3;0;0;10;10;0;0
obj;2;58;0;4;4;128;44;0;0;6;3;2;2;4;6;0;0
obj;2;58;0;5;5;21;2;0;0;5;3;0;0;5;7;0;0
obj;2;58;0;6;6;28;0;0;0;7;0;2;2;2;4;0;0
obj;2;59;0;0;0;25;0;0;0;1;2;0;0;6;10;0;0
obj;2;59;0;1;1;64;3;0;0;2;1;1;1;5;5;0;0
obj;2;60;0;0;0;83;0;0;0;1;1;0;0;7;2;0;0
obj;2;60;0;1;1;13;0;0;0;2;1;0;0;5;4;0;0
obj;2;60;0;2;2;45;3;0;0;3;2;3;3;8;7;0;0
obj;2;60;0;3;3;83;0;0;0;6;3;0;0;3;3;0;0
obj;2;61;0;0;0;44;0;0;0;1;3;0;0;6;3;0;0
obj;2;61;0;1;1;20;0;0;0;2;1;0;0;3;4;0;0
obj;2;61;0;2;2;25;0;0;0;3;0;0;0;3;5;0;0
obj;2;61;0;3;3;55;3;0;0;4;2;1;1;12;3;0;0
obj;2;61;0;4;4;16;3;0;0;5;1;3;3;8;11;0;0
obj;2;61;0;5;5;22;0;0;0;6;3;0;0;2;8;0;0
obj;2;61;0;6;6;22;0;0;0;6;2;0;0;3;8;0;0
obj;2;61;0;7;7;37;0;0;0;7;3;0;0;3;11;0;0
obj;2;61;0;8;8;30;0;0;0;8;1;0;0;11;11;0;0
obj;2;61;0;9;9;47;0;0;0;9;3;0;0;13;11;0;0
obj;2;61;0;10;10;36;0;0;0;10;3;0;0;10;13;0;0
obj;2;61;0;11;11;13;0;0;0;11;2;0;0;12;13;0;0
obj;2;62;0;0;0;59;2;0;0;3;1;0;0;416;437;0;0
obj;2;62;0;1;1;54;3;0;0;4;1;1;1;415;462;0;0
obj;2;62;0;2;2;61;3;0;0;5;1;1;1;409;452;0;0
obj;2;62;0;3;3;25;3;0;0;6;1;4;0;425;437;0;0
obj;2;62;0;4;4;49;3;0;0;7;1;1;1;401;440;0;0
obj;2;62;0;5;5;26;15;0;0;10;1;0;0;434;453;0;0
obj;2;62;0;6;6;16;17;0;0;8;3;0;0;435;454;0;0
obj;2;62;0;7;7;9;17;0;0;9;1;0;0;435;455;0;0
obj;2;62;0;8;8;98;0;0;543;2000;2;0;0;431;465;0;0
obj;2;62;0;9;9;98;0;0;543;2000;2;0;0;432;466;0;0
obj;2;62;0;10;10;28;0;0;543;2000;3;0;0;428;466;0;0
obj;2;62;0;11;11;134;0;0;561;19;0;0;0;433;434;0;0
