cell;0;0;10;-4;1;129
cell;0;0;10;-3;1;129
cell;0;0;10;-2;1;129
cell;0;0;10;-1;1;129
cell;0;0;10;0;1;129
cell;0;0;10;1;1;129
cell;0;0;10;2;1;129
cell;0;0;10;3;1;129
cell;0;0;10;4;1;129
cell;0;0;10;5;1;129
cell;0;0;10;6;1;129
cell;0;0;10;7;1;129
line;0;1;2;1;3;10;15
cell;0;1;0;-7;1;129
cell;0;1;0;-6;1;129
cell;0;1;0;-5;1;129
cell;0;1;0;-4;1;129
cell;0;1;0;-3;1;129
cell;0;1;0;-2;1;129
cell;0;1;0;-1;1;129
cell;0;1;0;0;1;129
cell;0;1;0;1;1;129
cell;0;1;0;2;1;129
cell;0;1;0;3;1;129
cell;0;1;0;4;1;129
cell;0;1;0;5;1;129
cell;0;1;0;6;1;129
cell;0;1;0;7;1;129
cell;0;1;1;-7;1;129
cell;0;1;1;-6;1;129
cell;0;1;1;-5;1;129
cell;0;1;1;-4;1;129
cell;0;1;1;-3;1;129
cell;0;1;1;5;1;129
cell;0;1;1;6;1;129
cell;0;1;1;7;1;129
cell;0;1;2;-7;1;129
cell;0;1;2;-6;1;129
cell;0;1;2;-5;1;129
cell;0;1;2;-4;1;129
cell;0;1;2;5;1;129
cell;0;1;2;6;1;129
cell;0;1;2;7;1;129
cell;0;1;3;-7;1;129
cell;0;1;3;-6;1;129
cell;0;1;3;-5;1;129
cell;0;1;3;-4;1;129
cell;0;1;3;5;1;129
cell;0;1;3;6;1;129
cell;0;1;3;7;1;129
cell;0;1;4;-7;1;129
cell;0;1;4;-6;1;129
cell;0;1;4;-5;1;129
cell;0;1;4;-4;1;129
cell;0;1;4;5;1;129
cell;0;1;4;6;1;129
cell;0;1;4;7;1;129
cell;0;1;5;-7;1;129
cell;0;1;5;-6;1;129
cell;0;1;5;-5;1;129
cell;0;1;5;-4;1;129
cell;0;1;5;5;1;129
cell;0;1;5;6;1;129
cell;0;1;5;7;1;129
cell;0;1;6;-7;1;129
cell;0;1;6;-6;1;129
cell;0;1;6;-5;1;129
cell;0;1;6;-4;1;129
cell;0;1;6;-3;1;129
cell;0;1;6;-2;1;129
cell;0;1;6;4;1;129
cell;0;1;6;5;1;129
cell;0;1;6;6;1;129
cell;0;1;6;7;1;129
cell;0;1;7;-7;1;129
cell;0;1;7;-6;1;129
cell;0;1;7;-5;1;129
cell;0;1;7;-4;1;129
cell;0;1;7;-3;1;129
cell;0;1;7;4;1;129
cell;0;1;7;5;1;129
cell;0;1;7;6;1;129
cell;0;1;7;7;1;129
cell;0;1;8;-7;1;129
cell;0;1;8;-6;1;129
cell;0;1;8;-5;1;129
cell;0;1;8;-4;1;129
cell;0;1;8;5;1;129
cell;0;1;8;6;1;129
cell;0;1;8;7;1;129
cell;0;1;9;-7;1;129
cell;0;1;9;-6;1;129
cell;0;1;9;-5;1;129
cell;0;1;9;-4;1;129
cell;0;1;9;5;1;129
cell;0;1;9;6;1;129
cell;0;1;9;7;1;129
area;1;66
point;1;0;16.000;0.000;5.500
point;1;1;16.000;0.000;26.500
point;1;2;26.500;0.000;16.000
point;1;3;5.500;0.000;16.000
point;1;4;16.000;6.000;37.500
point;1;5;16.000;0.000;30.500
point;1;6;16.000;4.000;35.500
point;1;7;16.000;0.000;28.500
line;1;0;3;0;3;16;9
cell;1;0;0;-4;1;129
cell;1;0;0;4;1;129
cell;1;0;1;-4;1;129
cell;1;0;1;4;1;129
cell;1;0;2;-4;1;129
cell;1;0;2;4;1;129
cell;1;0;3;-4;1;129
cell;1;0;3;4;1;129
cell;1;0;4;-4;1;129
cell;1;0;4;4;1;129
cell;1;0;5;-4;1;129
cell;1;0;5;4;1;129
cell;1;0;6;-4;1;129
cell;1;0;6;4;1;129
cell;1;0;7;-4;1;129
cell;1;0;7;4;1;129
cell;1;0;8;-4;1;129
cell;1;0;8;4;1;129
cell;1;0;9;-4;1;129
cell;1;0;9;4;1;129
cell;1;0;10;-4;1;129
cell;1;0;10;4;1;129
cell;1;0;11;-4;1;129
cell;1;0;11;4;1;129
cell;1;0;12;-4;1;129
cell;1;0;12;4;1;129
cell;1;0;13;-4;1;129
cell;1;0;13;4;1;129
cell;1;0;14;-4;1;129
cell;1;0;14;4;1;129
cell;1;0;15;-4;1;129
cell;1;0;15;4;1;129
line;1;1;0;2;3;16;9
cell;1;1;0;-4;1;129
cell;1;1;0;4;1;129
cell;1;1;1;-4;1;129
cell;1;1;1;4;1;129
cell;1;1;2;-4;1;129
cell;1;1;2;4;1;129
cell;1;1;3;-4;1;129
cell;1;1;3;4;1;129
cell;1;1;4;-4;1;129
cell;1;1;4;4;1;129
cell;1;1;5;-4;1;129
cell;1;1;5;4;1;129
cell;1;1;6;-4;1;129
cell;1;1;6;4;1;129
cell;1;1;7;-4;1;129
cell;1;1;7;4;1;129
cell;1;1;8;-4;1;129
cell;1;1;8;4;1;129
cell;1;1;9;-4;1;129
cell;1;1;9;4;1;129
cell;1;1;10;-4;1;129
cell;1;1;10;4;1;129
cell;1;1;11;-4;1;129
cell;1;1;11;4;1;129
cell;1;1;12;-4;1;129
cell;1;1;12;4;1;129
cell;1;1;13;-4;1;129
cell;1;1;13;4;1;129
cell;1;1;14;-4;1;129
cell;1;1;14;4;1;129
cell;1;1;15;-4;1;129
cell;1;1;15;4;1;129
line;1;2;1;3;3;16;9
cell;1;2;0;4;1;129
cell;1;2;1;-4;1;129
cell;1;2;1;4;1;129
cell;1;2;2;-4;1;129
cell;1;2;2;4;1;129
cell;1;2;3;-4;1;129
cell;1;2;3;4;1;129
cell;1;2;4;-4;1;129
cell;1;2;4;-3;1;129
cell;1;2;4;4;1;129
cell;1;2;5;-4;1;129
cell;1;2;5;4;1;129
cell;1;2;6;-4;1;129
cell;1;2;6;4;1;129
cell;1;2;7;-4;1;129
cell;1;2;7;4;1;129
cell;1;2;8;-4;1;129
cell;1;2;8;4;1;129
cell;1;2;9;-4;1;129
cell;1;2;9;4;1;129
cell;1;2;10;-4;1;129
cell;1;2;10;4;1;129
cell;1;2;11;-4;1;129
cell;1;2;11;4;1;129
cell;1;2;12;-4;1;129
cell;1;2;12;4;1;129
cell;1;2;13;-4;1;129
cell;1;2;13;4;1;129
cell;1;2;14;-4;1;129
cell;1;2;14;4;1;129
cell;1;2;15;-4;1;129
cell;1;2;15;4;1;129
line;1;3;2;1;3;16;9
cell;1;3;0;-4;1;129
cell;1;3;0;4;1;129
cell;1;3;1;-4;1;129
cell;1;3;1;4;1;129
cell;1;3;2;-4;1;129
cell;1;3;2;4;1;129
cell;1;3;3;-4;1;129
cell;1;3;3;4;1;129
cell;1;3;4;-4;1;129
cell;1;3;4;4;1;129
cell;1;3;5;-4;1;129
cell;1;3;5;4;1;129
cell;1;3;6;-4;1;129
cell;1;3;6;4;1;129
cell;1;3;7;-4;1;129
cell;1;3;7;4;1;129
cell;1;3;8;-4;1;129
cell;1;3;8;4;1;129
cell;1;3;9;-4;1;129
cell;1;3;9;4;1;129
cell;1;3;10;-4;1;129
cell;1;3;10;4;1;129
cell;1;3;11;-4;1;129
cell;1;3;11;4;1;129
cell;1;3;12;-4;1;129
cell;1;3;12;4;1;129
cell;1;3;13;-4;1;129
cell;1;3;13;4;1;129
cell;1;3;14;-4;1;129
cell;1;3;14;4;1;129
cell;1;3;15;-4;1;129
cell;1;3;15;4;1;129
line;1;4;6;5;4;6;3
line;1;5;4;6;4;3;3
line;1;6;5;7;4;2;3
area;2;114
point;2;0;17.500;0.000;61.500
point;2;1;17.500;0.000;55.500
point;2;2;11.500;0.000;56.500
point;2;3;11.500;0.000;60.500
point;2;4;23.500;0.000;53.500
point;2;5;19.500;0.000;53.500
point;2;6;21.500;0.000;47.500
point;2;7;24.500;0.000;47.500
point;2;8;28.500;3.000;48.500
point;2;9;32.500;3.000;48.500
point;2;10;34.500;2.000;48.500
point;2;11;40.500;2.000;48.500
point;2;12;42.500;3.000;48.500
point;2;13;47.500;3.000;48.500
point;2;14;61.500;3.000;44.500
point;2;15;56.500;3.000;44.500
point;2;16;58.500;3.000;49.500
point;2;17;61.500;3.000;49.500
point;2;18;54.500;3.000;38.500
point;2;19;54.500;3.000;42.500
point;2;20;48.500;3.000;40.500
point;2;21;48.500;3.000;37.500
point;2;22;43.500;6.000;38.500
point;2;23;38.500;6.000;38.500
point;2;24;36.500;5.000;38.500
point;2;25;30.500;5.000;38.500
point;2;26;28.500;6.000;38.500
point;2;27;23.500;6.000;38.500
point;2;28;16.500;6.000;39.500
point;2;29;16.500;6.000;34.500
point;2;30;10.500;6.000;35.500
point;2;31;10.500;6.000;39.500
point;2;32;11.500;6.000;34.500
point;2;33;16.500;6.000;34.500
point;2;34;15.500;6.000;40.500
point;2;35;11.500;6.000;40.500
point;2;36;18.500;6.000;28.500
point;2;37;18.500;6.000;32.500
point;2;38;24.500;6.000;30.500
point;2;39;24.500;6.000;27.500
point;2;40;23.500;6.000;32.500
point;2;41;18.500;6.000;32.500
point;2;42;20.500;6.000;26.500
point;2;43;23.500;6.000;26.500
point;2;44;10.500;6.000;22.500
point;2;45;7.500;6.000;22.500
point;2;46;4.500;6.000;25.500
point;2;47;1.500;4.000;43.500
point;2;48;3.500;1.000;54.500
point;2;49;6.500;1.000;60.500
point;2;50;10.500;0.000;61.500
point;2;51;17.500;0.000;61.500
line;2;0;0;1;1;6;3
cell;2;0;0;-1;1;129
cell;2;0;0;0;1;129
cell;2;0;0;1;1;129
cell;2;0;1;-1;1;129
cell;2;0;1;1;1;129
cell;2;0;2;-1;1;129
cell;2;0;2;1;1;129
cell;2;0;3;-1;1;129
cell;2;0;3;1;1;129
cell;2;0;4;-1;1;129
cell;2;0;4;1;1;129
cell;2;0;5;-1;1;129
cell;2;0;5;1;1;129
line;2;1;1;2;1;7;3
cell;2;1;0;-1;1;129
cell;2;1;0;1;1;129
cell;2;1;1;-1;1;129
cell;2;1;1;1;1;129
cell;2;1;2;-1;1;129
cell;2;1;2;1;1;129
cell;2;1;3;-1;1;129
cell;2;1;3;1;1;129
cell;2;1;4;-1;1;129
cell;2;1;4;1;1;129
cell;2;1;5;-1;1;129
cell;2;1;5;1;1;129
cell;2;1;6;-1;1;129
cell;2;1;6;1;1;129
line;2;2;2;3;1;4;3
cell;2;2;0;-1;1;129
cell;2;2;0;1;1;129
cell;2;2;1;-1;1;129
cell;2;2;1;1;1;129
cell;2;2;2;-1;1;129
cell;2;2;2;1;1;129
cell;2;2;3;-1;1;129
cell;2;2;3;0;1;129
cell;2;2;3;1;1;129
line;2;3;4;5;4;4;3
cell;2;3;0;-1;1;129
cell;2;3;0;0;1;129
cell;2;3;0;1;1;129
cell;2;3;1;-1;1;129
cell;2;3;1;1;1;129
cell;2;3;2;-1;1;129
cell;2;3;2;1;1;129
cell;2;3;3;-1;1;129
cell;2;3;3;1;1;129
line;2;4;5;6;4;8;3
cell;2;4;0;-1;1;129
cell;2;4;0;1;1;129
cell;2;4;1;-1;1;129
cell;2;4;1;1;1;129
cell;2;4;2;-1;1;129
cell;2;4;2;1;1;129
cell;2;4;3;-1;1;129
cell;2;4;3;1;1;129
cell;2;4;4;-1;1;129
cell;2;4;4;1;1;129
cell;2;4;5;-1;1;129
cell;2;4;5;1;1;129
cell;2;4;6;-1;1;129
cell;2;4;6;1;1;129
cell;2;4;7;-1;1;129
cell;2;4;7;1;1;129
line;2;5;6;7;4;3;3
cell;2;5;0;-1;1;129
cell;2;5;0;1;1;129
cell;2;5;1;-1;1;129
cell;2;5;1;1;1;129
cell;2;5;2;-1;1;129
cell;2;5;2;0;1;129
cell;2;5;2;1;1;129
line;2;6;8;9;2;4;3
cell;2;6;0;-1;1;129
cell;2;6;0;0;1;129
cell;2;6;0;1;1;129
line;2;7;9;10;2;2;3
line;2;8;10;11;2;7;3
line;2;9;11;12;2;2;3
line;2;10;12;13;2;5;3
cell;2;10;4;-1;1;129
cell;2;10;4;0;1;129
cell;2;10;4;1;1;129
line;2;11;14;15;4;5;3
cell;2;11;0;-1;1;129
cell;2;11;0;0;1;129
cell;2;11;0;1;1;129
cell;2;11;1;-1;1;129
cell;2;11;1;1;1;129
cell;2;11;2;-1;1;129
cell;2;11;2;1;1;129
cell;2;11;3;-1;1;129
cell;2;11;3;1;1;129
cell;2;11;4;-1;1;129
cell;2;11;4;1;1;129
line;2;12;15;16;4;6;3
cell;2;12;0;-1;1;129
cell;2;12;0;1;1;129
cell;2;12;1;-1;1;129
cell;2;12;1;1;1;129
cell;2;12;2;-1;1;129
cell;2;12;2;1;1;129
cell;2;12;3;-1;1;129
cell;2;12;3;1;1;129
cell;2;12;4;-1;1;129
cell;2;12;4;1;1;129
cell;2;12;5;-1;1;129
cell;2;12;5;1;1;129
line;2;13;16;17;4;3;3
cell;2;13;0;-1;1;129
cell;2;13;0;1;1;129
cell;2;13;1;-1;1;129
cell;2;13;1;1;1;129
cell;2;13;2;-1;1;129
cell;2;13;2;0;1;129
cell;2;13;2;1;1;129
line;2;14;18;19;3;4;3
cell;2;14;0;-1;1;129
cell;2;14;0;0;1;129
cell;2;14;0;1;1;129
cell;2;14;1;-1;1;129
cell;2;14;1;1;1;129
cell;2;14;2;-1;1;129
cell;2;14;2;1;1;129
cell;2;14;3;-1;1;129
cell;2;14;3;1;1;129
line;2;15;19;20;3;8;3
cell;2;15;0;-1;1;129
cell;2;15;0;1;1;129
cell;2;15;1;-1;1;129
cell;2;15;1;1;1;129
cell;2;15;2;-1;1;129
cell;2;15;2;1;1;129
cell;2;15;3;-1;1;129
cell;2;15;3;1;1;129
cell;2;15;4;-1;1;129
cell;2;15;4;1;1;129
cell;2;15;5;-1;1;129
cell;2;15;5;1;1;129
cell;2;15;6;-1;1;129
cell;2;15;6;1;1;129
cell;2;15;7;-1;1;129
cell;2;15;7;1;1;129
line;2;16;20;21;3;3;3
cell;2;16;0;-1;1;129
cell;2;16;0;1;1;129
cell;2;16;1;-1;1;129
cell;2;16;1;1;1;129
cell;2;16;2;-1;1;129
cell;2;16;2;0;1;129
cell;2;16;2;1;1;129
line;2;17;22;23;4;5;3
cell;2;17;0;-1;1;129
cell;2;17;0;0;1;129
cell;2;17;0;1;1;129
cell;2;17;1;-1;1;129
cell;2;17;1;0;1;129
cell;2;17;1;1;1;129
line;2;18;23;24;4;2;3
line;2;19;24;25;4;7;3
line;2;20;25;26;4;2;3
line;2;21;26;27;4;5;3
cell;2;21;4;-1;1;129
cell;2;21;4;0;1;129
cell;2;21;4;1;1;129
line;2;22;28;29;1;5;3
cell;2;22;0;-1;1;129
cell;2;22;0;0;1;129
cell;2;22;0;1;1;129
cell;2;22;1;-1;1;129
cell;2;22;1;1;1;129
cell;2;22;2;-1;1;129
cell;2;22;2;1;1;129
cell;2;22;3;-1;1;129
cell;2;22;3;1;1;129
cell;2;22;4;-1;1;129
cell;2;22;4;1;1;129
line;2;23;29;30;1;7;3
cell;2;23;0;-1;1;129
cell;2;23;0;1;1;129
cell;2;23;1;-1;1;129
cell;2;23;1;1;1;129
cell;2;23;2;-1;1;129
cell;2;23;2;1;1;129
cell;2;23;3;-1;1;129
cell;2;23;3;1;1;129
cell;2;23;4;-1;1;129
cell;2;23;4;1;1;129
cell;2;23;5;-1;1;129
cell;2;23;5;1;1;129
cell;2;23;6;-1;1;129
cell;2;23;6;1;1;129
line;2;24;30;31;1;4;3
cell;2;24;0;-1;1;129
cell;2;24;0;1;1;129
cell;2;24;1;-1;1;129
cell;2;24;1;1;1;129
cell;2;24;2;-1;1;129
cell;2;24;2;1;1;129
cell;2;24;3;-1;1;129
cell;2;24;3;0;1;129
cell;2;24;3;1;1;129
line;2;25;32;33;2;5;3
cell;2;25;0;-1;1;129
cell;2;25;0;0;1;129
cell;2;25;0;1;1;129
cell;2;25;1;-1;1;129
cell;2;25;1;1;1;129
cell;2;25;2;-1;1;129
cell;2;25;2;1;1;129
cell;2;25;3;-1;1;129
cell;2;25;3;1;1;129
cell;2;25;4;-1;1;129
cell;2;25;4;1;1;129
line;2;26;33;34;2;7;3
cell;2;26;0;-1;1;129
cell;2;26;0;1;1;129
cell;2;26;1;-1;1;129
cell;2;26;1;1;1;129
cell;2;26;2;-1;1;129
cell;2;26;2;1;1;129
cell;2;26;3;-1;1;129
cell;2;26;3;1;1;129
cell;2;26;4;-1;1;129
cell;2;26;4;1;1;129
cell;2;26;5;-1;1;129
cell;2;26;5;1;1;129
cell;2;26;6;-1;1;129
cell;2;26;6;1;1;129
line;2;27;34;35;2;4;3
cell;2;27;0;-1;1;129
cell;2;27;0;1;1;129
cell;2;27;1;-1;1;129
cell;2;27;1;1;1;129
cell;2;27;2;-1;1;129
cell;2;27;2;1;1;129
cell;2;27;3;-1;1;129
cell;2;27;3;0;1;129
cell;2;27;3;1;1;129
line;2;28;36;37;3;4;3
cell;2;28;0;-1;1;129
cell;2;28;0;0;1;129
cell;2;28;0;1;1;129
cell;2;28;1;-1;1;129
cell;2;28;1;1;1;129
cell;2;28;2;-1;1;129
cell;2;28;2;1;1;129
cell;2;28;3;-1;1;129
cell;2;28;3;1;1;129
line;2;29;37;38;3;9;3
cell;2;29;0;-1;1;129
cell;2;29;0;1;1;129
cell;2;29;1;-1;1;129
cell;2;29;1;1;1;129
cell;2;29;2;-1;1;129
cell;2;29;2;1;1;129
cell;2;29;3;-1;1;129
cell;2;29;3;1;1;129
cell;2;29;4;-1;1;129
cell;2;29;4;1;1;129
cell;2;29;5;-1;1;129
cell;2;29;5;1;1;129
cell;2;29;6;-1;1;129
cell;2;29;6;1;1;129
cell;2;29;7;-1;1;129
cell;2;29;7;1;1;129
cell;2;29;8;-1;1;129
cell;2;29;8;1;1;129
line;2;30;38;39;3;3;3
cell;2;30;0;-1;1;129
cell;2;30;0;1;1;129
cell;2;30;1;-1;1;129
cell;2;30;1;1;1;129
cell;2;30;2;-1;1;129
cell;2;30;2;0;1;129
cell;2;30;2;1;1;129
line;2;31;40;41;4;5;3
cell;2;31;0;-1;1;129
cell;2;31;0;0;1;129
cell;2;31;0;1;1;129
cell;2;31;1;-1;1;129
cell;2;31;1;1;1;129
cell;2;31;2;-1;1;129
cell;2;31;2;1;1;129
cell;2;31;3;-1;1;129
cell;2;31;3;1;1;129
cell;2;31;4;-1;1;129
cell;2;31;4;1;1;129
line;2;32;41;42;4;8;3
cell;2;32;0;-1;1;129
cell;2;32;0;1;1;129
cell;2;32;1;-1;1;129
cell;2;32;1;1;1;129
cell;2;32;2;-1;1;129
cell;2;32;2;1;1;129
cell;2;32;3;-1;1;129
cell;2;32;3;1;1;129
cell;2;32;4;-1;1;129
cell;2;32;4;1;1;129
cell;2;32;5;-1;1;129
cell;2;32;5;1;1;129
cell;2;32;6;-1;1;129
cell;2;32;6;1;1;129
cell;2;32;7;-1;1;129
cell;2;32;7;1;1;129
line;2;33;42;43;4;3;3
cell;2;33;0;-1;1;129
cell;2;33;0;1;1;129
cell;2;33;1;-1;1;129
cell;2;33;1;1;1;129
cell;2;33;2;-1;1;129
cell;2;33;2;0;1;129
cell;2;33;2;1;1;129
line;2;34;44;45;4;3;3
cell;2;34;0;-1;1;129
cell;2;34;0;0;1;129
cell;2;34;0;1;1;129
cell;2;34;1;-1;1;129
cell;2;34;1;1;1;129
cell;2;34;2;-1;1;129
cell;2;34;2;1;1;129
line;2;35;45;46;4;4;3
cell;2;35;0;-1;1;129
cell;2;35;0;1;1;129
cell;2;35;1;-1;1;129
cell;2;35;1;1;1;129
cell;2;35;2;-1;1;129
cell;2;35;2;1;1;129
cell;2;35;3;-1;1;129
cell;2;35;3;1;1;129
line;2;36;46;47;4;18;3
cell;2;36;0;-1;1;129
cell;2;36;0;1;1;129
cell;2;36;1;-1;1;129
cell;2;36;1;1;1;129
cell;2;36;2;-1;1;129
cell;2;36;2;1;1;129
cell;2;36;3;-1;1;129
cell;2;36;3;1;1;129
cell;2;36;4;-1;1;129
cell;2;36;4;1;1;129
cell;2;36;5;-1;1;129
cell;2;36;5;1;1;129
cell;2;36;6;-1;1;129
cell;2;36;6;1;1;129
cell;2;36;7;-1;1;129
cell;2;36;7;1;1;129
cell;2;36;8;-1;1;129
cell;2;36;8;1;1;129
cell;2;36;9;-1;1;129
cell;2;36;9;1;1;129
cell;2;36;10;-1;1;129
cell;2;36;10;1;1;129
cell;2;36;11;-1;1;129
cell;2;36;11;1;1;129
cell;2;36;12;-1;1;129
cell;2;36;12;1;1;129
cell;2;36;13;-1;1;129
cell;2;36;13;1;1;129
cell;2;36;14;-1;1;129
cell;2;36;14;1;1;129
cell;2;36;15;-1;1;129
cell;2;36;15;1;1;129
cell;2;36;16;-1;1;129
cell;2;36;16;1;1;129
cell;2;36;17;-1;1;129
cell;2;36;17;1;1;129
line;2;37;47;48;4;11;3
cell;2;37;0;-1;1;129
cell;2;37;0;1;1;129
cell;2;37;1;-1;1;129
cell;2;37;1;1;1;129
cell;2;37;2;-1;1;129
cell;2;37;2;1;1;129
cell;2;37;3;-1;1;129
cell;2;37;3;1;1;129
cell;2;37;4;-1;1;129
cell;2;37;4;1;1;129
cell;2;37;5;-1;1;129
cell;2;37;5;1;1;129
cell;2;37;6;-1;1;129
cell;2;37;6;1;1;129
cell;2;37;7;-1;1;129
cell;2;37;7;1;1;129
cell;2;37;8;-1;1;129
cell;2;37;8;1;1;129
cell;2;37;9;-1;1;129
cell;2;37;9;1;1;129
cell;2;37;10;-1;1;129
cell;2;37;10;1;1;129
line;2;38;48;49;4;7;3
cell;2;38;0;-1;1;129
cell;2;38;0;1;1;129
cell;2;38;1;-1;1;129
cell;2;38;1;1;1;129
cell;2;38;2;-1;1;129
cell;2;38;2;1;1;129
cell;2;38;3;-1;1;129
cell;2;38;3;1;1;129
cell;2;38;4;-1;1;129
cell;2;38;4;1;1;129
cell;2;38;5;-1;1;129
cell;2;38;5;1;1;129
cell;2;38;6;-1;1;129
cell;2;38;6;1;1;129
line;2;39;49;50;4;3;3
cell;2;39;0;-1;1;129
cell;2;39;0;1;1;129
cell;2;39;1;-1;1;129
cell;2;39;1;1;1;129
cell;2;39;2;-1;1;129
cell;2;39;2;1;1;129
line;2;40;50;51;4;7;3
cell;2;40;0;-1;1;129
cell;2;40;0;1;1;129
cell;2;40;1;-1;1;129
cell;2;40;1;1;1;129
cell;2;40;2;-1;1;129
cell;2;40;2;1;1;129
cell;2;40;3;-1;1;129
cell;2;40;3;1;1;129
cell;2;40;4;-1;1;129
cell;2;40;4;1;1;129
cell;2;40;5;-1;1;129
cell;2;40;5;1;1;129
cell;2;40;6;-1;1;129
cell;2;40;6;0;1;129
cell;2;40;6;1;1;129
area;3;121
point;3;0;45.500;1.000;44.500
point;3;1;43.500;3.000;41.500
point;3;2;38.500;1.000;38.500
point;3;3;39.500;1.000;34.500
point;3;4;46.500;0.000;32.500
point;3;5;47.500;1.000;29.500
point;3;6;42.500;1.000;25.500
point;3;7;42.500;0.000;22.500
point;3;8;42.500;2.000;18.500
point;3;9;42.500;1.000;14.500
point;3;10;42.500;1.000;12.500
point;3;11;42.500;7.000;7.500
point;3;12;54.500;0.000;12.500
point;3;13;30.500;0.000;12.500
point;3;14;42.500;6.000;0.500
point;3;15;43.500;1.000;44.500
point;3;16;45.500;1.000;29.500
point;3;17;49.500;1.000;29.500
point;3;18;40.500;0.000;22.500
point;3;19;44.500;0.000;22.500
point;3;20;9.500;1.000;7.500
point;3;21;11.500;3.000;10.500
point;3;22;16.500;1.000;14.500
point;3;23;15.500;1.000;17.500
point;3;24;7.500;0.000;20.500
point;3;25;7.500;2.000;22.500
point;3;26;7.500;2.000;25.500
point;3;27;12.500;0.000;29.500
point;3;28;12.500;2.000;33.500
point;3;29;12.500;1.000;37.500
point;3;30;12.500;1.000;39.500
point;3;31;12.500;6.000;51.500
point;3;32;0.500;0.000;39.500
point;3;33;24.500;0.000;39.500
point;3;34;11.500;1.000;7.500
point;3;35;12.500;7.000;45.500
point;3;36;10.500;0.000;29.500
point;3;37;14.500;0.000;29.500
point;3;38;30.500;7.000;49.500
point;3;39;29.500;9.000;47.500
point;3;40;24.500;8.000;44.500
point;3;41;24.500;7.000;39.500
point;3;42;31.500;7.000;38.500
point;3;43;32.500;7.000;34.500
point;3;44;32.500;7.000;32.500
point;3;45;27.500;6.000;27.500
point;3;46;27.500;8.000;23.500
point;3;47;27.500;7.000;19.500
point;3;48;27.500;7.000;17.500
point;3;49;27.500;12.000;11.500
point;3;50;27.500;12.000;4.500
point;3;51;39.500;6.000;17.500
point;3;52;15.500;6.000;17.500
point;3;53;28.500;7.000;49.500
point;3;54;30.500;7.000;34.500
point;3;55;25.500;7.000;41.500
point;3;56;25.500;6.000;27.500
point;3;57;29.500;6.000;27.500
point;3;58;47.500;1.000;27.500
point;3;59;34.500;1.000;12.500
point;3;60;50.500;1.000;12.500
point;3;61;4.500;1.000;39.500
point;3;62;20.500;1.000;39.500
point;3;63;19.500;7.000;17.500
point;3;64;35.500;7.000;17.500
point;3;65;23.500;7.000;41.500
point;3;66;52.500;1.000;12.500
point;3;67;32.500;1.000;12.500
point;3;68;2.500;1.000;39.500
point;3;69;22.500;1.000;39.500
point;3;70;17.500;7.000;17.500
