2;7;0;11;43;0;6;0;788;586;-1;-1;51;1
2;7;0;12;43;0;6;0;788;586;-1;-1;51;1
2;7;0;13;43;0;6;0;788;586;-1;-1;51;1
2;8;0;6;19;0;6;0;781;587;-1;-1;13;1
2;8;0;7;19;0;6;0;781;587;-1;-1;13;1
2;8;0;8;19;0;6;0;781;587;-1;-1;13;1
2;9;0;6;10;0;6;0;789;594;-1;-1;26;1
2;9;0;7;10;0;6;0;789;594;-1;-1;26;1
2;9;0;8;10;0;6;0;789;594;-1;-1;26;1
2;9;0;8;2;3;10;0;10;2;-1;-1;26;2
2;10;0;10;2;2;9;0;8;2;-1;-1;134;2
2;11;0;6;10;0;6;0;789;599;-1;-1;26;1
2;11;0;7;10;0;6;0;789;599;-1;-1;26;1
2;11;0;8;10;0;6;0;789;599;-1;-1;26;1
2;11;0;8;2;3;12;0;10;2;-1;-1;26;2
2;12;0;10;2;2;11;0;8;2;-1;-1;27;2
2;13;0;6;10;0;6;0;774;598;-1;-1;26;1
2;13;0;7;10;0;6;0;774;598;-1;-1;26;1
2;13;0;8;10;0;6;0;774;598;-1;-1;26;1
2;13;0;8;2;3;14;0;10;2;-1;-1;26;2
2;14;0;10;2;2;13;0;8;2;-1;-1;32;2
2;15;0;7;15;0;6;0;774;586;-1;-1;29;1
2;15;0;8;15;0;6;0;774;586;-1;-1;29;1
2;15;0;9;15;0;6;0;774;586;-1;-1;29;1
2;16;0;657;585;1;22;0;6;10;-1;-1;0;3
2;16;0;658;597;1;21;0;6;10;-1;-1;0;3
2;16;0;648;597;1;23;0;6;10;-1;-1;0;3
2;16;0;626;597;1;24;0;6;10;-1;-1;0;3
2;16;0;621;597;1;25;0;6;10;-1;-1;0;3
2;16;0;637;597;1;20;0;7;19;-1;-1;0;3
2;16;0;624;584;1;26;0;8;15;-1;-1;0;3
2;16;0;629;594;2;24;0;11;3;-1;-1;0;1
2;16;0;651;594;2;23;0;11;3;-1;-1;0;1
2;16;0;660;582;2;22;0;11;3;-1;-1;0;1
2;16;0;671;598;3;27;0;1;5;-1;-1;0;4
2;16;0;671;599;3;27;0;1;5;-1;-1;0;4
2;16;0;671;600;3;27;0;1;5;-1;-1;0;4
2;16;0;644;581;1;17;0;12;28;-1;-1;0;8
2;17;0;11;28;0;16;0;644;581;-1;-1;52;1
2;17;0;12;28;0;16;0;644;581;-1;-1;52;1
2;17;0;13;28;0;16;0;644;581;-1;-1;52;1
2;17;0;11;2;1;18;0;9;30;-1;-1;52;1
2;17;0;12;2;1;18;0;9;30;-1;-1;52;1
2;17;0;13;2;1;18;0;9;30;-1;-1;52;1
2;18;0;8;30;0;17;0;12;2;-1;-1;55;1
2;18;0;9;30;0;17;0;12;2;-1;-1;55;1
2;18;0;10;30;0;17;0;12;2;-1;-1;55;1
2;18;0;12;9;3;19;0;4;19;-1;-1;55;2
2;19;0;4;19;2;18;0;12;9;-1;-1;120;2
2;20;0;6;19;0;16;0;637;597;-1;-1;13;1
2;20;0;7;19;0;16;0;637;597;-1;-1;13;1
2;20;0;8;19;0;16;0;637;597;-1;-1;13;1
2;21;0;5;10;0;16;0;658;597;-1;-1;169;1
2;21;0;6;10;0;16;0;658;597;-1;-1;169;1
2;21;0;7;10;0;16;0;658;597;-1;-1;169;1
2;22;0;5;10;0;16;0;657;585;-1;-1;31;1
2;22;0;6;10;0;16;0;657;585;-1;-1;31;1
2;22;0;7;10;0;16;0;657;585;-1;-1;31;1
2;22;0;11;3;3;16;0;660;582;-1;-1;31;1
2;23;0;5;10;0;16;0;648;597;-1;-1;31;1
2;23;0;6;10;0;16;0;648;597;-1;-1;31;1
2;23;0;7;10;0;16;0;648;597;-1;-1;31;1
2;23;0;11;3;3;16;0;651;594;-1;-1;31;1
2;24;0;5;10;0;16;0;626;597;-1;-1;31;1
2;24;0;6;10;0;16;0;626;597;-1;-1;31;1
2;24;0;7;10;0;16;0;626;597;-1;-1;31;1
2;24;0;11;3;3;16;0;629;594;-1;-1;31;1
2;25;0;5;10;0;16;0;621;597;-1;-1;49;1
2;25;0;6;10;0;16;0;621;597;-1;-1;49;1
2;25;0;7;10;0;16;0;621;597;-1;-1;49;1
2;26;0;7;15;0;16;0;624;584;-1;-1;30;1
2;26;0;8;15;0;16;0;624;584;-1;-1;30;1
2;26;0;9;15;0;16;0;624;584;-1;-1;30;1
2;27;0;15;4;3;65;1;678;599;-1;-1;50;1
2;27;0;15;5;3;65;1;678;599;-1;-1;50;1
2;27;0;15;6;3;65;1;678;599;-1;-1;50;1
2;27;0;1;4;2;16;0;671;599;-1;-1;50;1
2;27;0;1;5;2;16;0;671;599;-1;-1;50;1
2;27;0;1;6;2;16;0;671;599;-1;-1;50;1
2;28;0;0;6;1;34;0;12;63;3;-1;132;36
2;28;0;1;6;1;34;0;12;63;3;-1;132;36
2;28;0;2;6;1;34;0;12;63;3;-1;132;36
2;28;0;3;6;1;34;0;12;63;3;-1;132;36
2;28;0;0;7;1;34;0;12;63;3;-1;132;36
2;28;0;1;7;1;34;0;12;63;3;-1;132;36
2;28;0;2;7;1;34;0;12;63;3;-1;132;36
2;28;0;3;7;1;34;0;12;63;3;-1;132;36
2;28;0;0;8;1;34;0;12;63;3;-1;132;36
2;28;0;1;8;1;34;0;12;63;3;-1;132;36
2;28;0;2;8;1;34;0;12;63;3;-1;132;36
2;28;0;3;8;1;34;0;12;63;3;-1;132;36
2;28;0;0;-7;0;40;0;1;16;2;-1;132;40
2;28;0;1;-7;0;40;0;1;16;2;-1;132;40
2;28;0;2;-7;0;40;0;1;16;2;-1;132;40
2;28;0;3;-7;0;40;0;1;16;2;-1;132;40
2;28;0;4;-7;0;40;0;1;16;2;-1;132;40
2;28;0;0;-6;0;40;0;1;16;2;-1;132;40
2;28;0;1;-6;0;40;0;1;16;2;-1;132;40
2;28;0;2;-6;0;40;0;1;16;2;-1;132;40
2;28;0;3;-6;0;40;0;1;16;2;-1;132;40
2;28;0;4;-6;0;40;0;1;16;2;-1;132;40
2;28;0;0;-5;0;40;0;1;16;2;-1;132;40
2;28;0;1;-5;0;40;0;1;16;2;-1;132;40
2;28;0;2;-5;0;40;0;1;16;2;-1;132;40
2;28;0;3;-5;0;40;0;1;16;2;-1;132;40
2;28;0;4;-5;0;40;0;1;16;2;-1;132;40
2;28;0;25;6;1;33;0;18;63;3;-1;132;36
2;28;0;26;6;1;33;0;18;63;3;-1;132;36
2;28;0;27;6;1;33;0;18;63;3;-1;132;36
2;28;0;28;6;1;33;0;18;63;3;-1;132;36
2;28;0;25;7;1;33;0;18;63;3;-1;132;36
2;28;0;26;7;1;33;0;18;63;3;-1;132;36
2;28;0;27;7;1;33;0;18;63;3;-1;132;36
2;28;0;28;7;1;33;0;18;63;3;-1;132;36
2;28;0;25;8;1;33;0;18;63;3;-1;132;36
2;28;0;26;8;1;33;0;18;63;3;-1;132;36
2;28;0;27;8;1;33;0;18;63;3;-1;132;36
2;28;0;28;8;1;33;0;18;63;3;-1;132;36
2;28;0;28;-7;0;39;0;17;3;2;-1;132;36
2;28;0;29;-7;0;39;0;17;3;2;-1;132;36
2;28;0;28;-6;0;39;0;17;3;2;-1;132;36
2;28;0;29;-6;0;39;0;17;3;2;-1;132;36
2;28;0;28;-5;0;39;0;17;3;2;-1;132;36
2;28;0;29;-5;0;39;0;17;3;2;-1;132;36
2;28;0;25;-6;0;38;0;18;1;3;-1;132;36
2;28;0;26;-6;0;38;0;18;1;3;-1;132;36
2;28;0;27;-6;0;38;0;18;1;3;-1;132;36
2;28;0;28;-6;0;38;0;18;1;3;-1;132;36
2;28;0;25;-5;0;38;0;18;1;3;-1;132;36
2;28;0;26;-5;0;38;0;18;1;3;-1;132;36
2;28;0;27;-5;0;38;0;18;1;3;-1;132;36
2;28;0;28;-5;0;38;0;18;1;3;-1;132;36
2;28;0;25;-4;0;38;0;18;1;3;-1;132;36
2;28;0;26;-4;0;38;0;18;1;3;-1;132;36
2;28;0;27;-4;0;38;0;18;1;3;-1;132;36
2;28;0;28;-4;0;38;0;18;1;3;-1;132;36
2;28;0;26;6;1;35;0;17;63;5;-1;132;36
2;28;0;27;6;1;35;0;17;63;5;-1;132;36
2;28;0;28;6;1;35;0;17;63;5;-1;132;36
2;28;0;26;7;1;35;0;17;63;5;-1;132;36
2;28;0;27;7;1;35;0;17;63;5;-1;132;36
2;28;0;28;7;1;35;0;17;63;5;-1;132;36
2;28;0;26;8;1;35;0;17;63;5;-1;132;36
2;28;0;27;8;1;35;0;17;63;5;-1;132;36
2;28;0;28;8;1;35;0;17;63;5;-1;132;36
2;28;0;20;-7;0;37;0;18;3;5;-1;132;36
2;28;0;21;-7;0;37;0;18;3;5;-1;132;36
2;28;0;22;-7;0;37;0;18;3;5;-1;132;36
2;28;0;23;-7;0;37;0;18;3;5;-1;132;36
2;28;0;24;-7;0;37;0;18;3;5;-1;132;36
2;28;0;25;-7;0;37;0;18;3;5;-1;132;36
2;28;0;26;-7;0;37;0;18;3;5;-1;132;36
2;28;0;27;-7;0;37;0;18;3;5;-1;132;36
2;28;0;28;-7;0;37;0;18;3;5;-1;132;36
2;28;0;20;-6;0;37;0;18;3;5;-1;132;36
2;28;0;21;-6;0;37;0;18;3;5;-1;132;36
2;28;0;22;-6;0;37;0;18;3;5;-1;132;36
2;28;0;23;-6;0;37;0;18;3;5;-1;132;36
2;28;0;24;-6;0;37;0;18;3;5;-1;132;36
2;28;0;25;-6;0;37;0;18;3;5;-1;132;36
2;28;0;26;-6;0;37;0;18;3;5;-1;132;36
2;28;0;27;-6;0;37;0;18;3;5;-1;132;36
2;28;0;28;-6;0;37;0;18;3;5;-1;132;36
2;28;0;20;-5;0;37;0;18;3;5;-1;132;36
2;28;0;21;-5;0;37;0;18;3;5;-1;132;36
2;28;0;22;-5;0;37;0;18;3;5;-1;132;36
2;28;0;23;-5;0;37;0;18;3;5;-1;132;36
2;28;0;24;-5;0;37;0;18;3;5;-1;132;36
2;28;0;25;-5;0;37;0;18;3;5;-1;132;36
2;28;0;26;-5;0;37;0;18;3;5;-1;132;36
2;28;0;27;-5;0;37;0;18;3;5;-1;132;36
2;28;0;28;-5;0;37;0;18;3;5;-1;132;36
2;28;0;25;6;1;31;0;16;63;4;-1;132;36
2;28;0;26;6;1;31;0;16;63;4;-1;132;36
2;28;0;27;6;1;31;0;16;63;4;-1;132;36
2;28;0;28;6;1;31;0;16;63;4;-1;132;36
2;28;0;29;6;1;31;0;16;63;4;-1;132;36
2;28;0;30;6;1;31;0;16;63;4;-1;132;36
2;28;0;25;7;1;31;0;16;63;4;-1;132;36
2;28;0;26;7;1;31;0;16;63;4;-1;132;36
2;28;0;27;7;1;31;0;16;63;4;-1;132;36
2;28;0;28;7;1;31;0;16;63;4;-1;132;36
2;28;0;29;7;1;31;0;16;63;4;-1;132;36
2;28;0;30;7;1;31;0;16;63;4;-1;132;36
2;28;0;25;8;1;31;0;16;63;4;-1;132;36
2;28;0;26;8;1;31;0;16;63;4;-1;132;36
2;28;0;27;8;1;31;0;16;63;4;-1;132;36
2;28;0;28;8;1;31;0;16;63;4;-1;132;36
2;28;0;29;8;1;31;0;16;63;4;-1;132;36
2;28;0;30;8;1;31;0;16;63;4;-1;132;36
2;28;0;25;-9;0;36;0;0;1;4;1;132;36
2;28;0;26;-9;0;36;0;0;1;4;1;132;36
2;28;0;27;-9;0;36;0;0;1;4;1;132;36
2;28;0;28;-9;0;36;0;0;1;4;1;132;36
2;28;0;29;-9;0;36;0;0;1;4;1;132;36
2;28;0;30;-9;0;36;0;0;1;4;1;132;36
2;28;0;25;-8;0;36;0;0;1;4;1;132;36
2;28;0;26;-8;0;36;0;0;1;4;1;132;36
2;28;0;27;-8;0;36;0;0;1;4;1;132;36
2;28;0;28;-8;0;36;0;0;1;4;1;132;36
2;28;0;29;-8;0;36;0;0;1;4;1;132;36
2;28;0;30;-8;0;36;0;0;1;4;1;132;36
2;28;0;25;-7;0;36;0;0;1;4;1;132;36
2;28;0;26;-7;0;36;0;0;1;4;1;132;36
2;28;0;27;-7;0;36;0;0;1;4;1;132;36
2;28;0;28;-7;0;36;0;0;1;4;1;132;36
2;28;0;29;-7;0;36;0;0;1;4;1;132;36
2;28;0;30;-7;0;36;0;0;1;4;1;132;36
2;28;0;1;-1;3;252;0;1;4;1;-1;132;4
2;28;0;2;-1;3;252;0;1;4;1;-1;132;4
2;28;0;3;-1;3;252;0;1;4;1;-1;132;4
2;28;0;1;0;3;252;0;1;4;1;-1;132;4
2;28;0;2;0;3;252;0;1;4;1;-1;132;4
2;28;0;3;0;3;252;0;1;4;1;-1;132;4
2;28;0;1;1;3;252;0;1;4;1;-1;132;4
2;28;0;2;1;3;252;0;1;4;1;-1;132;4
2;28;0;3;1;3;252;0;1;4;1;-1;132;4
2;28;0;1;2;3;252;0;1;4;1;-1;132;4
2;28;0;2;2;3;252;0;1;4;1;-1;132;4
2;28;0;3;2;3;252;0;1;4;1;-1;132;4
2;28;0;8;2;1;41;0;7;19;3;-1;132;36
2;28;0;7;3;1;41;0;7;19;3;-1;132;36
2;28;0;8;3;1;41;0;7;19;3;-1;132;36
2;28;0;9;3;1;41;0;7;19;3;-1;132;36
2;28;0;8;4;1;41;0;7;19;3;-1;132;36
2;28;0;9;3;1;44;0;7;12;5;-1;132;36
2;28;0;8;4;1;44;0;7;12;5;-1;132;36
2;28;0;9;4;1;44;0;7;12;5;-1;132;36
2;28;0;10;4;1;44;0;7;12;5;-1;132;36
2;28;0;9;5;1;44;0;7;12;5;-1;132;36
2;28;0;17;5;1;42;0;7;12;4;-1;132;36
2;28;0;16;6;1;42;0;7;12;4;-1;132;36
2;28;0;17;6;1;42;0;7;12;4;-1;132;36
2;28;0;18;6;1;42;0;7;12;4;-1;132;36
2;28;0;17;7;1;42;0;7;12;4;-1;132;36
2;28;0;25;6;1;34;0;19;63;2;-1;132;36
2;28;0;26;6;1;34;0;19;63;2;-1;132;36
2;28;0;27;6;1;34;0;19;63;2;-1;132;36
2;28;0;28;6;1;34;0;19;63;2;-1;132;36
2;28;0;29;6;1;34;0;19;63;2;-1;132;36
2;28;0;25;7;1;34;0;19;63;2;-1;132;36
2;28;0;26;7;1;34;0;19;63;2;-1;132;36
2;28;0;27;7;1;34;0;19;63;2;-1;132;36
2;28;0;28;7;1;34;0;19;63;2;-1;132;36
2;28;0;29;7;1;34;0;19;63;2;-1;132;36
2;28;0;25;8;1;34;0;19;63;2;-1;132;36
2;28;0;26;8;1;34;0;19;63;2;-1;132;36
2;28;0;27;8;1;34;0;19;63;2;-1;132;36
2;28;0;28;8;1;34;0;19;63;2;-1;132;36
2;28;0;29;8;1;34;0;19;63;2;-1;132;36
2;28;0;4;-7;0;40;0;1;10;1;-1;132;40
2;28;0;3;-6;0;40;0;1;10;1;-1;132;40
2;28;0;4;-6;0;40;0;1;10;1;-1;132;40
2;28;0;5;-6;0;40;0;1;10;1;-1;132;40
2;28;0;4;-5;0;40;0;1;10;1;-1;132;40
2;28;0;0;6;1;33;0;14;63;5;-1;132;36
2;28;0;1;6;1;33;0;14;63;5;-1;132;36
2;28;0;2;6;1;33;0;14;63;5;-1;132;36
2;28;0;0;7;1;33;0;14;63;5;-1;132;36
2;28;0;1;7;1;33;0;14;63;5;-1;132;36
2;28;0;2;7;1;33;0;14;63;5;-1;132;36
2;28;0;0;8;1;33;0;14;63;5;-1;132;36
2;28;0;1;8;1;33;0;14;63;5;-1;132;36
2;28;0;2;8;1;33;0;14;63;5;-1;132;36
2;28;0;0;-7;0;39;0;13;3;3;-1;132;36
2;28;0;1;-7;0;39;0;13;3;3;-1;132;36
2;28;0;2;-7;0;39;0;13;3;3;-1;132;36
2;28;0;3;-7;0;39;0;13;3;3;-1;132;36
2;28;0;0;-6;0;39;0;13;3;3;-1;132;36
2;28;0;1;-6;0;39;0;13;3;3;-1;132;36
2;28;0;2;-6;0;39;0;13;3;3;-1;132;36
2;28;0;3;-6;0;39;0;13;3;3;-1;132;36
2;28;0;0;-5;0;39;0;13;3;3;-1;132;36
2;28;0;1;-5;0;39;0;13;3;3;-1;132;36
2;28;0;2;-5;0;39;0;13;3;3;-1;132;36
2;28;0;3;-5;0;39;0;13;3;3;-1;132;36
2;28;0;0;-6;0;38;0;13;1;5;-1;132;36
2;28;0;1;-6;0;38;0;13;1;5;-1;132;36
2;28;0;2;-6;0;38;0;13;1;5;-1;132;36
2;28;0;3;-6;0;38;0;13;1;5;-1;132;36
2;28;0;4;-6;0;38;0;13;1;5;-1;132;36
2;28;0;0;-5;0;38;0;13;1;5;-1;132;36
2;28;0;1;-5;0;38;0;13;1;5;-1;132;36
2;28;0;2;-5;0;38;0;13;1;5;-1;132;36
2;28;0;3;-5;0;38;0;13;1;5;-1;132;36
2;28;0;4;-5;0;38;0;13;1;5;-1;132;36
2;28;0;0;-4;0;38;0;13;1;5;-1;132;36
2;28;0;1;-4;0;38;0;13;1;5;-1;132;36
2;28;0;2;-4;0;38;0;13;1;5;-1;132;36
2;28;0;3;-4;0;38;0;13;1;5;-1;132;36
2;28;0;4;-4;0;38;0;13;1;5;-1;132;36
2;28;0;0;6;1;35;0;14;63;4;-1;132;36
2;28;0;1;6;1;35;0;14;63;4;-1;132;36
2;28;0;2;6;1;35;0;14;63;4;-1;132;36
2;28;0;3;6;1;35;0;14;63;4;-1;132;36
2;28;0;0;7;1;35;0;14;63;4;-1;132;36
2;28;0;1;7;1;35;0;14;63;4;-1;132;36
2;28;0;2;7;1;35;0;14;63;4;-1;132;36
2;28;0;3;7;1;35;0;14;63;4;-1;132;36
2;28;0;0;8;1;35;0;14;63;4;-1;132;36
2;28;0;1;8;1;35;0;14;63;4;-1;132;36
2;28;0;2;8;1;35;0;14;63;4;-1;132;36
2;28;0;3;8;1;35;0;14;63;4;-1;132;36
2;28;0;0;-7;0;37;0;14;3;4;-1;132;36
2;28;0;-1;-6;0;37;0;14;3;4;-1;132;36
2;28;0;0;-6;0;37;0;14;3;4;-1;132;36
2;28;0;1;-6;0;37;0;14;3;4;-1;132;36
2;28;0;0;-5;0;37;0;14;3;4;-1;132;36
2;29;0;31;48;0;31;0;25;48;-1;-1;56;1
2;29;0;32;48;0;31;0;25;48;-1;-1;56;1
2;29;0;33;48;0;31;0;25;48;-1;-1;56;1
2;30;0;13;0;1;32;0;16;63;-1;-1;1;36
2;30;0;14;0;1;32;0;16;63;-1;-1;1;36
2;30;0;15;0;1;32;0;16;63;-1;-1;1;36
2;30;0;16;0;1;32;0;16;63;-1;-1;1;36
2;30;0;17;0;1;32;0;16;63;-1;-1;1;36
2;30;0;18;0;1;32;0;16;63;-1;-1;1;36
2;30;0;4;-3;0;31;0;16;16;1;-1;1;36
2;30;0;5;-3;0;31;0;16;16;1;-1;1;36
2;30;0;6;-3;0;31;0;16;16;1;-1;1;36
2;30;0;4;-2;0;31;0;16;16;1;-1;1;36
2;30;0;5;-2;0;31;0;16;16;1;-1;1;36
2;30;0;6;-2;0;31;0;16;16;1;-1;1;36
2;30;0;4;-1;0;31;0;16;16;1;-1;1;36
2;30;0;5;-1;0;31;0;16;16;1;-1;1;36
2;30;0;6;-1;0;31;0;16;16;1;-1;1;36
2;30;0;4;0;0;31;0;16;16;1;-1;1;36
2;30;0;5;0;0;31;0;16;16;1;-1;1;36
2;30;0;6;0;0;31;0;16;16;1;-1;1;36
2;30;0;4;1;0;31;0;16;16;1;-1;1;36
2;30;0;5;1;0;31;0;16;16;1;-1;1;36
2;30;0;6;1;0;31;0;16;16;1;-1;1;36
2;30;0;4;2;0;31;0;16;16;1;-1;1;36
2;30;0;5;2;0;31;0;16;16;1;-1;1;36
2;30;0;6;2;0;31;0;16;16;1;-1;1;36
2;30;0;4;3;0;31;0;16;16;1;-1;1;36
2;30;0;5;3;0;31;0;16;16;1;-1;1;36
2;30;0;6;3;0;31;0;16;16;1;-1;1;36
2;30;0;4;4;0;31;0;16;16;1;-1;1;36
2;30;0;5;4;0;31;0;16;16;1;-1;1;36
2;30;0;6;4;0;31;0;16;16;1;-1;1;36
2;30;0;5;-1;0;35;0;17;29;3;-1;1;36
2;30;0;6;-1;0;35;0;17;29;3;-1;1;36
2;30;0;7;-1;0;35;0;17;29;3;-1;1;36
2;30;0;5;0;0;35;0;17;29;3;-1;1;36
2;30;0;6;0;0;35;0;17;29;3;-1;1;36
2;30;0;7;0;0;35;0;17;29;3;-1;1;36
2;30;0;5;1;0;35;0;17;29;3;-1;1;36
2;30;0;6;1;0;35;0;17;29;3;-1;1;36
2;30;0;7;1;0;35;0;17;29;3;-1;1;36
2;30;0;5;-2;0;33;0;16;16;5;-1;1;36
2;30;0;6;-2;0;33;0;16;16;5;-1;1;36
2;30;0;7;-2;0;33;0;16;16;5;-1;1;36
2;30;0;5;-1;0;33;0;16;16;5;-1;1;36
2;30;0;6;-1;0;33;0;16;16;5;-1;1;36
2;30;0;7;-1;0;33;0;16;16;5;-1;1;36
2;30;0;5;0;0;33;0;16;16;5;-1;1;36
2;30;0;6;0;0;33;0;16;16;5;-1;1;36
2;30;0;7;0;0;33;0;16;16;5;-1;1;36
2;30;0;5;1;0;33;0;16;16;5;-1;1;36
2;30;0;6;1;0;33;0;16;16;5;-1;1;36
2;30;0;7;1;0;33;0;16;16;5;-1;1;36
2;30;0;5;2;0;33;0;16;16;5;-1;1;36
2;30;0;6;2;0;33;0;16;16;5;-1;1;36
2;30;0;7;2;0;33;0;16;16;5;-1;1;36
2;30;0;4;-4;0;34;0;16;16;7;-1;1;36
2;30;0;5;-4;0;34;0;16;16;7;-1;1;36
2;30;0;6;-4;0;34;0;16;16;7;-1;1;36
2;30;0;4;-3;0;34;0;16;16;7;-1;1;36
2;30;0;5;-3;0;34;0;16;16;7;-1;1;36
2;30;0;6;-3;0;34;0;16;16;7;-1;1;36
2;30;0;4;-2;0;34;0;16;16;7;-1;1;36
2;30;0;5;-2;0;34;0;16;16;7;-1;1;36
2;30;0;6;-2;0;34;0;16;16;7;-1;1;36
2;30;0;4;-1;0;34;0;16;16;7;-1;1;36
2;30;0;5;-1;0;34;0;16;16;7;-1;1;36
2;30;0;6;-1;0;34;0;16;16;7;-1;1;36
2;30;0;4;0;0;34;0;16;16;7;-1;1;36
2;30;0;5;0;0;34;0;16;16;7;-1;1;36
2;30;0;6;0;0;34;0;16;16;7;-1;1;36
2;30;0;4;1;0;34;0;16;16;7;-1;1;36
2;30;0;5;1;0;34;0;16;16;7;-1;1;36
2;30;0;6;1;0;34;0;16;16;7;-1;1;36
2;30;0;4;2;0;34;0;16;16;7;-1;1;36
2;30;0;5;2;0;34;0;16;16;7;-1;1;36
2;30;0;6;2;0;34;0;16;16;7;-1;1;36
2;30;0;4;3;0;34;0;16;16;7;-1;1;36
2;30;0;5;3;0;34;0;16;16;7;-1;1;36
2;30;0;6;3;0;34;0;16;16;7;-1;1;36
2;30;0;4;4;0;34;0;16;16;7;-1;1;36
2;30;0;5;4;0;34;0;16;16;7;-1;1;36
2;30;0;6;4;0;34;0;16;16;7;-1;1;36
2;31;0;9;16;1;30;0;5;1;-1;1;2;36
2;31;0;10;16;1;30;0;5;1;-1;1;2;36
2;31;0;11;16;1;30;0;5;1;-1;1;2;36
2;31;0;12;16;1;30;0;5;1;-1;1;2;36
2;31;0;13;16;1;30;0;5;1;-1;1;2;36
2;31;0;14;16;1;30;0;5;1;-1;1;2;36
2;31;0;15;16;1;30;0;5;1;-1;1;2;36
2;31;0;16;16;1;30;0;5;1;-1;1;2;36
2;31;0;17;16;1;30;0;5;1;-1;1;2;36
2;31;0;18;16;1;30;0;5;1;-1;1;2;36
2;31;0;19;16;1;30;0;5;1;-1;1;2;36
2;31;0;20;16;1;30;0;5;1;-1;1;2;36
2;31;0;21;16;1;30;0;5;1;-1;1;2;36
2;31;0;22;16;1;30;0;5;1;-1;1;2;36
2;31;0;9;63;0;28;0;28;7;-1;4;2;36
2;31;0;10;63;0;28;0;28;7;-1;4;2;36
2;31;0;11;63;0;28;0;28;7;-1;4;2;36
2;31;0;12;63;0;28;0;28;7;-1;4;2;36
2;31;0;13;63;0;28;0;28;7;-1;4;2;36
2;31;0;14;63;0;28;0;28;7;-1;4;2;36
2;31;0;15;63;0;28;0;28;7;-1;4;2;36
2;31;0;16;63;0;28;0;28;7;-1;4;2;36
2;31;0;17;63;0;28;0;28;7;-1;4;2;36
2;31;0;18;63;0;28;0;28;7;-1;4;2;36
2;31;0;19;63;0;28;0;28;7;-1;4;2;36
2;31;0;20;63;0;28;0;28;7;-1;4;2;36
2;31;0;21;63;0;28;0;28;7;-1;4;2;36
2;31;0;22;63;0;28;0;28;7;-1;4;2;36
2;31;0;25;48;3;29;0;32;48;-1;-1;2;3
2;31;0;6;32;2;56;0;7;12;-1;-1;2;3
2;31;0;6;33;2;56;0;7;12;-1;-1;2;3
2;31;0;6;34;2;56;0;7;12;-1;-1;2;3
2;32;0;13;16;1;51;0;5;14;-1;-1;3;36
2;32;0;14;16;1;51;0;5;14;-1;-1;3;36
2;32;0;15;16;1;51;0;5;14;-1;-1;3;36
2;32;0;16;16;1;51;0;5;14;-1;-1;3;36
2;32;0;17;16;1;51;0;5;14;-1;-1;3;36
2;32;0;18;16;1;51;0;5;14;-1;-1;3;36
2;32;0;10;42;2;49;0;7;12;-1;-1;3;3
2;32;0;21;36;3;58;0;7;12;-1;-1;3;3
2;32;0;21;43;3;60;0;7;12;-1;-1;3;3
2;32;0;12;63;0;30;0;16;0;-1;-1;3;36
2;32;0;13;63;0;30;0;16;0;-1;-1;3;36
2;32;0;14;63;0;30;0;16;0;-1;-1;3;36
